,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GSK,GLEN,GVC,HLMA,HL.,HSBA,IMB,INF,IHG,IAG,ITRK,ITV,JE.,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,OCDO,PSON,PSN,PRU,RB.,REL,RTO,RIO,RMG,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2018-10-30,8141608817.156508,8318611478.774459,3280686054.69176,16944268042.988287,2560190968.3794003,8884249263.4959,74508000716.07599,3601750199.4832954,16527213389.242882,16613702192.416128,29385119881.0,4895270976.020178,4120417642.1958003,32486655830.401077,109456926184.19328,78432733982.61505,5819181927.526969,19944349031.162453,7499944564.026899,7182999347.8824,7404442076.422441,8287092251.36866,4576470255.740161,24401504378.71692,18372522240.4464,6262982545.585501,5606779759.0155,65618390265.320404,4358767030.2,1724852976.0395217,3046606240.51665,16218547079.615162,11884857455.36,5270083659.3008995,1639956682.3195002,75117114109.65216,37914277497.405365,5081117462.0934,4796874655.74576,4679404624.496249,126042529177.72891,25441839111.32465,8824967221.54743,7541917352.351685,9460019079.41931,7311857517.20928,5240575569.029555,3504279289.841424,5475745843.0422,53662698.024780504,6289214637.085711,14558318284.90536,41003676013.154175,14665279200.0,6135700411.0842705,4506527571.707438,0.0,7730367848.536266,6583483012.26798,5819351786.942805,27588091219.20768,6979459089.289619,2831864799.4518,3529127169.5458803,6959409529.585397,6647549184.0867605,39586143080.13875,42959770746.09504,13615654308.0,5485178253.956025,41952786976.569595,3583608000.0,400540826.34680396,15410744623.407394,10358018296.0,202171839049.79196,205742752616.9068,5612073510.582335,5740933378.09824,6775779373.734888,4565697594.752,6517363228.25448,6232400817.859942,4413254605.78695,10988591654.82828,4939644571.197416,5351481991.6353,5980995771.69952,11616256090.3175,17612312132.958702,7899922233.619571,4866971797.723017,50511544.180930555,19733923748.179012,5537648738.44,47961783361.506775,5003642660.21056,38990514659.326454,4718651918.363461,7837128101.73394,10629580586.385962
2018-10-31,8224398460.779086,8287403682.480599,3295628450.6898503,17064690484.66128,2535386813.9332,9117097731.0882,76225473274.95503,3767094508.564395,16554556923.566845,16302036263.079073,29205093138.0,5018168921.792928,4286167457.95755,32701687556.209057,109734032326.43173,77005074509.8117,5799641356.91741,20329100574.644722,7588565353.18608,7286203361.5014,7447129227.47556,8415660967.578765,4572538580.26272,24559238731.52052,19237111522.349762,6324082413.876648,5744264013.6427,66291587703.222404,4418290850.6,1746307988.557164,3084331082.948325,16460274581.08299,12038937457.2,5305426992.33645,1600532875.3079998,75656114928.44289,38141640263.59726,5304463284.603,4897430258.0013,4833041170.32,128337840477.0858,25579439509.353077,9027523850.8887,7541917352.351685,9428327223.20685,7401514627.120319,5321365531.553135,3493724231.7394915,5564705419.476,53812057.4228614,6355478898.071159,14488242143.943117,41262328954.53731,14750741200.0,6259611978.184253,4546065682.2970705,0.0,7937686591.699846,6676054733.69772,5893341527.119878,27920870938.26624,6769570521.32088,2900308661.6742005,3705279816.5628004,7084484340.301265,6844381057.6398,39908505808.804375,42885363963.193596,13660237328.0,5628617208.6275,42465919182.86903,3601536000.0,409632829.89688796,15322007130.374336,10624071008.0,205867319369.24802,210933033964.45743,5689791729.752207,5812155483.916753,6839124828.872964,4628146346.048,6701843174.365079,6178621712.049072,4492188951.378975,10992924695.701635,5125306172.33824,5457802825.9062,6093490989.976,11727368105.09445,17842195006.221264,7950268504.649198,5007071127.8014,52559309.485562876,20258413415.9047,5580410504.76,48625851978.11394,5056670394.924747,39421378463.88382,4645857288.217908,7894873461.9125,10848847662.42876
2018-11-01,8201819467.063835,8235390688.657498,3300609249.3558803,17390661576.776115,2629240371.2972,9117097731.0882,74811084108.81935,3765257349.574605,16648306184.106157,16670946954.947424,29290011413.0,5041765327.381296,4267750811.7618,33266672874.998642,110921630078.88231,75123662801.4662,5813319756.3441,20910409971.8625,7532767078.5303,7476098746.56036,7607206043.92476,8197653144.439893,4525358474.533441,24149129414.231163,19137351220.591682,6293532544.565261,5727078481.814301,65593910358.487595,4442641504.4,1756710418.868748,3102543075.846375,16341691278.476133,12057335069.36,5222959215.2535,1566635770.214,73647111876.58656,39186280000.154625,5198374018.91094,4916051665.8264,4834343174.945624,128517473535.29634,25119189902.154552,8874981204.100832,7573504177.944702,9507556863.738,7436737063.1568,5307002871.548944,3606311518.1601,5587418502.8208,54238798.560235396,6258291315.2925,14657592817.9352,40917458366.02647,14631094400.0,6169249198.265168,4489802374.197076,0.0,7968665254.471416,6745029741.821839,5817002906.302263,26951894697.47808,6873186396.64722,3014952130.89672,3680982899.73288,6919262059.47907,6796664239.80876,40334024610.643,42635086602.525116,13686987140.0,5715769991.2127,42742221140.10719,3538788000.0,400764767.320944,15381165459.063042,10664655320.0,206324064127.83246,211223689719.9203,5742967353.3947525,5853162150.903168,6773595047.695644,4605595408.08,6703931626.5852,6079030775.362271,4381445242.637925,11742540766.792051,5121383744.1451235,5483398582.3047495,5971621170.176479,11469790252.656975,17957136442.852543,7962114686.067936,4952807302.77104,52087998.4233856,19921241486.65247,5490610795.488,46942781518.782005,4920701844.375547,39096900783.90852,4556163904.64571,7903896174.4404,10756268230.3218
2018-11-02,8346701343.403346,8602949178.340738,3357058300.9042206,18270991150.385605,2827003224.3142004,9698018650.236,74002861728.1704,3837825129.6713104,17222520404.90944,17205231405.239517,30315824175.0,5269863914.73552,4443322838.8279505,34708650330.41684,108269328431.74272,76562389401.9657,5905160438.209032,22102303340.258663,7509791318.37792,7740301021.425,7772618754.255601,8178088339.799225,4619718685.992001,24724859801.964302,19561332503.063522,6523330450.949092,5838784438.6989,65826469473.3992,4434524619.8,1818474848.8437777,3276857865.0134254,16373617552.254902,12321800744.16,5497851805.53,1651010086.1545,74676113439.73248,41552081756.4757,5265377765.663819,5024055831.21198,4902047415.478125,129695068028.00989,25764488320.49475,8837470717.185781,7919191007.42731,9998780635.03113,7558414569.46464,5583484076.62964,3861978481.073564,5786157982.0878,56415178.360842794,6356951437.20417,15083889342.122158,42965127485.30961,14805436880.0,6442995304.64928,4599301152.91674,0.0,8621600146.733728,6732323819.27266,6036623246.19294,27141122380.864315,7202631743.838659,2987574586.00776,3718296022.0074,6891467657.097765,7145593470.198239,41185062214.32025,43602374780.243835,13780611482.0,5701244527.4485,44467698668.98224,3607512000.0,413708555.626236,15750905013.367441,11002857920.0,203375984322.4237,207694298403.58582,5787962111.86152,6023663555.741425,6869705393.42238,4678452284.592,6852211734.213719,6182605349.516543,4516929567.16155,11794537257.27231,5104386555.308288,5558216947.162049,5929435463.322801,11798075750.861599,18784714786.597763,8144249725.3810005,5078600715.34142,54607074.7901952,20520658249.767544,5650967419.188,47389310416.155785,5045792910.880813,40671415427.72307,4495068411.487836,8336986375.779599,10963353802.14
2018-11-05,8194293135.825421,8460780328.557599,3290647652.0238204,17774767640.733086,2753931526.0808,9412359189.9939,72828413581.28989,3839662288.6611004,16820179828.428232,16988973413.454626,29955770689.0,5269863914.73552,4439639509.5888,33793711418.64564,105755579855.72235,73994815776.4589,5877803639.355649,22047936274.33182,7431017283.569759,7674250452.70884,7619656462.98192,8069084428.229788,4637411225.64048,24251656743.5535,19295305031.70864,6387840224.532587,5666929120.4149,64406634877.096794,4373647985.3,1775564823.8084939,3239133022.58175,16077159295.737751,12271207310.72,5564611434.59715,1612323172.732,72549510209.23091,39450512404.10736,5243043183.41286,5042677239.03708,4829135156.443125,128517473535.29634,24820264899.541073,9010018956.99501,7759369272.61589,9770599270.301418,7595238025.320959,5569121416.625448,3863151265.3071117,5795621766.8148,55497684.91548871,6277434324.021629,15043011593.227522,42792692191.05419,14627675920.0,6386180883.44638,4497395998.354079,0.0,8500068469.7067995,6668794206.526759,5993168954.342914,26834443031.927998,7061820426.08748,2931108399.67428,3634992307.1619596,6967130196.913536,7124717362.39716,41700842580.18525,42743314650.38176,13602279402.0,5646774038.33275,43548571750.00632,3635400000.0,410976475.741728,15554943049.58611,11016386024.0,199971159758.4305,203625117827.10614,5663203917.930936,6105676889.714255,6922129218.364236,4621207595.903999,6701147023.62504,6124842606.238199,4428570225.080925,11898530238.23283,5074314605.827732,5418424739.1392,5971621170.176479,11631407728.696175,18916076428.462082,8160538224.831764,5103266090.355221,54103259.51683328,20230315755.133682,5663795949.084001,46805388011.89775,4962852095.0458,39682024469.10987,4372877425.172088,8419995331.03628,10797685344.685438
2018-11-06,8102095578.154825,8322079011.695998,3288157252.6908054,17876503841.45682,2725775458.8716,9025878743.784,74204917323.33264,3922334443.2016506,16605337773.025642,16562817959.054976,29721396250.0,5265931180.470792,4442095062.414901,34451455521.117096,107536976484.39818,75345005355.3892,5891482038.78234,22068846684.30368,7348960997.31126,7471970586.015599,7560961630.28388,8273117390.91104,4495870908.452641,24338410637.595478,19187231371.470722,6433003849.452048,5606779759.0155,65544950544.822,4315476979.0,1855533506.8287957,3197505610.24335,16255034249.648043,12135524921.04,5340770325.372,1620797449.0054998,74127312606.05466,39475092162.61459,4991779133.08956,4986813015.56178,4807001077.807499,128537432763.9864,25622143081.155,8844972814.568792,7549350367.09526,9745245785.33145,7481565618.112321,5567326084.124925,3718898804.580708,5704769433.435599,53726709.19538661,6320137958.87892,15107248055.77624,42296940720.06985,14545632400.0,6489483726.221788,4523252769.217801,0.0,8197430764.16916,6668794206.526759,5754757569.3279,27297724601.59776,6984772723.92174,2913997434.1186805,3621976101.7173595,6994924599.294842,7062089038.993919,41172167705.17362,42804192927.30112,13629029214.0,5574146719.51175,44433865776.2592,3504924000.0,413887708.4055479,15266546197.228676,10953254872.0,202047272297.45074,205825797118.46762,5607983077.994447,5997764608.171056,6845677806.990696,4560493532.144,6676085596.9836,6108908056.368312,4507504570.67295,11924528483.47296,5190679975.55684,5329824043.913449,5873187854.184561,11702115374.463326,18817555197.063843,8034672547.257693,5007071127.8014,54038251.094464004,20295876963.599392,5608205652.867999,46891258953.70041,5058030080.43024,40086291742.52172,4491168699.15861,8383904480.92468,10890264776.7924
2018-11-07,8139727234.346906,8589079046.654579,3298118850.022866,17743623905.817657,2706334364.8462005,9045082741.1112,72613729511.43,3879161206.941585,16519400950.864601,16664586425.77728,29398706805.0,5269863914.73552,4439639509.5888,34101501928.135487,107279663638.03392,74227225458.07805,5881711753.477561,20981505365.76683,7417888277.768399,7467842425.4708395,7543175317.34508,8370941414.11438,4474246693.32672,24330523919.9553,18871323749.2368,6484819332.375774,5503666568.0451,65740789799.484406,4368236728.9,1850332291.6730042,3144170488.1847754,16464835477.337103,11967646710.08,5419311065.451,1610849385.554,73588311787.26393,38719264588.51721,5028072829.24737,5027780112.777,4895537392.349999,128038452046.73491,25199852204.447075,8734942052.951311,7443414148.986859,9704046372.255253,7430332983.87744,5385997501.5720005,3664950729.8375,5733160787.6166,53812057.4228614,6258291315.2925,15007973522.746399,41650308366.61201,14603746560.0,6378425672.105712,4714887647.205311,0.0,8040154476.251961,6648827756.80662,5750059808.046817,27346662795.576958,7013997714.398399,2905441951.34088,3644537524.488,6909997258.6853,7041212931.19284,40978750067.97425,42953006493.104,13606737704.0,5672193599.9201,43982760539.951996,3498948000.0,406811173.62272394,15395955041.235218,11147157696.0,200967693777.16025,205078396604.42032,5489360532.945696,6015030573.217968,6852230785.108428,4508452906.063999,6755446781.348159,6144760793.575561,4532245186.455524,12002523219.19335,5079544510.085219,5335730756.9285,5943497365.60736,11793025204.735376,18617228693.220753,7956191595.358565,5103266090.355221,53258150.02603264,20024266242.812878,5565443886.547999,46822562200.25829,5086583476.045572,38299004849.543045,4424873589.561768,8322550035.73496,10787940141.305761
2018-11-08,8166069393.681361,8880351812.06394,3327173508.90804,18032222516.033974,2700300921.8728004,9405157690.9962,75732962761.74709,4133607727.0275006,16613150211.403915,17122544526.027649,29915009917.0,5238402040.617696,4427361745.458301,34426157671.02204,107339043525.65643,75820891846.32365,5959874035.915801,20964777037.78934,7391630266.16568,7628840686.716479,7705030765.0881605,8586154265.161727,4458519991.416961,24093922390.7499,19286991673.2288,6419725548.445151,5533741248.744801,66340547516.888,4316829793.1,1864635633.3514318,3231327882.7683,16724806563.821373,12151622831.68,5387894769.4194,1649167852.1820002,74685913454.61958,39008076750.97718,4921983563.55531,5035228675.90704,4976261679.138749,128118288961.49513,25313728395.918877,8672424574.75956,7515891825.088629,9992442263.788637,7444742162.256,5359067514.06414,3674333003.705884,5772908683.47,53876068.5934675,6330445732.80999,15113087734.189758,42318495131.851776,14494355200.0,6468788880.489511,4514137216.168571,0.0,8338026233.670898,6708727105.96704,5791165219.256301,27470639553.657597,7120270407.040799,2992707875.6744404,3690528117.05892,7018086601.279261,7062089038.993919,41442952397.25275,43088291552.9248,13713736952.0,5664930868.038,44557919716.243675,3473052000.0,403631211.78993607,15599311796.102636,11273420000.0,202753150560.71765,206988420140.31894,5513903128.473023,6075461450.882159,6989843325.580799,4513656968.672,6903726888.97668,6186588986.984016,4574657670.654224,12132514445.394,5008940802.609132,5396766791.41735,5868500553.423039,11934440496.269676,18837259443.34349,7984326276.228066,5127931465.36902,53729461.08820993,20136656885.89695,5522682120.228,47022927731.13114,5138251525.254268,39293715114.385345,4526266110.121644,8353227258.32982,10836666158.20416
2018-11-09,8149135148.394925,9084936254.4348,3368680164.4582906,17888961335.422997,2704993599.741,9393155192.6667,77261008200.16153,4061039946.930795,16722524348.699783,16919007592.58304,30027102040.0,5305258523.118072,4456828379.3715,34156313936.67478,103518937421.94049,74149755564.205,6055622831.902644,21123696153.575497,7289880471.20514,7676314532.981219,7696137608.61876,8541434711.697345,4684591331.3697605,23873094296.82486,18887950466.196484,6357290355.2212,5452109972.5599,66181428122.47479,4341180446.9,1875688215.5574899,3201408180.150075,16597101468.706291,12064234173.92,5230813289.261399,1651010086.1545,76361716000.31438,38528771460.08616,4854979816.80243,4964467326.17166,4964543637.508124,127140286755.6822,25479797841.81525,8704933663.419271,7497317674.846957,9998780635.03113,7412721765.8592005,5434471479.086148,3704825393.7781315,5651772238.964399,54558854.4132659,6346643663.273099,15183163875.152,42929203465.673065,14265317040.0,6652172206.954537,4737716580.588709,0.0,8428579247.926255,6578037616.889759,5851061675.590122,27581566126.677113,7239827186.2635,3004685551.56336,3707015310.62208,7084484340.301265,7127699663.5116,41430057888.106125,42405102000.82976,13629029214.0,5726664089.03585,44445143407.16688,3482016000.0,401750107.60716,15362678481.347822,11372626096.0,199555937250.62643,202587061557.596,5522083993.6488,5945966713.03032,7072847715.072073,4478963217.952,6848034829.77348,6256302642.664777,4621782653.097225,12076184914.040386,4918724954.167463,5318010617.88335,5671633921.4392,11565750629.055248,18814271156.01723,7979883958.196039,5177262215.396621,53875730.0385408,20436365267.454487,5473506088.96,46753865446.81617,5176322719.408044,38660717673.12206,4487268986.829384,8277436473.09546,10627144285.541039
2018-11-12,8230043209.207895,9171624577.473299,3443392144.44874,17774767640.733086,2644659170.007,9193913720.397,78915338385.55237,4132689147.5326056,17101427610.046167,16823599655.030878,30095036660.0,5376047739.883176,4475245025.56725,34316533653.943462,105874339630.96742,66402766176.9,6079071516.634117,21462444795.11967,7391630266.16568,7391471455.392779,7879336631.8884,8644848679.083733,4712113059.711841,24448824684.558,19037590918.833603,6455591950.827998,5499370185.088,67735902206.3576,4433171805.7,1852932899.2509,3280760434.9201503,16770415526.36247,12018240143.52,5187615882.21795,1586531897.117,77518117756.99263,38227669418.37257,4701429563.82708,4968191607.73668,5042663915.045625,128597310450.05658,25612653398.53235,8882483301.48384,7634840895.108739,10268161412.837042,7467156439.73376,5443448141.588768,3600447596.99236,5655557752.8552,54921584.3800338,6368731750.2682495,15334995513.90352,43223780426.69274,14535376960.0,6685720565.670721,4752919849.206844,0.0,8233175375.059432,6454608654.98344,5937970259.290177,27862145105.4912,7255768090.15986,3016663227.45228,3709618551.7110004,7158602746.65141,7139628867.969359,41675053561.892,42682436373.462395,14034734696.0,5739373869.829525,45121801261.62768,3497952000.0,404930069.43994796,15207387868.539972,11449285352.0,203915773582.56897,207735820654.36624,5622299592.052055,5978340397.49328,7088137997.34678,4589983220.256,6827846458.31232,6341950848.215424,4691292002.20065,12149846608.887419,4736985781.219756,5386922269.7256,5606011710.77792,11697064828.3371,18998177454.62728,8122038135.22087,5293189477.96148,54607074.7901952,20548755910.538563,5544063003.388,47784316748.44797,5278299132.319943,38777742410.16233,4397575603.257186,8335181833.27402,10646634692.3004
2018-11-13,8028713848.580269,9067598589.827099,3396904690.2324605,17602438974.20104,2636614579.3758,9150704726.410799,79635161443.31784,4033482562.0839453,16769398978.969437,16868123359.221888,29160935635.0,5151881886.79368,4368428477.6319,34059338844.64373,103914803339.42401,65628067238.1695,6034128204.232129,21387167319.220963,7440864037.92078,7199511990.06144,7802855486.25156,8723107897.646404,4702283871.01824,24606559037.361603,18854697032.277122,6394492082.536851,5241587207.662,67295263883.367195,4356061402.0,1786617406.0145516,3167585907.625125,16692880290.042603,11882557753.84,5128710327.1587,1519843027.3125,77420117608.1216,36832768123.08715,4385953589.5322695,4841566034.526,4917671470.985624,127858818988.52435,25536735937.551147,9190069294.18725,7582808909.10189,10160409101.714678,7292645279.3712,5369839509.067285,3396383140.355008,5509815468.0594,51422307.053567,6331918271.943001,15048851271.64104,41794004445.158195,14248224640.0,6517848090.351743,4670783749.939,0.0,7930537669.521792,6293061925.42958,5935621378.649633,28119886260.448315,6950234098.812961,2980730199.78552,3475326853.7082,7112278742.6825695,6918938585.500799,41146378686.88038,42263052688.01792,13990151676.0,5679456331.802199,44140647372.659515,3442176000.0,399824215.229556,15170413913.109533,11111082752.0,200220293263.1129,204040340334.9102,5501631830.70936,5885535835.366127,6911207588.1680155,4425187904.3359995,6629443497.400919,6266261736.333457,4628851400.463675,12093517077.533804,4632387696.069996,5235316635.67265,5390395875.748,11575851721.307701,18847111566.483315,7854018280.621967,5130398002.8704,50934098.92633087,20146022772.820625,5424330057.692,47555327570.30757,5217113284.5728035,40932061432.94913,4270185000.50247,8109614020.07652,10434676518.79236
2018-11-14,8103977160.964429,8845676482.84854,3418488151.118591,16946344291.982647,2542761022.0118003,9256326711.7104,79407848898.76031,4109724660.16023,16952991280.858921,17147986642.708225,29721396250.0,5346552232.897716,4496117224.5891,32946233440.461266,99975937460.46298,62983023718.78965,5979414606.52536,21077693251.6374,7618105616.23914,7374958813.21374,7856214425.06796,8619693930.260015,4582367768.95632,24645992625.5625,18663489787.240803,6532628192.159209,5348996781.5895,66781185839.878395,4311418536.7,1728753887.4063656,3266451011.928825,16966534065.289202,11556000138.0,5258302548.28905,1510631857.45,77135917176.39558,35861867662.05149,4366410830.06268,4889981694.87126,4984073706.892499,128477555077.91621,25119189902.154552,9067535036.931421,7672006498.507709,10382252095.201899,7294246299.19104,5393178831.574096,3301387617.43762,5559027148.6398,52382474.6126585,6384929680.7313595,15299957443.4224,42232277484.72407,14361034480.0,6871631405.489262,4605388868.485646,0.0,8452408988.51977,6231347444.476419,5907434810.96313,28129673899.24416,7128240858.988979,3064573931.0079603,3479665588.8564,7038160336.332424,7082965146.795,41713737089.33188,42384809241.85664,14007984884.0,5661299502.09695,42854997449.18399,3373452000.0,393105986.0053561,15089071211.162565,11201270112.0,194324133652.29544,198434836479.5555,5520038777.354856,5911434782.936496,6950525456.874408,4496310093.312,6574447588.93776,6298130836.073233,4546382681.188425,12080517954.91374,4540864371.563956,5355419800.312,5221653048.33328,11434436429.773401,19142675260.678032,7933980005.198437,5216726815.4187,52900603.703001596,20071095677.431244,5471368000.644,47583951217.57512,5210314857.045344,41416118299.797516,4188291041.588724,8277436473.09546,10415186112.032999
2018-11-15,7972266364.292149,8790195956.103899,3413507352.4525604,17309687865.995995,2604436216.851,9172309223.4039,79357334999.96976,4078492957.3338,16984241034.372026,17103462938.517214,29385119881.0,5379980474.147904,4466650590.6759,33085371615.984074,101598987722.14539,62606741377.120544,6088841801.938896,21659002648.855175,7513073569.828259,7337805368.3109,7904237470.00272,8555409572.154964,4568606904.78528,24898367590.048264,18414089032.845604,6488799892.172551,5207216144.0052,67038224861.6228,4388528940.4,1715100697.6224117,3263849298.6576753,16797780903.88713,11631890288.16,5548903286.58135,1530896431.1475,75597314839.12025,36513231262.49314,4617674880.38598,4845290316.09102,4976261679.138749,128816861965.64725,24806030375.6071,9162561603.78288,7740777113.21714,10341052682.125698,7255821823.51488,5692999359.161605,3282623069.7008514,5557134391.6944,53513338.6266996,6490952498.30808,15393392298.038721,42009548562.97748,14142251760.0,7204762721.365996,4561284971.219336,0.0,8674025576.039461,6421936282.71412,5873376041.675271,27852357466.695362,7149495397.51746,3047462965.45236,3443220213.6115203,7135440744.666989,7029283726.73508,41842682180.79813,43697074322.1184,14239816588.0,5737558186.859,42606889569.215034,3486996000.0,396778617.98125196,15018820695.844728,11201270112.0,194905445163.2211,199265281495.16364,5614118726.876281,5930858993.614272,6924313544.403481,4496310093.312,6541032353.41584,6359877216.819048,4566410798.7267,12045853627.926899,4628465267.87688,5487336390.98145,5409145078.79408,12075855787.803974,19362706010.80077,7970999322.131986,5256191415.44078,52770586.85826304,19883777938.95778,5488472707.172,47664097429.924255,5219832655.583788,42022519209.915276,4142794397.747754,8398340820.96932,10473657332.311079
2018-11-16,7531975986.844812,8491988124.851459,3318042044.6869855,17708327672.913498,2696949009.1098003,9126699729.751799,78069230580.81049,3892021319.8701153,16183466100.598738,17071660292.666494,28444225394.0,4990639781.939832,4238284177.8486004,33722034176.70965,104983641316.62949,61090544882.748,5678489819.138137,21366256909.2491,7618105616.23914,7282075200.956639,8037634817.043719,8046724651.497595,4672796304.93744,25245383166.216183,18447342466.76496,6579127142.011474,5065435506.4209,68054140995.184006,4318182607.2,1811973329.8990378,3058313950.236825,16857072555.190561,11769872379.36,5486070694.51815,1576215386.871,76528316253.39514,37355087991.36583,4360827184.49994,4901154539.56632,4862987276.709374,131810746269.15623,24673174818.89,9237582577.612982,7818834273.366315,10039980048.107328,7233407546.037121,5394974164.07462,3261512953.496988,5636630183.4012,52510496.9538707,6184664358.641999,14593356355.38648,39890031404.421234,14101230000.0,7362309197.054582,4412232061.60591,0.0,8764578590.294819,6521768531.314819,5731268762.922481,27079134001.823997,6830677319.59026,3109062441.4525204,3342561558.1732802,7211103284.482761,6495451827.2503195,41301112796.63987,44021758465.688324,14525147916.0,5788397310.0337,43655709243.62927,3200148000.0,390149965.146708,15089071211.162565,10213718520.0,200843127024.81903,204123384836.471,5520038777.354856,6116468117.868575,6703696614.439836,4439065404.624,6786077413.90992,6128826243.705672,4254207790.041825,12132514445.394,4641540028.5206,5642879833.7111,5329460965.84824,11383930968.51115,19700962238.60139,7839210553.848549,5081067252.8428,49130115.205583364,19059579889.674557,5405087262.848,48660200354.835,4960132724.034816,41043766863.76029,4388476274.488993,8198036602.84994,10583290870.33248
2018-11-19,7475528502.556692,8505858256.537619,3296458583.800855,17868198845.479378,2748568465.6600003,9004274246.7909,78283914650.67036,3948973248.5536056,16300652676.272877,16759994363.329441,28023030750.0,4882489589.659812,4051662163.065,34211125945.21406,104350255848.65588,59740355303.817696,5819181927.526969,21382985237.226593,7526202575.629621,7529764833.64224,8044749342.219239,8138958730.517888,4482110044.2816,24969348048.80988,17857094014.69632,6532628192.159209,4983804230.236,68641658759.1712,4297890395.7,1803521355.2708755,3032296817.5253253,17126165434.183052,11451363718.84,5670641433.7038,1597216854.1575,76420516089.63698,36937232096.74289,4388745412.313641,4968191607.73668,4814813105.56125,130493437175.61229,25152403791.333824,9205073488.953272,7815126329.172157,10122378874.259724,7239811625.31648,5262119559.035845,3275586364.2995644,5665021537.5822,51785037.02033489,6184664358.641999,14283853399.46992,39229029443.10878,14032860400.0,7561159671.264732,4432001116.900726,0.0,8187898867.931754,6454608654.98344,5734792083.883293,26808342661.805763,6851931858.11874,3044040772.3412404,3327809858.6694,7181764748.635829,6325460663.72724,40192185010.03013,44272035826.3568,14467189990.0,5812001188.650525,44473337484.43607,3163296000.0,393105986.0053561,14856135291.950794,9807875400.0,200510949018.57578,204164907087.2514,5470953586.3002,6008555836.325376,6662194419.6942005,4400902278.832,6737346862.1071205,6130818062.439408,4262454661.96935,12149846608.887419,4599700794.460696,5587750512.2373,5413832379.5556,11308172776.617775,19536760186.270992,7686690968.082323,5024336890.31106,47813694.65260543,19097043437.369247,5479920353.908,48929262639.14997,5010441087.73802,40666096121.493965,4237687397.75892,8187209347.81646,10537001154.279
2018-11-20,7629818292.9442215,8578676447.889958,3284836720.246785,17724937664.868397,2697619391.6624002,8548179310.2699,78536484144.62317,3903962853.3037505,16156122566.27477,16435607375.652094,27989063440.0,4817599474.2918,4114278760.13055,33890686510.67669,103499144126.06628,59696086793.0331,5698030389.747697,21345346499.277237,7513073569.828259,7282075200.956639,7962932302.700761,7951695600.38578,4476212531.06544,25710699506.9868,17873720731.656002,6369246038.796108,4966618698.4076,68066380948.6004,4269481299.6000004,1773614368.1250718,3109047359.02425,16665514912.517942,11179998939.48,5670641433.7038,1638114448.3470001,76792916655.34694,36599260417.268456,4316158019.99802,5068747209.99222,4698934693.880625,129176128082.06831,24246139100.87075,9115048320.357151,7692452188.60263,10049487604.971067,7169366753.243521,5236984904.028508,3110223787.3692956,5396250051.3354,52019744.6458906,6171411506.44491,14336410505.191599,40112760326.16782,13776474400.0,7540464825.532456,4409188203.821458,0.0,8209345634.465918,6394709305.82302,5748885367.726545,26916006688.56,6801452329.1136,2996130068.78556,3223680215.1126003,7257427288.4516,6274761544.78176,40050345409.41725,43913530417.83168,14373565648.0,5703060210.419024,43576765827.27551,3047760000.0,383610888.70182,14663870723.712507,9758272352.0,198144180724.09268,201881183294.32913,5452546639.654704,5885535835.366127,6708065266.518324,4284678213.92,6529893941.5752,6077038956.628536,4369663997.027175,11980858014.826574,4538249419.435212,5442051591.1994,5160718138.43352,11166757485.083473,19448091078.01258,7560825290.508253,4935541540.26138,47797442.54701311,19153238758.911285,5381568291.372,48671649813.74202,5066188193.463192,40958657964.094635,4181791521.0400143,8178186635.28856,10366460095.1346
