,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GFS,GSK,GLEN,HLMA,HL.,HSBA,IMB,INF,IHG,IAG,ITRK,ITV,JE.,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MDC,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,PSON,PSN,PRU,RB.,REL,RTO,RIO,RMG,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2018-04-26,8596641891.915169,9164689511.630219,3718991062.3198195,17357326644.461002,3154042655.11709,9760781244.91008,63142355898.9696,3085891828.1136,20834651260.891777,19474584747.56061,35365917690.13266,5444965598.739744,4875623013.99735,32002199507.048195,104067399141.22913,84324795705.35352,6478069369.26786,20034344261.133923,6869110324.51842,6805679096.90812,8666673511.9872,8240625831.850351,4483640550.45312,23586978163.271347,21325128574.490463,5947111888.39152,5632840194.2532,60649086663.06337,5073216500.0,1317591157.2096,4112420921.5108953,14839367308.238976,14474621495.768623,5455961931.89925,2301838188.4272447,3939870655.66864,68095660379.02617,45119308032.63,4445789649.2996,4508426989.742499,140902171959.5038,23609549261.040054,6025685256.346681,8170683585.822277,10157584747.97892,7585116522.000799,5187625336.491681,4310788420.615144,6134971024.314,63757585.497569606,7148381666.691488,15659917202.978777,45897055646.824196,14773560312.349442,6502083344.072135,2482550571.1653996,4310720837.193791,0.0,4082705721.102558,7338640408.7688,5454289383.43401,26111508085.709972,6976797257.283839,3111047326.64,6143989441.602979,7985003840.3887,47828340527.832146,35997395513.329254,14375278060.0,5291640203.17569,44868085224.144,5736444000.0,400160943.130988,15359890816.784863,9400359547.18483,205056877081.42938,209915454363.43164,6575036582.314585,6773965880.081415,5543829215.7201,5448467819.21248,6125411753.9241,6271384991.23696,4406145121.10065,11899228270.1614,5051671755.547369,6243783071.2164,7086515611.92792,13643141984.01259,24499966279.965797,11916218545.533117,5509689144.556799,61017269.620595194,19251913900.700184,7115689457.6105795,47116552556.65248,4876457832.0,55459876826.63686,3532557213.3116164,7623801403.218,13893244434.8124
2018-04-27,8750119931.3528,9327663558.942598,3668934851.610629,17332456445.089832,3199090802.18442,9847586611.712639,63028903872.0,3115667977.33224,20961982972.188286,19430223506.67779,35705159106.82458,5415723033.762625,4869536093.88,32136750864.84947,105608845615.40607,87078793698.84096,6511290237.828208,20505299306.174103,6806990811.826441,6846212069.408141,8613152742.8544,8433176858.7374735,4501956075.57752,24114105427.093624,21458723741.754303,6045602572.580155,5683358940.39,61273703670.29604,5025765250.0,1407940265.132544,4125389767.053345,14990183175.553999,14599680132.696926,5495072770.12075,2305507918.500465,3998536441.2938,70116764454.20276,45058418278.2,4467926361.24632,4582506072.594999,141780813621.38278,24300444244.461002,6043795239.35756,8323563746.963439,10154318643.558348,7730923191.4584,5332721210.88941,4436163348.858096,6223106148.3359995,65265366.23568781,7168240325.504192,15636596402.974339,45741711766.17341,14880365435.87622,6514777865.652495,2482550571.1653996,4378965239.498758,0.0,4258001950.124967,7309662559.1784,5475204851.88348,26776810579.91606,7114072203.318359,3181752947.7,6251859835.611558,7946571759.7056,47725428552.51675,36429757315.67316,14492915360.0,5416768090.091085,45098177968.883194,5746314000.0,403217665.68017995,15436635453.271296,9376317706.9107,207673034079.43057,212697716567.65515,6579072823.310481,6881728620.776315,5593736155.396501,5483825614.083759,6232405845.695701,6358708073.393424,4535254328.1654,11977284432.28345,5083250801.383998,6308577046.48374,7194028711.581181,13779928034.353601,24562107430.589123,11975140808.870045,5561342480.287019,61893581.471529275,19107404121.62904,7142035731.44314,47295634854.47328,4998708864.0,56348189460.484505,3674790483.2472963,7694392156.9515,14010046047.31746
2018-04-30,8841832418.333824,9379676552.765697,3709721393.6699696,17701364402.42883,3209848568.6482606,9958504580.4048,64201241484.019196,3172513353.11328,20866484188.715904,19512608668.317318,35416803902.63645,5497602215.69856,4942579135.2882,32389034660.72687,106023850435.3768,88007721593.46965,6579686143.687748,20730357469.290646,6885457564.70052,7019924808.69394,8764487331.4368,8572706588.365823,4553239545.925839,24491748839.981224,21617368002.88011,6032297459.53296,5906483402.494199,62927101630.61785,5071860750.000001,1425508147.2286718,4174671380.114655,15305525443.576326,14719507374.12547,5573294446.56375,2360553869.598765,4054114553.99132,71661743050.131,43597064171.88,4526957593.10424,4626693595.7,144955905081.3546,24967515262.9364,6080015205.379314,8465386336.565996,10307825551.325233,7805411381.29,5388251730.720639,4511153960.1435995,6328485100.971,65308445.68534833,7268269125.449664,15712389002.988758,45840566962.95118,14925154681.22616,6512247396.234483,2533929092.2843,4260699431.151396,0.0,4282505724.074336,7385729414.353199,5345064159.309,27264483767.416645,7065622222.365,3192358790.8589997,6367435257.763608,8109169024.134099,48149940450.69277,37163462192.37795,14671724056.0,5574538034.462669,45897750256.85191,5785794000.0,411398893.679488,15385472362.28034,9262977602.761229,209707822855.65378,214815557946.9895,6657779522.730452,6909746933.356989,6695847739.917,5559592317.37936,6344749642.055881,6432138847.024997,4618588452.725375,12120387396.173874,5197700983.289551,6310540500.27972,7231424572.33014,14033235534.985102,25016719006.20189,11932574701.277107,5598237720.09432,63143137.25897232,18705988068.65364,7225465598.57958,48626813268.27456,5100584724.0,56149313497.68279,3648929888.713536,7736022601.4609995,14950606400.64768
2018-05-01,8862420935.81936,9365806421.079538,3706940493.0750146,17601883604.944153,3258930878.13953,9693265959.6192,64528991784.1536,3181536428.6340795,21113189379.352894,19385862265.79496,35069081450.52723,5444965598.739744,4958405127.59331,32372215741.00171,107723393983.82832,86182651494.61092,6544511106.388556,20834551063.326084,6914882597.028301,6987112402.3844,8653754705.6448,8631309074.80973,4492798313.01532,25026743674.905327,21483772835.616272,5931142712.249277,5902273506.9828005,63539471245.55185,5070505000.0,1437429210.079616,4125389767.053345,15538604511.245,14526722946.919954,5604583117.140949,2339452921.67775,4012430969.468179,71418821887.2492,42379269083.28,4534336497.08648,4660484054.544999,144856059437.95926,24929396919.02352,6061905222.368438,8491178179.486057,10284962820.381227,7770544569.028399,5431243100.91256,4657619997.8106,6309325291.401,65394604.58466936,7097631760.836801,15817332603.008718,46603164195.23688,14935490660.9223,6392767065.214016,2495953663.6312,4362275466.4099,0.0,4325858554.907835,7309662559.1784,5600697662.5803,27403357589.02277,7087155547.233159,3165844182.9614997,6410583415.36704,8047086432.2614,48381492395.15242,37320684665.95755,14638785612.0,5574538034.462669,45121187243.35712,5740392000.0,410320050.426832,15345272790.787447,9214893922.21297,210538348886.76526,216019820692.10117,6633562076.755077,6825691995.614965,6446313041.535,5534336749.614161,6331375380.58443,6376569612.925429,4603330091.89045,12085695768.564075,5152315383.497485,6271271424.36012,7259471467.89186,14038301684.997732,25069048396.200485,12096279482.497591,5605616768.05578,62169457.424601115,18826412884.54626,7192532756.288879,48596966218.637764,5104659758.4,56149313497.68279,3700651077.781056,7775843026.644,15337895957.901299
2018-05-02,8830602317.887169,9365806421.079538,3715283194.85988,17827787915.898933,3262292680.15948,9833119050.57888,65625694711.5264,3204094117.4360795,21359894569.989887,19297139784.02931,34924903848.43317,5538541806.666529,5026578632.90763,32351192091.34526,108098874535.2304,85789223209.827,6573823637.471216,20413608943.422916,7156821751.72338,7131873018.455901,8747877437.568,8650843236.9577,4523934705.7268,24837921968.461525,21600668606.97213,6007012183.513203,6007520894.7678,63772171699.22677,4921372500.0,1427076708.130112,4205796609.416535,15584306289.21925,14500660744.655725,5428584345.1442,2293581295.7625,4030957007.0340204,71545140891.94772,43353505154.16,4619193892.88224,4639689926.025,146114114544.74057,24900808161.088863,6191967827.628379,8522499595.589722,10536452860.765274,7814920511.906799,5553051983.123,4745499620.4108,6368720701.068001,63972982.745872214,7301366890.137505,15741540002.9943,45423962919.3877,15090530356.364399,6362275330.471875,2533929092.2843,4336498151.801846,0.0,4352247234.545617,7407462801.546,5584430076.0084915,27345224361.373695,7044088897.49684,3202964634.0179996,6418288443.51051,8159426360.412,48857460280.98615,35447116855.80065,14732895452.0,5677904549.740605,45581372732.83552,5787768000.0,410949375.657548,15443944466.270004,9287019443.035358,209126454633.87573,215521505073.43427,6690069450.69762,6726550274.175658,6550285832.5275,5611787157.427441,6419645506.296001,6444046540.046331,4674927015.808175,12124723849.6251,5225324695.312526,6353736483.791281,7254796985.29824,14002838634.90932,25412460018.066246,11893302740.637861,5689245978.285659,62834805.31142143,19051205874.212486,7300113374.438499,48949161404.352005,5149485136.8,55844370354.72017,3673497453.5206084,7871774050.9485,15676005888.837
2018-05-03,8903597970.790432,9345001223.550299,3695816890.6951947,18200840906.466454,3305323746.01484,9929569458.13728,65676117834.624,3247404879.93592,21367852801.94592,19461910107.30838,34882498671.34667,5407925016.43539,4975448503.92189,32923035362.0007,108612690026.62271,84893081005.59695,6540602768.910868,19992666823.51975,7068546654.74004,7122222310.7178,8746031893.8048,8692702155.846205,4474482787.89092,24767113828.545097,22076601390.34956,6061585002.121202,6125397969.087,63625202991.64261,4901036250.0,1489505432.007424,4247296915.1523747,15419779888.511951,14552786136.426207,5303429662.835401,2348627246.8608,4023237824.71492,71107882798.76048,43840623189.6,4597057180.93552,4712469375.844999,145774639357.1964,24810277094.295773,6208431448.547359,8518807672.40372,10598508844.75614,7840278193.5516,5431243100.91256,4685741477.042664,6364888739.154,61237437.69242919,7238113384.289631,15939766803.032007,45459268346.80833,14949271967.18382,6377499899.725345,2569670672.1931005,4322858853.985688,0.0,4382405725.560225,6952872786.096601,5577458253.191999,27258024519.900078,6998330582.151999,3192358790.8589997,6430616488.540062,8020479607.1730995,48638772333.440926,36822813499.622154,14704662500.0,5688785235.559335,46478734437.3184,5809482000.0,408971496.36101204,15129656907.32556,9328234026.36244,210123085871.20953,216352031104.54578,6534674172.355625,6875262856.33462,6340260794.722649,5652196065.85176,6454418586.12177,6311077301.308081,4694880256.9,11417881937.075424,5254931376.298378,6400859374.8948,7180005263.80032,14078830885.098772,24912060226.20471,11984965960.218887,5726141218.09296,61763757.49361313,18986979305.73642,7486732814.085799,47224001935.34496,5176652032.8,56467515038.16552,3778232861.3823357,7692582137.625,15676005888.837
2018-05-04,8823115584.256065,9403949283.216478,3689328122.6403,18173898190.481018,3336252324.59838,9953682060.02688,65839992984.6912,3350267940.8730397,21288270482.3856,19518945988.44344,34263383085.883923,5489804198.371328,5052143697.4005,33347713085.06099,108256971609.50496,84980509513.32672,6599227831.076188,19475866597.10398,7088163342.958561,7089409904.40826,8707275474.7776,8642471453.179998,4518440048.18948,24719908401.93415,22151748671.935474,5949775301.810155,6196966192.7808,64176335645.083206,4934930000.0,1537189683.4112,4204499724.86229,15506613266.663025,14547554740.926445,5401206758.389151,2395416305.294355,4018606315.32346,71059298566.18413,44096360158.20599,4619193892.88224,4699473045.5199995,141601091463.27118,24815041887.28488,6256175949.212401,8612737799.428335,10768346274.625883,7955972616.056,5415121337.09059,4772449371.341528,6311241272.358001,60311229.524728,7257236537.220385,15974748003.038662,45558123543.586105,14890701415.572361,6390236174.051101,2574138369.6817,4347118916.494756,0.0,4376751008.494986,6898539318.114599,5670415890.7452,27487327806.738102,6995638916.543479,3118117888.746,6430616488.540062,8073693257.3497,48703092318.01305,36573877916.45445,14723484468.0,5748629007.56235,46472982118.69991,5882520000.0,411848411.701428,15272182660.800365,9238935762.487099,211618032727.21024,218013083166.7688,6522565449.367937,6901125914.101396,6300751134.145499,5663981997.47552,6486516813.653251,6390461921.450321,4746523939.725901,11231414438.672749,5260848470.850709,6426384274.24254,7091190094.521541,14104161635.16192,24303731067.47108,12066804028.451069,5699084708.90094,62997085.283816636,19219800616.462154,7550402975.84782,47295634854.47328,5255436031.2,55552685609.27766,3744614088.4884486,7690772118.2985,15737480421.7344
2018-05-08,8864292619.227137,9435157079.51034,3693035990.1002393,18238146205.523205,3351044253.4861603,10112825232.49824,65764358300.04479,3371923322.1229596,21463351585.418304,19423886186.55167,34958827990.102356,5505400233.025791,4976665887.94536,33637839450.32,110292471440.78992,84718223990.13744,6607044506.031567,19609234397.469337,7117588375.286341,7253471935.95596,8784788312.832,8628518480.217163,4492798313.01532,24609762406.5086,22235245651.475372,5955090044.6661625,6104348491.53,65143879636.678925,4986448500.0,1515229830.79104,4271937721.6830306,15698560734.154875,14521515492.039343,5369918087.81195,2410095225.587235,4003167950.68526,71574291431.49356,44656545898.962006,4619193892.88224,4686476715.195,142200165323.64325,24919867333.045303,6269346845.947584,8610899974.449778,11049231254.795078,7952802905.8504,5481399699.4698,4665822095.919951,6368720701.068001,61043580.16895683,7233700348.99792,15887295003.022026,46264232091.99879,14901037395.268501,6395297534.632029,2578606067.1703,4386535528.918967,0.0,4406909499.509594,7023506294.4732,5726190473.277119,27493787054.25466,6920272279.504919,3123420810.3255,6862098064.574381,8100300082.438,48896052271.72942,37582722121.92355,14817594308.0,5759509693.381081,46823873554.4272,5906208000.0,412387833.327756,15275837167.299719,9359144963.85775,213985031915.87802,220504661260.10327,6435786267.956172,7000267635.540705,6238367459.55,5637042725.192639,6580136643.953401,6378554228.428985,4701922577.28535,11209732171.416626,5262820835.701485,6438164997.01842,7105213542.3024,14185220035.364002,24486883932.46615,11903127891.986704,5704004074.208579,62704981.33350528,19388395358.71182,7651397025.539301,47534411251.56767,5222835756.0,55672011186.95868,3663153215.7071047,7723352466.175501,15737480421.7344
2018-05-09,8789425282.916098,9490637606.25498,3704159592.480059,17945921362.911976,3344320649.4462605,10426289057.06304,65663512053.8496,3419745622.3832,21447435121.50624,19354175665.16437,35145410769.28291,5452763616.066975,5018056944.74334,33515902282.31259,110648189857.90767,83319367866.46127,6671532074.413416,19742602197.8347,7143743959.577701,6794098247.6224,8858610063.36,8558753615.402988,4527597810.75168,24161310853.704575,22385540214.647194,6094861168.073277,6188546401.757999,65450064444.14593,4989160000.0,1543463927.0169601,4300469181.87642,15730551978.73685,14646574128.967644,5366007003.9898,2348627246.8608,4007799460.0767207,71486839812.85611,43840623189.6,4715119644.65136,4791746990.827499,141900628393.4572,25739411727.172222,6274285932.22328,8785880930.229778,11349712861.4877,7974990877.289599,5372129966.898669,4662306911.015944,6407040320.208,62034407.5111488,7229287313.706208,16015559403.046423,46546675511.36387,14994061212.53376,6397870178.54034,2594987624.6285,4418381851.922971,0.0,4391830254.00229,7170206658.0246,5716894709.521801,27038410104.336903,6971413926.066799,3137561934.5375,6976132481.097738,8144644790.9185,49153332210.01792,37517212757.93205,14888176688.0,5821166913.020551,46547762260.74016,5918052000.0,416793109.9427679,15403744894.77711,9369448609.68952,214358768629.87817,221335187291.21475,6484221159.906924,7043372731.818665,6159348138.3956995,5707758314.9352,6630958837.54491,6392446536.9538765,4666710975.3586,11253096705.928875,5308206435.493551,6508849333.6737,7156632850.83222,14033235534.985102,24248131090.59757,11932574701.277107,5785173601.78464,62429105.38043343,19251913900.700184,7642614934.26178,48155229884.013115,5213327342.4,55817853559.67994,3717460464.2280006,7698012195.6045,15430107757.2474
2018-05-10,8974721940.285921,9549585665.921158,3650395514.31093,18240218722.137466,3425676258.32905,10657770035.2032,66432464681.088,3364704861.70632,21598641528.67085,19487259387.81285,36214021231.86246,5585329910.629919,5047274161.30662,34575494224.99767,112901073166.32016,85133509401.8538,6712569617.929141,18338072550.237003,7228749608.52462,6774796832.1462,8895520938.624,8368993183.108433,4536755573.31388,23901681007.34435,22727877830.76078,6145431979.983358,6226435461.3605995,65192869205.87364,5051524500.000001,1600559543.829376,4305656720.0934,15963631046.405525,14683028287.615973,5526361440.69795,2392664007.73944,3992361095.4385204,71370237654.67284,44814859260.48,4752014164.56256,4877522770.9725,144975874210.03366,26682840739.016003,6234773242.017727,8870607408.942276,11284390773.07626,8051063922.224,5422286565.45591,4679882835.535984,6552654872.94,62163645.86013037,7244732937.2272,16353711003.110746,47210417546.87179,15221452765.84884,6423259221.701061,2628495355.7929997,4472970985.337054,0.0,4391830254.00229,7277062478.3892,5809852347.075,27361372480.165108,7504363716.55376,3125188450.852,7050100751.27505,8242203149.5756,50105267981.68537,37451703393.94055,14944642592.0,5857435865.74965,47675216709.962234,5981220000.0,414545519.833068,15279491673.799074,10028881942.922798,218760556594.76913,225903080462.328,6472112436.919237,7129582924.374585,6238367459.55,5690921269.7584,6727253520.139351,6438092693.535664,4739481619.340549,11274778973.185,5341757846.180957,6520630056.44958,7222075607.1429,14164955435.313482,24545754496.21456,12096279482.497591,5804851063.015201,62915945.29761904,19428536964.00936,7627246274.526119,48823803795.87744,5273094513.6,55764819969.599495,3894605536.784256,7736022601.4609995,15694448248.70622
2018-05-11,9137558396.762432,9691754515.7043,3657811249.230809,18774928008.617577,3509721308.8278003,10773510524.27328,65739146738.495995,3398992548.68536,21590683296.714817,19569644549.45238,36247945373.53165,5460561633.394209,5048491545.3300905,35260865203.79794,111853680049.25119,85231866473.04977,6741882149.011801,18296395112.622826,7307216361.398701,6921487589.76532,8971188232.9152,8195976318.369279,4661301144.1598,23870210722.93705,22744577226.668766,6193352501.938325,6285373998.5202,65303095736.56177,5074572250.0,1574835145.04576,4396438638.89055,16114446913.720549,14771608825.2768,5663249374.473201,2382572250.038085,4064921409.2380595,71418821887.2492,45990031520.979,4799977040.44712,4910013596.785,146094145416.0615,26620898430.157574,6238065966.201522,8785880930.229778,11349712861.4877,8098609575.308,5746513148.986639,4730267152.493431,6615882244.521,63908363.571381435,7190305501.962751,16318729803.104092,47266906230.744804,15410945726.944738,6481755239.7474375,2590519927.1398997,4468419229.040092,0.0,4391830254.00229,7280684709.588,5847035402.09628,27293550381.24118,7531280372.63896,3167611823.488,7070133824.4480715,8165338988.209399,49629300095.851654,37602374931.121,15123451288.0,5871943446.84129,48376999581.416794,6060180000.0,428480578.51320803,15085802829.333313,9953321873.48982,218428346182.32452,223660660178.327,6621453353.767389,7222258881.372198,6342340250.5425,5773422791.12472,6820873350.439501,6475800388.1032295,4694880256.9,11361508042.2095,5361481494.6887245,6575606762.7370205,7315565259.015301,14235881535.490303,24970930789.953125,12017706916.462984,5809770428.32284,62656297.34178673,19581075064.14001,7631637320.164881,49307325999.99361,5309769823.2,55672011186.95868,3879089180.064,7690772118.2985,16094032712.539318
2018-05-14,9163761964.471298,9532248001.313457,3591069634.9518895,19218446564.070072,3513083110.84775,10763865483.51744,66785426542.7712,3446814848.9456,21598641528.67085,20152678001.05524,36341236763.121925,5476157668.048671,5119099818.69135,35937826722.735634,111577010169.27072,83527010572.31946,6788782198.744055,18088007924.551952,7313755257.47154,6965880845.3605795,8913976376.256,8201557507.554413,4584375938.63732,24153443282.60275,22552534173.726994,6149433986.681278,6112768282.5528,65633775328.62612,5005429000.0,1602441816.9111042,4448314021.06035,15867657312.6596,14740362121.509085,5534183608.34225,2374315357.3733397,4168358452.314,71904664213.0128,47110403002.491,4777840328.5004,4903515431.622499,146992756206.61954,26258774162.985214,6254529587.1205015,8807981724.868614,11352978965.908274,8104948995.7192,6160305087.08387,4684569748.741328,6633126073.134,63951443.021041945,7162356278.448575,16324560003.105202,47302211658.16543,15328257889.37562,6598662926.859592,2580839915.9146004,4412312843.527022,0.0,4399369876.755941,7240840166.4012,5898162102.750541,27371061351.439953,7445147073.16632,3165844182.9614997,7080920863.848929,8277678916.36,49616436098.937225,37805453959.49465,14977581036.0,5859249313.386105,48618596963.39295,6243762000.0,429559421.765864,15323345751.791323,10083834720.69224,219632608927.43622,224242028400.10504,6591181546.298169,7314934838.369812,6383929366.9395,5842454676.3496,6814186219.703775,6487708081.124564,4637367973.7529745,11296461240.441126,5424628982.249882,6569716401.349079,7273494915.67272,14266278435.566082,25075589569.950306,12115901140.439156,5824528524.245759,63613749.17891839,19797839732.746727,7758977643.68892,49384928329.04928,5214685687.2,55778078367.1196,4171313898.2954884,7670861905.707,16106327619.1188
2018-05-15,9107611462.238018,9490637606.25498,3579946032.5720696,18652649528.376003,3497955001.7579756,10773510524.27328,66709791858.124794,3401699471.3416,21415602193.682114,20013256958.280643,36001995346.43001,5398177494.776351,5038752473.14233,36118630109.781105,112446544077.7808,83242867922.19774,6722340461.623361,17583710929.420433,7277791329.07092,6971671270.00344,9006253564.416,8324343669.627362,4749215664.75692,24043297287.1772,22168448067.843452,6105502867.7018385,6062249536.415999,65070395282.88685,4932218500.0,1572952871.964032,4500189403.23015,15611727356.0038,14724714829.006079,6253823031.61785,2350462111.89741,4083447446.8039002,71447972426.79501,46203145661.48399,4752014164.56256,4847631211.224999,146273867574.1731,26477954640.484272,6219955983.190644,8710359674.657995,11284390773.07626,8006687979.345599,6011626598.50348,4777136284.546872,6579478606.338,62788297.8802079,7195454043.136415,16248767403.090784,47104501264.60987,15207671459.587318,6514777865.652495,2629984588.2892003,4394121789.413903,0.0,4350362328.857204,7161151080.0276,5833091756.4633,27435653826.60559,7490905388.51116,3158773620.8554997,6971509464.211656,8183076871.601599,49011828243.95925,37877514259.8853,14855238244.0,5799405541.38309,48187173067.00695,6066102000.0,428210867.70004404,15100420855.330727,10083834720.69224,220546187561.65887,226982764302.77298,6552837256.837157,7215793116.930504,6238367459.55,5746483518.84184,6787437696.760876,6459923464.07478,4623283332.982275,11326816414.599699,5329913052.964195,6493141703.30586,7301541811.23444,14276410735.591341,24876083770.580677,12047153725.753386,5780254236.476999,63938309.1237088,19749669806.38968,7758977643.68892,49199876621.301125,5180727067.2,53298758030.858284,4248895681.896768,7632851499.8505,15897314207.26764
2018-05-16,9165633647.879072,9452494744.118038,3604047171.06168,18783218075.074635,3529892120.9475,10894073533.72128,66697186077.3504,3364704861.70632,21622516224.538944,20260412443.199245,35806931531.83216,5524895276.343871,5098404290.29236,36278409847.17012,114126325491.94801,83712796151.2452,6696936268.018389,17171104297.040102,7297408017.289441,7106781178.336841,9065310964.8384,8112258480.592268,4762036532.344,24483881268.8794,22310392933.061283,6098850051.307674,6112768282.5528,65523548797.93801,5005429000.0,1535621122.5097601,4552064785.39995,15675709845.16775,14808086924.544275,6124757265.4869,2272480347.841485,4046395371.67222,71098165952.24524,46288391317.686,4774150876.50928,5015283872.4175,146992756206.61954,26206361440.105003,6229834155.742032,8695626453.162277,11202738162.56196,8082761024.28,5932809086.48496,4743156163.808128,6594806453.994,62379043.10843297,7022610160.877695,16423673403.124056,47062134751.705124,15424727033.20626,7117198706.845455,2551055265.9906,4366827222.7068615,0.0,4384290631.248638,7269818015.9916,5874922693.362241,27086854460.711136,7601263678.46048,3128723731.905,7000788571.156842,8307242055.346999,49500660126.707405,37739944595.50315,14897587672.0,5764950036.290444,48877451301.22455,6022674000.0,425693566.77718,15316036738.792614,10104442012.35578,222664028940.99316,229391289792.99634,6623471474.265337,7146824962.885768,6300751134.145499,5793627245.33688,6707192127.932176,6463892695.081892,4624457053.0465,11240087345.575201,5351619670.434841,6526520417.83752,7245448020.111,14261212285.553452,24967660203.07821,12037328574.404547,5799931697.70756,65561108.8476608,19813896374.865746,7785323917.52148,48895436715.00576,5157635205.6,52641141513.86063,4361389268.118625,7576740900.729,15676005888.837
2018-05-17,8935416588.722624,9355403822.314919,3575311198.2471447,19628804853.694347,3600489963.3664503,10990523941.27968,66898878569.7408,3362900246.60216,21654349152.363075,20260412443.199245,35467690115.140236,5458612129.0624,5074056609.82296,36690473380.43655,113869417746.25183,83592581953.11678,6737973811.534114,16850188027.410955,7313755257.47154,7259262360.598821,9126213909.024,7863895561.8538065,4736394797.16984,24358000131.2502,22427288704.417145,6102839454.283203,6209595879.315,66258392335.85881,5071860750.000001,1566364916.177984,4552064785.39995,16036753891.164324,14755985473.392942,6257734115.44,2323856568.8665648,4046395371.67222,71846363133.92116,47865435957.423,4836871560.358319,5127052313.2125,144995843338.71277,25920473860.758404,6221602345.282541,8712214647.770222,11160278805.094524,8041554791.6072,5959678692.854911,4719721597.781408,6667613730.36,62508281.45741452,6977008796.1966715,16435333803.126272,46356026203.29245,15328257889.37562,6883340736.385942,2554778347.2311006,4372896231.10281,0.0,4423873650.705311,7447307344.7328005,5851683283.973941,27096543331.985977,7568963691.158239,3187055869.2795,6991542537.384678,8236290521.778199,49063284231.61695,37982329242.271706,14921115132.0,5797592093.7466345,50200484583.47495,5738418000.0,427941156.88688,15305073219.294554,10059792880.41811,222248765925.4374,228353132254.10696,6619435233.269441,7146824962.885768,6342340250.5425,5775106495.6424,6800811958.232326,6418246538.500105,4632673093.496075,11348498681.855825,5351619670.434841,6526520417.83752,6941606651.5257,14094029335.136663,24777966164.333317,12053713374.904655,5831907572.207219,65074268.9304752,19677414916.854107,7816061236.992801,48799926156.168,5188877136.0,51124380837.55959,4438971051.719905,7573120862.076,15891166753.9779
2018-05-18,9150660180.616863,9514910336.70576,3606828071.6566343,19489946240.53866,3632427082.5559754,11086974348.83808,65562665807.6544,3420647929.9352794,21805555559.52768,20374484205.46937,35450728044.30564,5464460642.057824,5097186906.26889,36686268650.50526,115114432206.164,83417724937.65726,6839590585.954,17054407471.720413,7343180289.79932,7485088921.670361,9087457489.996801,8067608967.111197,4723573929.58276,24782848970.74875,22861472998.024624,6165403162.82352,6272744311.986,66270639728.15749,5090841250.0,1583619086.0938241,4536502170.74901,16493771670.906824,14797672261.59356,6566709737.38985,2322021703.829955,4109692666.6888404,72244753841.04732,48346465017.42,4847939916.331679,5086763689.204999,145515040684.36853,26311186885.865425,6294042277.326055,8809836522.999884,11261528042.132257,8108118705.9248,6077904960.88269,4839237884.51768,6776824644.909,63305251.27613414,7046146349.10016,16575258603.152887,46737324819.435295,15569430748.952219,6868115745.38757,2488507501.1502,4512387597.761267,0.0,4427643462.082137,7501640812.7148,5930697275.894159,27936245509.139297,7819288592.750599,3252458568.76,7091707903.249787,8280635230.2587,49462068135.96412,38748788800.97225,15099923828.0,5895518266.115205,50096942848.342316,5458110000.0,432166626.293116,15363545323.284216,10101007463.74519,226359869779.43933,231384552267.6639,6637598317.750972,7200706333.233218,6402644469.31815,5812147995.03136,6840934742.646676,6408323460.982325,4765303460.7535,11400536123.270525,5389115810.823799,6626656561.4325,7067817681.55344,14311873785.67975,24346248696.844925,12070069530.648643,5883560907.93744,65723388.82005599,19894179585.460827,7939010514.878079,48949161404.352005,5355953546.4,51352425274.90555,4472589824.613792,7565880784.77,16321488484.259699
