,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GFS,GSK,GLEN,HLMA,HMSO,HL.,HSBA,IMB,INF,IHG,IAG,ITRK,ITV,JE.,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MDC,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,PSON,PSN,PRU,RB.,REL,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2018-01-26,8705199529.566177,9899806490.996698,3501153849.0483446,17974936595.511673,3163455700.7729506,10243033282.70208,64226453045.568,3243141291.0894356,20755068941.331455,18359216405.363846,35620348752.6516,6025917889.618527,5008317872.55558,33267823216.366486,100774423924.19539,107952349919.32117,6853928450.32896,21913996697.533215,6731793506.988781,6586386075.79557,9232264650.663599,7515071237.782932,4428693975.07992,23689256587.595078,22752926924.62275,6007012183.513203,6365362013.236799,64030871890.00866,5084062500.0,1203713635.765056,4380876024.239611,15229558992.3224,14757157692.011032,6320311456.5944,2511012802.6007853,4460143543.97598,65831635140.967804,48943184610.83399,4667156768.7668,3715399207.027008,4938605523.499999,153882105600.898,27778743126.511303,5632204716.3830595,8800615026.630278,10614839366.859001,8035215371.196,6151348551.627219,4800570850.573592,6311241272.358001,76272165.62395068,7431551431.243008,16044710403.05197,50317295159.88759,13863994099.08912,11153676155.49749,2274802637.9455004,4738314420.837808,0.0,4406909499.509594,6854825055.92875,5045142647.914992,26458605516.83184,7197659898.040079,2917199995.92,5576161196.45928,7778061867.4797,49384884154.47757,44068149157.082054,14695251516.0,5385939480.27135,46283629132.23979,410306461.94907194,15637633310.735767,10358598609.53944,205441998836.11743,209043372520.89398,6280390989.614178,8174881509.115115,5429459145.62835,6261697101.25192,6299277153.052951,5737523420.780398,4718354658.1845,11205395717.9654,5024048043.524394,6347846122.403339,5908545998.33568,12984542482.370691,27773823741.75271,13852236019.154629,6021303136.55136,64684796.99672672,16979899040.859419,7163990959.636941,47683646499.75168,5080209552.0,59821889610.754364,4407938338.279391,7075365547.2885,15891166753.9779
2018-01-29,8798783699.954977,9809650635.03666,3492811147.2634797,18196695873.237923,3201107883.3963904,10296081006.8592,64113001018.5984,3255007555.3123918,20842609492.84781,18644395811.039154,35221740088.0386,6008372350.632255,4994926648.29741,33637839450.32,100637793870.45352,106553493795.645,6784031161.35416,21693106278.17809,6741601851.098041,6596603863.68852,9381775009.3788,7439725183.783622,4397557582.36844,23500434881.151276,22661080247.12886,6007012183.513203,6327472953.634199,63292727802.17934,5094908500.0,1207791894.1088,4352344564.046221,15224913001.171598,14720073106.60737,6347689043.349449,2500921044.89943,4478669581.541821,65540129745.509636,50538496176.9,4674535672.74904,3703418879.0720644,4954201119.889999,153862136472.21893,27778743126.511303,5658546509.853427,8771147708.734056,10608307158.017859,8003518269.14,6124478945.257271,4774792827.9442005,6387880510.638,76487562.87225327,7362413878.33952,16108842603.064167,50522066638.92725,13867439425.6545,11163841051.149647,2271079556.705,4703433593.635831,0.0,4335283083.3499,6923554172.584499,5002895970.828,26376639576.56904,7106620121.63712,2908517853.075,5547235864.604448,7742586100.6953,49835124046.48245,44461205341.03105,14685840532.0,5375058794.452619,47246281659.53052,409849448.73683196,15750923012.21574,10310514928.991179,206424191659.23828,210639435858.46542,6276354748.61828,8136086922.46495,5408664587.42985,6352617145.20664,6379522721.88165,5721646496.751949,4625630773.110725,11192386357.611727,5051671755.547369,6336065399.62746,5997361167.614459,13171990032.838001,27430412119.886948,13829847255.33751,5969649800.821139,64441377.03813392,16923700793.442865,7106907366.333059,47337420723.9648,5000067208.8,60020765573.556076,4313547168.231168,7086225663.2475,15866576940.818941
2018-01-30,8750119931.3528,9646676587.72428,3440901002.8243194,17786337583.61365,3145301969.8652205,10170695477.03328,63205384802.8416,3203891340.19812,20548154910.47462,18498637448.13844,34220977908.797432,5856311012.751232,4932840063.10044,33002925230.69521,99134863279.29274,105602708774.08386,6708142676.181521,21463880371.300125,6735062955.025202,6502600215.073381,9407939322.15396,7386703886.524849,4439683290.15456,23358818601.318428,22310392933.061283,5971071824.530797,6319053162.611401,63230173218.46498,5051524500.0,1180812646.604032,4303062950.98491,15150577142.7588,14460536458.896904,6351600127.1716,2467893474.24045,4427722978.23576,65151455884.89876,49673861663.993996,4704051288.6779995,3678709452.664992,4880122037.037499,151885192732.9912,27611975371.892452,5707937372.610366,8693788628.18372,10428671414.886396,7978160587.4952,6018791826.8688,4749014805.314808,6338065005.756,75604434.15421261,7319754537.186305,15887295003.022026,49794774834.062195,13743407669.30082,11077425520.524536,2229381046.8114,4626101649.811668,0.0,4307009498.023705,6842164429.176375,4945084728.498432,26268444535.422142,7070755967.29656,2899835710.23,5535987124.438681,7600683033.5577,49114740219.27465,45070442426.152,14657607580.000002,5329722603.5412445,46453854274.26071,402171626.77119994,15703414427.724138,10028881942.922798,203109290881.20532,206874363369.8354,6272318507.622385,8073584532.861908,5344201457.0145,6260013396.73424,6197632765.86993,5695846495.20572,4604503811.954675,11109993742.03845,5010241489.568957,6290905962.319921,5875824620.18034,13075733182.59803,26625847748.6586,13740292200.069029,5913077099.78328,63321645.228607036,16811304298.60975,7091538706.5974,47534411251.56767,4994633829.6,59503688070.27163,4247602652.17008,7060885392.6765,15909609113.847118
2018-01-31,8716429630.012833,9476767474.568819,3426069532.9845595,17705509435.657352,3129837680.57345,10151405395.521599,61598147754.1056,3286955189.7588124,20420823199.178116,18821840774.570457,33913964426.691246,5704249674.870209,4828145037.08202,32880988062.687798,97807599900.08582,105329494687.42836,6676189629.793041,21293002877.08201,6735062955.025202,6453554833.187221,9288331035.1818,7448096967.561323,4333453244.43304,23327348316.91113,21809411055.821884,5968408411.112164,6234855252.3834,63367793302.63655,5006784750.0,1166068174.130496,4305656720.0934,15080887275.4968,14396957507.372797,6394622049.21525,2466058609.2038403,4389127066.640261,64150620693.825745,49162387726.78199,4711430192.66024,3691438551.1171203,4828136715.737499,149988125508.47974,27621504957.870674,5730986441.896938,8679055406.688,10454800250.250973,7962312036.467201,5982965685.0422,4775964556.245536,6629294111.22,74742845.16100222,7368297925.395136,15776521203.000957,49081605200.16538,13529797422.247261,10929983502.435036,2223424116.8266,4568493983.274337,0.0,4267426478.567032,6789713261.20225,4936190691.216961,26383196851.790062,7023856688.543519,2898099281.661,5574554233.578456,7396697374.547399,49037556237.78811,44566020323.41745,14662313072.0,5385939480.27135,46042966000.41711,403359861.12302405,15933648337.18344,9881196352.667429,201554152244.59726,204296107209.1431,6252137302.642905,8073584532.861908,5250625945.12125,6263380805.7696,6079939264.92117,5769277268.837293,4585724290.927075,11005918859.209051,4966828254.627667,6277161785.74806,5777660485.71432,13217585382.951672,26805730026.778755,13609178001.96502,5846665668.13014,61861125.47705024,16779191014.37172,6994935702.544681,47755279418.88,5012292312.0,59556721660.35208,4188123284.742432,7024685006.146501,15712890608.57544
2018-02-01,8903597970.790432,9511442803.784218,3384356024.0602345,17512765390.5308,3098909101.9899096,10054954987.9632,61591844863.7184,3294257506.2037077,20460614358.958275,18790154173.93987,33472950584.99175,5698401161.8747835,4814753812.82385,32817917113.718452,97885674216.50977,105438780322.09056,6592312883.023281,21338848058.457603,6754679643.243721,6404509451.301061,9310757588.98908,7302986048.747839,4359094979.607201,23288010461.401997,21500472231.52425,5855260637.26296,6213805774.8264,63055020384.064804,5035255499.999999,1189282875.4718082,4325109988.407075,14904339611.766401,14253941373.193598,6367244462.4602,2475232934.38689,4393758576.03172,63625910982.001045,48687447642.228,4667156768.7668,3637527075.3198724,4865826073.679998,149828372479.04718,27569092234.990463,5686534665.415692,8682730181.740334,10562581696.129848,7913181528.2804,6192548614.72781,4818146775.093632,6579478606.337999,76035228.65081781,7304308913.665313,15764860802.998737,48947444575.96697,13764079628.6931,10828300384.576351,2204064094.376,4566976731.175349,0.0,4244807610.306076,6851207733.999499,4965096312.381745,26150413581.44371,6971439847.58424,2842533567.453,5598658676.790815,7438085769.1292,48883188274.815,44015741665.88885,14304695680.0,5385939480.27135,46125143655.18583,409026824.9548,15933648337.18344,9853719963.78271,196970585736.69983,199098670186.79507,6229937977.165476,8114534374.32597,5285976694.0587,6249911169.6281595,6042491332.801111,5801031116.89419,4484784365.403725,10910516883.282099,4964855889.776891,6241819617.42042,5917894963.52292,12933880982.244392,26936553501.775234,13577190055.66131,5890939955.8989,62461561.37491248,16562426345.765005,7049823773.02918,48137321654.23105,5021800725.6,56852008566.24884,4198467522.5559363,6990294638.942999,16020263273.062439
2018-02-02,8884881136.712671,9442092145.353418,3437193135.3643794,17077536901.535362,3030328340.7829304,9809006448.68928,63482711979.878395,3324379561.5389037,20468572590.914303,18752130253.183163,33171025724.135937,5600925945.284385,4745362923.48606,32317554251.894947,95533685434.2387,104039924198.4144,6572342229.030481,20867893013.417423,6738332403.061621,6386117433.093751,9230395771.179659,7177409292.082323,4296822194.18424,23051983328.34725,21224932199.04258,5795373725.475365,6184336506.246599,62892378466.4075,5082706749.999999,1143480897.1497602,4287500336.3339705,14830003753.3536,14036783166.000917,6363333378.63805,2449544823.87435,4335092790.40656,63684212061.092674,46611107016.165,4608125536.90888,3639024616.31424,4804743321.152499,149808403350.36813,27235556725.75276,5647021975.21014,8575903783.293778,10281696715.960657,7879899571.1216,6049244047.42141,4746671348.712136,6391712472.551999,75259798.55692844,7255030019.574528,15671577602.980993,48544962703.37175,13836431486.566078,10868998345.971142,2180236374.4368,4503300056.242069,0.0,4152447231.573839,6858442377.857999,4947308237.818801,25947138049.591965,6932816912.14056,2826905710.3320003,5560091567.65104,7402610002.3448,48510132364.29667,43982986983.893105,14224702316.0,5376872242.089075,45802302868.59444,405462121.899328,15805740609.706049,9843416317.95094,196070242315.5057,198362025569.4544,6276354748.61828,7955045518.097518,5179924447.246349,6231390419.93368,6098663230.981201,5775231115.34796,4483610645.3395,10867152348.76985,4923415019.6863785,6155427650.3973,6006710132.801701,12781896481.86549,26619306574.908768,13561182089.532068,5846665668.13014,61406741.55434367,16233265182.325176,6975175997.17026,48220893393.21408,4979692036.8,58204365113.30046,4203639641.4626884,6903413711.271,15897314207.26764
2018-02-05,8716429630.012833,9282585630.962578,3422361665.5246196,17135567366.734753,3080755371.08218,9813828969.0672,61598147754.1056,3325292351.094516,20126368616.804928,18542998689.02127,32892847762.448563,5526844780.67568,4706406634.73502,32426877230.108482,94089310580.39587,101253140514.5283,6472488959.066481,20580318693.879616,6735062955.025202,6349333396.679131,9250953445.503,7107644427.268148,4205244568.56224,22705810199.866955,20840846093.159042,5776740616.173358,6024360476.813399,61929037877.206505,5039322750.0,1152264838.197824,4257671991.5863347,14667394063.0756,13803716797.483034,6324222540.416551,2409177793.06893,4186884489.87984,62207251390.77135,47110403002.491005,4501131429.1664,3567891419.0817604,4760555798.0475,149728526835.65186,26678075946.026894,5572935681.07473,8474608007.91656,10219640731.969788,7806996236.3928,5911313401.389,4630670246.879871,6359140796.283001,76961436.818519,7081450631.433855,15432539402.935522,48093053232.387634,13626266566.0779,10731721223.533796,2175768676.9482,4442641914.432038,0.0,4056317041.4647756,6771626651.556,4840579790.441136,25612717013.31974,6787980904.22676,2785231424.6759996,5544021938.8428,7302095329.788999,47481012611.14268,42941388096.42825,14069421080.000002,5231796431.172675,45761214041.21007,402171626.77119994,15348927297.286798,9675123436.03203,193696609659.63025,196193016418.39578,6229937977.165476,7810643445.566351,5061395465.5149,6120265921.766801,5940846945.61809,5622415721.574149,4428445802.320925,10767413919.391674,4845464191.632295,6106341305.4978,5871150137.5867195,12558985881.30977,26544083076.785797,13346893633.847458,5770415505.861719,60773849.6620024,15956288105.772148,6933461063.602041,47122521966.57984,4899549693.6,55870887149.76039,4140281184.854976,6903413711.271,15460845023.696098
2018-02-06,8381398300.020929,9046793392.29786,3343569482.0008945,17004998820.036121,3067980523.40637,9635395715.08416,59606434391.7504,3249530817.97872,19461856248.476257,17769845633.634872,32068491119.887196,5487854694.03952,4685711106.33603,31581726513.91919,92713250753.42401,98783285171.16258,6300741334.728401,19921815179.57565,6620632273.750501,6298244457.21438,8955670487.04048,6926255778.751294,4113666942.9402404,22422577640.20125,20465109685.229496,5679575271.865203,5893853715.96,60240064116.91905,4911882250.0,1105208011.154624,4261562645.2490706,14198148956.844799,13655406808.189716,6238178696.32925,2357801572.04385,4040220025.8169403,60380484245.90021,46038743324.52301,4364621705.49496,3414393467.1590405,4552614512.8475,145175565496.82434,26011004927.551495,5457690334.6418705,8284893655.659883,10088996555.146906,7608889348.5428,5757260991.53462,4550992722.389024,6209694281.637001,74290510.93956675,6895367643.3,14808708002.81686,46723202648.46704,13478117523.76656,10431775826.77387,2072267018.4623,4383501024.720993,0.0,4054432135.776363,6628742435.350625,4749415908.306048,24547159789.903343,6662456364.0348,2745293567.5889997,5450818091.755008,7198624343.334499,45590005064.722206,42266641647.3158,13787091560.000002,5112108887.166645,45139011797.96119,391294712.319888,14983476647.351398,9424401387.45896,187107732804.52765,188662871441.1357,6003908481.3953,7519684045.690122,4932469204.684199,5810464290.5136795,5646613193.24619,5469600327.800337,4262951273.2652,10537581886.476751,4738903469.1298485,5929630463.859601,5726241177.184501,12072635480.09729,25674106968.059204,12665631536.847267,5568721528.248479,59962449.800026394,16048613797.956493,6812707308.53614,45660016534.37664,4698514663.2,54438980217.58809,4026494568.9064317,6796622571.0075,15085850373.021957
2018-02-07,8755734981.57613,9247910301.74718,3418653798.064679,17007071336.650389,3023604736.7430296,9915101897.003521,60375387018.9888,3312513297.315947,19871705194.211903,18219795362.58925,32770720852.439472,5577531893.302688,4747797691.533,31791963010.483696,94665108664.0224,101526354601.18379,6434544716.480161,20113531392.600857,6689290682.51532,6416770796.7726,9217313614.792082,7132759778.601252,4196086806.00004,22611399346.64505,20799097603.389095,5821997075.0332775,5957002148.631,61716352292.57773,5037967000.0,1113364527.8421118,4322516219.298585,14574474240.059599,13967909104.8352,6339866875.705151,2292663863.244195,4108148830.22502,62450172553.653145,46044832299.966,4445789649.2996,3501999615.329568,4581206439.562499,147631768324.3497,26301657299.887207,5595984750.361302,8515132897.351384,10144520330.296633,7757865728.206001,5999087448.86417,4613094322.359832,6341896967.67,75496735.5300613,6996867455.009375,15065236802.865656,47563471821.078125,13929455303.83134,10447043414.007448,2127368620.8217,4375930735.300784,0.0,4159986854.3274903,6724601466.47575,4842803299.761504,25219280500.058304,6781083951.46896,2800859281.797,5515096606.987968,7390784746.75,47223732672.85417,42843124050.44101,14116476000.0,5197340926.08003,45555769904.28827,399246742.212864,15136965920.324268,9640777949.926128,190831880592.19434,191977772219.16867,6086651421.81117,7694259685.615859,5036441995.6767,5985569560.352399,6018417662.1525,5594631104.524364,4390886760.265725,10810778453.903925,4776399609.518808,6102414397.90584,5712217729.40364,12351273730.79194,26282436126.792835,12918316722.47824,5731060583.4006,61633933.51569696,16257350145.503698,6992740179.7253,46465886874.57024,4838424177.6,55685269584.4788,4101490293.0543365,6869023344.0675,15510024650.014019
2018-02-08,8544234756.49744,9008650530.160917,3373232421.680414,16517957415.684082,2947628011.09216,9428027338.8336,61075007851.967995,3267786609.09096,19632958235.53094,17997989158.17512,32923379489.950836,5343591373.485728,4534755487.42575,31009883243.26375,93903884078.88902,98302428378.64888,6312723727.124081,19630073116.276424,6728524058.952361,6308462245.10733,9030425666.398079,7102063238.083015,4088025207.76608,23815137725.224274,20005876297.76004,5754105889.979278,5674939149.3672,61190893789.377174,4995938750.0,1056582623.209984,4170780726.45192,14253900850.6544,13687170691.590918,6277289534.550751,2260553725.10352,4000080277.7576203,63344122433.05817,44522588439.215996,4335106089.566,3466807401.9619203,4461640200.5725,146493527989.64285,25577408765.54248,5484032128.11224,8353031239.840615,9742789486.566277,7599380217.926,5911313401.389,4708004314.768048,6228854091.207,75496735.5300613,6888012584.48048,14849519402.824623,47732937872.69717,13498789483.15884,10416509083.030102,2124390155.8293002,4392604537.314917,0.0,4007309493.5660377,6543735370.013249,4822791715.878193,24937317665.55427,6679009050.65352,2786967853.245,5471708609.20572,7077415473.487799,46078836947.47035,41925992954.56,13871790416.000002,5077653382.074,44105921280.86872,388826840.97379196,15074839309.83525,9740379859.63324,186575711692.00388,187926226823.79504,6064452096.33374,7349418915.392179,5119620228.470699,5763320564.0186405,5796404921.726429,5511277253.375013,4338069357.3756,10650329676.208601,4692531686.912394,5913922833.49176,5702868764.216399,12214487680.45093,26082930327.423203,12518509372.614021,5549044067.01792,59053681.954613276,16249321824.444191,6951025246.15708,45612261254.957756,4831632453.6,54001453099.42432,3954084904.2119045,6816532783.599,15995673459.90348
2018-02-09,8314017697.340992,9005182997.239378,3434412234.7694244,16625728279.62581,2944938569.4762,9464196241.668,60129574293.888,3248618028.423107,19358399233.04784,17700135112.247574,32719834639.935684,5400126999.108159,4577363928.2472,31018292703.12633,91747081087.6778,96444572589.39151,6324706119.519759,19250808433.98743,6614093377.677661,6122498505.45564,8946326089.62078,6965324103.047232,4058720367.56704,23704991729.798725,19872281130.496204,5687553428.139844,5658099567.321599,60990719121.49126,5131513750.0,1044975272.5393281,4113717806.0651402,14095937151.527199,13597121460.87423,6375066630.104501,2271562915.3231797,3919800781.63898,62722244256.080765,43962402698.46,4349863897.530479,3487772975.8830724,4358969191.004999,146134083673.41962,25134283017.555252,5429702179.079604,8295934254.045776,9657870771.631403,7566098260.7672,5732182692.256,4726751967.589423,5958700776.27,75324417.73141924,6890954608.008288,14546349002.766958,46991523896.863846,13309296522.062939,10197918278.059263,2110987063.3634996,4338015403.900834,0.0,3939452888.78317,6388190527.0555,4818344697.237456,24573388890.787437,6513482184.46632,2700146424.795,5293335729.434256,7121760181.968301,45538549077.0645,41336408678.636505,13947078288.0,5068586143.891725,44475720727.32795,386633177.55504,14873841452.37078,9427835936.069548,183547283820.71445,184447627241.9086,6013999083.88504,7243811429.511178,5092587302.81265,5640410134.228,5724183909.780601,5475554174.311004,4273514753.843225,10641656769.306149,4624453287.224295,5890361387.94,5576657734.18866,12052370880.04677,25775495161.181473,12326609680.746529,5435898664.942199,59848853.81934976,16000443871.599445,6964198383.0733595,45164555510.40576,4709381421.6,53510892391.18011,3914000982.684576,6807482686.9665,15749775328.313879
2018-02-12,8330862848.010977,9119611583.6502,3503007782.778314,17019506436.335972,2982590752.0996404,9654685796.59584,61264094563.58401,3287867979.314424,19636937351.50896,17934615956.91394,32791075337.440987,5386480468.785503,4599276840.66966,31640592732.957253,93454956759.45139,97592071753.34459,6346673838.91184,19204963252.611843,6650057306.078281,6212415038.9136,9065934376.59294,7037879562.453974,4080698997.71632,23854475580.733402,20273066632.287724,5754105889.979278,5809655805.731999,61591243125.14902,5174897750.0,1105208011.154624,4183749571.99437,14230670894.9004,13724255026.089079,6320311456.5944,2322021703.829955,3925976127.4942603,62799979028.20294,44656545898.96199,4397826773.41504,3493763139.860544,4378463686.492499,146253898445.49402,25362993081.032536,5503788473.215014,8435919018.669778,9840772619.183437,7681792683.271601,5789504519.178559,4818146775.093632,5956784795.313,75819831.4025152,6896838655.063904,14738745602.803553,46935035212.99084,13553914708.20492,10218246804.12886,2112476295.8596997,4350153420.69273,0.0,3973381191.174604,6467771609.499001,4858367865.004081,24553717065.124367,6576934149.838079,2818223567.487,5344758541.620625,7136541751.461801,46297524895.01558,41939094827.3583,14017660668.0,5150191287.5322,45731864878.79268,390197880.610512,15082148322.833958,9513699651.3343,187025883402.6009,188785645544.02582,6070506457.827585,7398989776.111835,5115461316.830999,5716176837.5236,5882000195.143711,5503338791.360788,4192528069.4117,10841133628.0625,4702404115.2783785,5982643716.35106,5707543246.8100195,11976378629.857323,26243189084.29389,12563286900.248259,5482632635.36478,59800169.8276312,16185095255.968128,7001522271.00282,45713741223.72288,4650972595.2,53616959571.34102,3941154606.945025,6881693479.353001,15854282034.239458
2018-02-13,8308402647.117664,9019053128.925539,3468710008.773869,17309658762.33293,2990659076.9475203,9618516893.761438,60892224030.7392,3314338876.4271717,19493689176.300385,18048687719.184067,32736796710.770283,5370884434.13104,4606581144.81048,32199821813.818817,92898677254.93086,95767001654.48586,6368641558.30392,18825698570.322845,6558512761.05852,6169500329.76321,9084623171.43234,7062994913.787076,4095351417.8158402,23870210722.93705,20531907268.861412,5751442476.560642,5721247999.9926,61616264958.63476,5230483500.0,1131246122.118528,4234328069.609925,14105229133.828802,13623616077.900171,6347689043.349449,2332113461.5313096,3841065121.98416,62722244256.080765,45764739429.588,4390447869.432799,3468304942.956288,4264095979.632499,146733157533.79163,24781688336.361115,5488971214.387932,8472753034.804334,9834240410.342293,7621568189.3652,5755469684.44329,4998592933.499376,5958700776.27,76853738.19436769,6868153925.667776,14797047602.814644,46942096298.47497,13540133401.943398,10253841652.197327,2105030133.3787,4366827222.706861,0.0,3997884965.123973,6418937763.454124,4853920846.363344,24157001914.25241,6596245617.559919,2837324281.746,5246733805.89036,7148367007.056601,46284660898.10114,41821177972.1736,13692981720.0,5113922334.8031,46430374944.3268,388918243.61624,15115038881.328144,9451877776.34368,186984958701.63754,188867494945.95258,6070506457.827585,7342953150.950486,5127938051.750099,5638726429.7103195,5898049308.909451,5493415713.843008,4050507941.640475,10828124267.708826,4640242810.14261,5990497531.534981,5791683933.495181,12006775529.9331,26288977300.542656,12755186592.115747,5521987557.8259,60059817.783463515,16305520071.860746,7087147660.95864,45260066069.243515,4506988046.4,53192690850.697365,3877796150.337312,6861783266.7615,16419847736.89554
2018-02-14,8338349581.64208,9064131056.905558,3491884180.3984942,17547998172.973293,3079410650.2742004,9669153357.729599,60885921140.352005,3313426086.8715596,19553375915.970623,18137410200.949715,33194772623.30437,5339692364.822112,4611450680.904361,33103838749.046165,92693732174.31801,97045643580.0336,6344676773.512561,18800692107.754345,6640248961.969021,6306418687.52874,9069672135.56082,7110435021.860717,4293159089.15936,24365867702.352028,20264716934.333733,5756769953.074325,5725457895.504001,61891505126.97789,5229127749.999999,1177361812.620864,4283609682.6712346,14198148956.844799,13613028618.577435,6398533133.0374,2439453066.172995,3890467888.8264003,62712527409.565475,46568484188.063995,4412584581.37952,3442846746.0520325,4318680566.997499,149788434221.68906,25005633606.84928,5508727559.490709,8546437340.302338,9817909888.239433,7688132103.682799,5925643858.119641,5046633793.854152,5947204890.528001,77327612.1406334,6845353243.327265,14727085202.801336,47062134751.705124,13684837117.68936,10411447300.704273,2129602469.566,4409278339.329048,0.0,4167526477.0811424,6480432236.251376,4825015225.19856,24399621097.43031,6636247943.55516,2826905710.3320003,5364042096.190512,7124716495.867,46644852811.70505,41421570851.82545,13707098196.0,5148377839.895744,47263891156.98096,393396973.09619194,14994440166.849463,9441574130.51191,186739410495.85733,189849687769.0735,6086651421.81117,7431318598.320304,5090507846.992801,5657247179.404799,5930147536.44093,5493415713.843008,4061071422.2184997,10914853336.733324,4662935610.038643,6065108775.782221,5861801172.39948,12067569330.084661,26459047818.038082,12451343081.162659,5509689144.556801,60270781.74757728,16233265182.325176,6762210283.6904,45272004889.09824,4545021700.8,52964646413.35142,3879089180.064001,6905223730.5975,17016150706.00032
2018-02-15,8362681465.943169,9084936254.4348,3494665080.993449,17885818381.098324,3133871842.9973907,9741491163.3984,59417347680.13439,3344460931.762368,19625000003.574913,18733118292.80481,33669710606.673058,5349439886.481152,4613885448.9513,33595792151.0071,91688525350.35985,96685000985.64832,6350667969.710401,18809027595.27718,6656596202.15112,6355464069.414901,9086492050.916279,7054623130.009377,4381073609.756479,24405205557.86115,20782398207.481113,5871242417.127595,5632840194.2532,61941548793.94937,5215570249.999999,1203086211.40448,4269343952.5745397,14370050629.4244,13771927070.815481,6453288306.5475,2552297265.92451,3966115875.55358,63178936042.298546,47250449437.68,4471615813.23744,3432363959.0914564,4297886438.4775,150227755052.62854,25100929466.631485,5571289318.982832,8693788628.18372,9844038723.604008,7859296454.7852,6018791826.8688,5179039091.90512,6142634948.141999,77499929.93927549,6837998184.507744,14744575802.804663,47365761427.522575,13857103445.958359,10558890162.283577,2149707108.2647,4442641914.432038,0.0,4288160441.139575,6657681010.784625,4845026809.081873,24291426056.28341,6656938801.82856,2846006424.5909996,5478136460.729016,7169061204.3475,46953588737.65125,41899789208.9634,13796502544.000002,5233609878.809131,48431987821.193474,397418689.36390406,15352581803.786156,9448443227.73309,184734100148.65222,186534786991.0405,6114905108.78244,7539081339.015203,5154970977.40815,5682502747.17,6023767366.74108,5509292637.871456,3997690538.7503495,11040610486.81885,4747789715.070444,6200587087.70484,5969314272.052739,12042238580.021511,26737047702.405605,11514205399.68756,5494931048.63388,60611569.6896072,16353689998.217793,6713908781.664041,45128739050.8416,4475746116.0,52996466567.39969,3901070685.417696,7012014870.861,17360408090.225758
2018-02-16,8469367420.1864,9230572637.139479,3533597689.322819,18120012758.510155,3074704127.44627,9794538887.55552,59745097980.26881,3366367881.0970554,19760289946.827457,18942249856.966698,33932622704.609303,5378682451.458271,4626059289.186001,33162704968.084232,92400953487.72826,97297000539.75665,6480477220.663601,19038253502.15514,6650057306.078281,6343202723.94336,8991179197.23534,7152293940.749221,4503787628.08996,24350132560.148373,20723950321.803185,5927140705.551358,5645469880.7874,62679692881.77871,5230483500.0,1237908263.416448,4271937721.6830297,14467616443.591198,13814304256.80577,6488488060.946851,2568811051.254,3993904931.90234,64063169075.18829,47250449437.68,4512199785.13976,3464561090.470368,4371965521.329999,151925130990.34933,25324874737.11965,5671717406.588611,8662484360.213722,9928957438.538881,7913181528.2804,6160305087.08387,5214190940.9452,6180954567.282,77327612.1406334,6941704513.862976,14971953602.847916,47824731983.99082,13953572589.789,10767316071.602262,2170556363.2115,4530578651.874386,0.0,4259886855.8133802,6739070754.19275,4909508579.372544,24576667528.397953,6787980904.22676,2972765710.128,5629190971.526472,7163148576.5501,47313780651.25516,43026550269.617195,14031777144.0,5266251936.26532,48156105694.46991,401257600.34672,15206401543.811995,9458746873.564857,185225196560.21262,187312356309.34454,6159303759.737296,7545547103.456898,5217354652.00365,5751534632.39488,6130761458.512681,5866523428.511537,4079850943.2461,11096984381.684776,4772454879.817254,6239856163.624439,6100199784.6741,12158760030.312002,26867871177.402084,11648537982.590279,5534285971.095,60952357.631637126,16425944887.753366,6823684922.63304,45385423677.71808,4546380045.6,54266621049.8266,3979945498.745664,7149576339.675,18085807578.415077
