,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GFS,GSK,GLEN,HLMA,HMSO,HL.,HSBA,IMB,INF,IHG,IAG,ITRK,ITV,JE.,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MDC,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,PSON,PSN,PRU,RB.,REL,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2018-01-26,8510544455.157472,9944884418.976719,3481687544.88366,17889963414.326855,3182281792.0846705,10035664906.451519,63180173241.2928,3196589023.7532234,20659570157.859074,17991651838.049,35620348752.6516,6002523837.636831,5027796016.9311,32855759683.10006,101067202610.78516,106039851312.73265,6829963665.537601,21768125665.883602,6581398897.31346,6580255403.059801,9161247230.27388,7576464318.819406,4359094979.607201,23665653874.2896,22736227528.71477,5897866546.297203,6314843267.1,63818186305.379875,5096264249.999999,1181126358.78432,4297875412.76793,15104117231.250801,14635317731.004799,6320311456.5944,2498168747.344515,4429266814.699579,65034853726.715485,48486511452.60899,4704051288.6779995,3692936092.111489,4924309560.142499,153702383442.7864,27249851104.720093,5689827389.59949,8807981724.868614,10451534145.8304,8013027399.7568,6131644173.62259,4716206412.877399,6190534472.066999,74829004.06032324,7341084207.762912,15887295003.022026,50599738579.25265,13615930586.38176,11062157933.29096,2348519646.5073996,4729210908.243886,0.0,4438952896.212615,6804182548.9192505,5018460536.070576,26455326879.22133,7012821564.13104,2944982853.0239997,5502240903.941376,7745542414.594,49462068135.96412,44795303097.3877,14751717420.0,5349670527.54225,46254279969.822395,404730900.75974405,15491453050.761606,10269300345.664099,206055869350.56796,210025565344.01483,6258191664.136749,8125310648.39546,5387870029.23135,6211185965.721519,6213681879.63567,5642261876.60971,4694880256.9,11196722811.06295,4951038731.709353,6385151744.52696,5936592893.8974,12847756432.02968,27459847401.761158,13849045620.310686,6006545040.62844,64035677.10714593,16835389261.788275,7109102889.15244,47838851157.86304,5055759345.6,59702564033.07334,4453194378.713472,7071745508.635501,15921904020.4266
2018-01-29,8678995961.857311,9889403892.232079,3499299915.3183746,18047474677.010914,3190350116.93255,10296081006.8592,64113001018.5984,3242228501.533823,20810776565.023678,18384565685.86832,35603386681.817,6027867393.9503355,5024143864.86069,33322484705.47325,100540200974.9236,107613564451.86835,6871902038.922481,21918164441.294632,6725254610.915941,6612952324.31724,9232264650.663599,7551348967.486302,4432357080.1048,23665653874.2896,22811374810.300682,6003010046.88,6369571908.748199,63480391553.32238,5096264249.999999,1211870152.4525442,4341969487.61226,15206329036.568401,14804829736.737434,6308578205.127951,2497251314.82621,4480213418.00564,65831635140.967804,49113675923.238,4674535672.74904,3715399207.027008,4938605523.499999,153822198214.86078,27831155849.391514,5558118422.247649,8778514231.99144,10591976635.914997,8038385081.4016,6137018094.896581,4819318503.394968,6315073234.271999,76401403.97293222,7437435478.298624,16097182203.06195,50317295159.88758,13901892691.3083,11184168311.984535,2285971881.6670003,4761057231.247889,0.0,4410679310.886419,6881954970.398125,5056260194.516833,26540571457.09464,7200418679.1432,2929354995.903,5561698530.531865,7778061867.4797,49410612148.30643,43871621065.10755,14704662500.0,5398633613.726535,46624079416.28163,410489267.23396796,15637633310.735767,10379205901.202978,205482923537.08078,209002447819.93063,6302590315.091604,8228762879.462564,5429459145.62835,6263380805.7696,6312651414.524401,5751415729.305289,4732439298.9552,11170704090.3556,5049699390.696591,6375334475.547061,5950616341.678261,13004807082.421211,27770553154.877796,13916211911.762049,6038520915.128099,64944444.95255904,16987927361.918926,7172773050.91446,47737371189.09792,5088359620.8,60047282368.5963,4423454694.999648,7100705817.8595,15934198927.006079
2018-01-30,8722044680.23616,9799248036.27204,3479833611.1536894,17904471030.626698,3141267807.4412804,10228565721.56832,63886096964.6592,3237664553.7557635,20723236013.507328,18669745091.54363,34967309025.51965,5965483255.3324795,4991274496.227,32981901581.03876,99622827756.94232,106028922749.26642,6762063441.962081,21601415915.426903,6708907370.73384,6590473190.95275,9333184142.79636,7409028643.265385,4401220687.39332,23468964596.743973,22435638402.37113,5981713524.159358,6327472953.634199,63205151384.97925,5069149249.999999,1193988558.1761281,4339375718.50377,15159869125.0604,14645906444.85503,6320311456.5944,2477067799.4235,4463231216.903621,65200040117.47512,49686039614.88,4674535672.74904,3689941010.122752,4938605523.499999,153402846512.6004,27707271231.674652,5650314699.393937,8758251437.312115,10582178322.65328,7971821167.084001,6106565874.343969,4754873446.821487,6368720701.068001,76142927.27496912,7338877690.117056,16050540603.053078,50310234074.40345,13843322139.69684,11041829407.22136,2233848744.3,4700399089.437858,0.0,4344707611.791965,6874720326.539625,4982884386.944688,26294673636.30624,7090067435.018399,2884207853.1089997,5519917495.63044,7701197706.1135,49423476145.22085,44736344669.79535,14704662500.0,5365991556.270344,46524292264.06247,409575240.809488,15648596830.233826,10217782116.505249,205851245845.75113,209288920726.67422,6240028579.655217,8110223864.698175,5406585131.61,6340831213.58288,6374173017.29307,5693861879.702165,4616241012.596925,11149021823.099476,5024048043.524394,6318394315.46364,5931918411.303781,13151725432.787481,27093541671.771008,13746700983.71168,5949972339.59058,64084361.098864466,16851445903.907293,7065192432.76484,47176246655.92607,4983767071.2,59914698393.395164,4287686573.6974087,7071745508.635501,15817397314.50102
2018-01-31,8795040333.139423,9709092180.311998,3432558301.0394545,17786337583.61365,3154715015.5210805,10214098160.434559,62814605598.8352,3208455287.9761796,20611820766.12288,18593697250.03021,34483890006.73367,5838765473.764959,4926753142.98309,32796893464.062,99095826121.08076,105930565678.07045,6740095722.570002,21630590121.756824,6761218539.31656,6543471366.645181,9396726045.25032,7448096967.561323,4432357080.1048,23437494312.336674,22435638402.37113,5989704414.091675,6340102640.1684,63467880636.57952,5069149249.999999,1188341738.930944,4309547373.756135,15108763222.4016,14539973641.552,6496310228.59115,2484407259.56994,4426179141.77194,64743348331.257324,49911331706.270996,4715119644.65136,3691438551.1171203,4822938183.607499,151365995387.33545,27716800817.65287,5734279166.080735,8688259055.000114,10454800250.250973,8003518269.14,6009835291.412149,4774792827.9442,6362972758.197,75949069.75149678,7347703760.7004795,15957257403.035334,49794774834.06219,13853658119.39298,10853731602.227371,2247251836.7658,4657947972.815671,0.0,4303239686.646879,6833121124.35325,4976213858.983584,26406147315.06365,7098343778.32776,2908517853.075,5548842827.485272,7568163580.672,49256244185.33332,45345581754.9163,14685840532.0,5365991556.270344,45984267675.58231,403268458.4805759,15802086103.206694,10025447394.31221,202986516778.31525,206833438668.87198,6292499712.601864,8069274023.234112,5358757647.753449,6308840827.74696,6232405845.695701,5735538805.276841,4624457053.0465,11057956300.62375,5024048043.524394,6320357769.259621,5913220480.9293,13222651532.964302,26674906551.782276,13804268092.676447,5937673926.32148,63094453.267253764,16851445903.907293,7106907366.33306,47785126468.5168,5017725691.2,59715822430.593445,4256653860.2568955,7077175566.615,15958788740.16504
2018-02-01,8834345684.70272,9528780468.391918,3437193135.3643794,17771829967.3138,3129837680.57345,10170695477.03328,61642267986.815994,3302472612.2042165,20611820766.12288,18821840774.570457,34237939979.632027,5733492239.847329,4856144869.62183,32851554953.16877,98881121750.91496,105515280266.3541,6698157349.185121,21872319259.919044,6748140747.17088,6482164639.28748,9320101986.408781,7489955886.449828,4357263427.09476,23429626741.234848,21934656525.131733,5989704414.091675,6272744311.986,63818186305.379875,5028476749.999999,1170146432.47424,4306953604.647645,15053011328.592,14449923407.213318,6449377222.72535,2469728339.27706,4399933921.887,63810531065.79123,48803138175.645,4729877452.61584,3704167649.5692487,4855429009.419999,150966612813.7541,27754919161.56575,5707937372.610368,8699318376.348278,10500525712.13898,7968651456.8784,6054617968.6954,4801742578.8749275,6658033825.575,75152099.93277715,7393305125.381505,15828993003.010937,49399354046.95108,13588367973.85872,10909654976.365437,2217467186.8417997,4589719541.58543,0.0,4276851007.009097,6818651836.63625,4956202275.100273,26471720067.273888,7037650594.05912,2889417138.816,5579375122.220928,7417391571.8383,49372020157.563156,44664284369.40471,14587025200.0,5402260508.999445,45960788345.6484,404730900.75974405,15977502415.175686,9980798262.37454,197257058643.44345,201349528739.78043,6292499712.601864,8105913355.070378,5283897238.238849,6283585259.98176,6109362640.1583605,5812938809.9155245,4596287771.5051,10997245952.306599,4988534872.098313,6312503954.0757,5838428759.431379,13293577633.14112,26943094675.52506,13663526726.131079,5893399638.55272,61698845.50465505,16851445903.907293,7010304362.28034,48471608610.1632,5032667484.0,58761217809.14524,4203639641.4626884,7040975180.085,15768217688.1831
2018-02-02,8916699754.644865,9497572672.098059,3374159388.5453997,17593593538.4871,3129837680.57345,10050132467.58528,61289306125.132805,3331681877.9838,20412864967.22208,18714106332.426453,33554368524.997807,5684754631.552129,4814753812.82385,32885192792.61909,98432194431.47731,104783066514.11737,6590315817.624001,21255493183.22925,6735062955.0252,6406553008.879651,9250953445.503,7316939021.710674,4366421189.65696,23162129323.772797,21458723741.754303,5839291591.056,6230645356.872,62767269298.9788,5040678500.0,1192106285.0944,4327703757.515565,14830003753.353601,14259235228.307716,6343777959.5273,2482572394.53333,4379864047.85734,63013749651.53892,48632646863.241,4674535672.74904,3639024616.31424,4873623871.874999,150247724181.30762,27526209098.08847,5683241941.231897,8656955486.953941,10569113904.970993,7906842107.869201,6178218157.9971695,4819318503.394968,6567982720.596,76035228.65081781,7299160372.491648,15776521203.000957,48940383490.48285,13757188975.56234,10818136754.158907,2210021024.3608003,4566976731.175349,0.0,4208994402.226229,6856633716.893375,4969543331.02248,26130741755.78064,6971439847.58424,2837324281.746,5592230825.26752,7405566316.2435,48690228321.098625,43838866383.1118,14304695680.0,5371431899.17971,46383416284.458954,408112798.53032,15977502415.175686,9836547220.72976,197707230354.0405,199999013607.98923,6227919856.667529,8108068609.8842745,5281817782.419,6253278578.663519,6071914708.0383005,5771261884.34085,4483610645.3395,10927862697.087,5002341426.053749,6226111987.052581,5880499102.77396,12928814832.23176,26844977069.2777,13516404561.89783,5895859321.206539,62412877.383193925,16514256419.407953,7038846158.932281,48041811095.39328,5043534242.4,57011109336.4902,4266998098.0704,6970384426.3515005,15989526006.61374
2018-02-05,8806270433.58608,9362338888.157999,3424215599.254589,16982201137.279219,3012174609.8752003,9717378561.5088,62928057625.804794,3318902824.205232,20333282647.66176,18631721170.78692,32872493277.447052,5540491310.998335,4707624018.75849,32140955594.78076,94577275058.04547,103569995969.36693,6540389182.642001,20755363931.859154,6692560130.551741,6339115608.7861805,9161247230.27388,7127178589.416119,4260191143.93544,22910367048.5144,20899293978.83697,5747453073.585116,6138027655.6212,62391941796.692696,5044745750.000001,1131559834.298816,4214874801.29625,14732437939.1868,13957320390.98497,6304667121.3058,2440370498.6913,4327373608.08746,62965165418.962555,46276213366.8,4578609920.97992,3619556583.387456,4764454697.1449995,149948187251.1216,27178379209.883442,5678302854.9562025,8485649306.226276,10239237358.49322,7843447903.757199,5995504834.68151,4709176043.069384,6334233043.841999,75259798.55692844,7215312701.94912,15607445402.968794,48135419745.29239,13712399730.2124,10721556327.881641,2172045595.7077,4474488237.436042,0.0,4133598174.6897087,6833121124.35325,4909508579.372544,25717633416.85613,6905229101.109359,2797386424.6589994,5508668755.464672,7319833213.1812,48034164478.46295,43891273874.30501,14168236412.0,5322468812.995425,45409024092.20127,401349002.989168,15630324297.737055,9750683505.465008,194187706071.19067,196274865820.32254,6219847374.675737,7873145835.1693945,5146653154.12875,6197716329.580079,6015742809.858211,5741492651.78751,4457788803.92655,10767413919.391674,4881974149.595865,6122048935.86564,5964639789.45912,12690705781.638151,26521188968.661407,13478035817.90624,5802391380.36138,60968585.62887664,16120868687.492065,6893941652.853199,47695585319.6064,4943016727.2,58058522740.5792,4180365106.3823047,6881693479.353001,15731332968.44466
2018-02-06,8400115134.098689,9060663523.984018,3339861614.5409546,16420549134.813671,2976539508.4637303,9483486323.17968,58522337245.152,3254094765.7567797,19513584756.190464,18067699679.56242,31993858008.214977,5372833938.462849,4589537768.4819,31211710279.965668,89385333015.85373,98826999425.02747,6286761876.933441,20109363648.83944,6581398897.31346,6120454947.87705,8989310317.7514,6942999346.306697,4073372787.66656,22131477509.433727,20089373277.299942,5636969362.83096,5868594342.891599,60327640534.11915,4957977750.0,1101757177.171456,4150030573.584,14147043054.186,13411751474.916105,6199067858.10775,2344040084.2692747,4040220025.8169403,60730290720.45,44814859260.48,4368311157.48608,3474295106.93376,4579906806.53,146134083673.41962,26025299306.51882,5441226713.722891,8179905082.191883,9883231976.650873,7566098260.7671995,5762634912.808611,4497093220.527569,6169458681.54,75109020.48311664,6852708302.146785,14925312002.83904,46920913042.02259,13495344156.59346,10447043414.007446,2122156307.085,4354705176.989692,0.0,3958301945.6672997,6550970013.871751,4698275193.937584,25012726330.59605,6627971600.2458,2665417853.415,5399395279.56864,7101065984.6774,45975924972.15495,41906340145.36256,13787091560.0,5103041648.984369,44152879940.73655,392482946.67171204,14782478789.886929,9359144963.85775,185511669466.9562,189072118450.7694,6062433975.835793,7577875925.665369,4928310293.044499,5973783628.728641,5748257580.429211,5455708019.275444,4323984716.6049,10485544445.06205,4728055462.450576,5957118817.003321,5581332216.78228,12325942980.728792,25572718774.936928,12844741647.384228,5605616768.05578,58810261.996020466,15574942855.44552,6707322213.205899,46030119949.872955,4807182247.2,54359429832.4674,4048476074.260128,6731461875.2535,15122735092.7604
2018-02-07,8456265636.331969,9091871320.277878,3366743653.6255193,17268208430.047653,3110339228.8577404,9751136204.15424,60003516486.144005,3276914504.64708,19636937351.50896,17940953277.04006,32414517364.91296,5581430901.966304,4722232627.04013,32086294105.673996,94772460849.10532,100367926873.76447,6332694381.116881,19992666823.51975,6669673994.296801,6390204548.25093,9075278774.01264,6996020643.565469,4137477125.6019597,22658604773.256,20874244884.975002,5727482540.421365,5944372462.096799,60790544453.60533,4959333500.0,1118383922.7267199,4269343952.5745406,14239962877.202,13734842736.317316,6257734115.44,2364223599.6719847,4077272100.948621,61216133046.2136,46830310132.113,4386758417.44168,3436856582.07456,4574708274.4,146473558860.96378,26211126233.094112,5474153955.560851,8329093495.127999,10131455912.614344,7597795362.823199,5787713212.087231,4581457658.22376,6244181938.863001,74785924.61066273,6957885643.265921,14942802602.84237,47139806692.03052,13557360034.7703,10472432457.168167,2072267018.4623,4401708049.908839,0.0,4112864212.1171656,6695662891.041751,4747192398.985681,24783221697.86021,6732805282.164359,2764394281.848,5462066831.920775,7263663249.1059,46053108953.6415,42581086594.475,13918845336.0,5242677116.9914055,46582990588.89728,395590636.514944,15122347894.326853,9517134199.944891,191077428797.97458,192346094527.83902,6032162168.366572,7629602041.198919,4965740497.8018,5874445062.18552,5740233023.54634,5477538789.814561,4262951273.2652,10593955781.342674,4766537785.264924,5968899539.779201,5889848067.9612,12194223080.40041,25608695230.560963,12783984139.57552,5612995816.01724,60919901.637158066,15815792487.230759,6869790901.840019,45934609391.035194,4746056731.2,54876507335.75185,4083387876.8807044,6818342802.925501,15147324905.919361
2018-02-08,8690226062.303968,9188962242.081,3408457162.5498443,16766659409.395761,3017553493.1071205,9862054172.8464,60451021703.63519,3323466771.983292,19772227294.761505,18118398240.57136,32658771184.931137,5548289328.325569,4728319547.15748,31375694747.28598,94216181344.58476,99821498700.45348,6390609277.696001,19900976460.768566,6712176818.77026,6373856087.6222105,9172460507.17752,7099272643.490448,4161287308.26368,23996091860.56625,20582005456.58535,5796699065.3558445,5910693298.005599,61203404706.12005,5009496250.0,1098933767.5488641,4284906567.2254806,14481554417.043602,13877858870.496515,6261645199.262151,2250461967.402165,4081903610.3400793,62518190479.26004,45484646559.21,4419963485.361759,3488521746.3802557,4561711944.075,147172478364.73114,26020534513.529713,5581167491.534222,8452507213.277722,9987747318.109177,7705565509.8136,5986548299.224861,4576770745.018416,6288249500.874001,75453656.0804008,6983628349.134239,14977783802.849022,47408127940.42734,13898447364.74292,10365688822.21836,2108008598.3711004,4357739681.187666,0.0,4137367986.066535,6657681010.784625,4791662585.39304,25016004968.20656,6742461016.02528,2769603567.555,5503847866.8222,7340527410.472099,46914996746.90798,42600739403.672455,14064715588.0,5168325763.8967495,44974656488.42375,398424118.43083197,15089457335.832666,9613301561.041409,189358591357.513,190545407685.45074,6114905108.78244,7541236593.829102,5001091246.73925,5958630288.06952,5948871502.50096,5547000332.439021,4362717478.724325,11010255312.660276,4740875833.980625,6065108775.782221,5702868764.2164,12280347630.615122,26063306806.173725,12879919992.531878,5713842804.82386,61406741.55434367,16169038613.849113,6988349134.08654,45880884701.68896,4813973971.2,55459876826.63686,4075629698.520576,6818342802.925501,15860429487.5292
2018-02-09,8506801088.34192,9008650530.16092,3354693084.380715,16497232249.541443,2935525523.82034,9379802135.0544,60955252934.6112,3278740083.758303,19565313263.90467,17940953277.04006,32719834639.935684,5320197321.504031,4538407639.4961605,30862717695.668602,93289048837.05052,97745071641.87167,6296747203.92984,19630073116.276424,6699099026.62458,6275765323.84989,9021081268.97838,7060204319.19451,4067878130.12924,23736462014.206024,19863931432.542213,5744789660.166481,5637050089.7646,61003230038.23413,4972891000.0,1039014741.1138558,4147436804.47551,14230670894.9004,13618322222.786055,6226445444.862801,2258718860.0669103,3980010403.7279596,62702810563.0502,44254673519.72399,4324037733.59264,3458570926.492896,4449943503.28,145455133298.3313,25420170596.90185,5472507593.468952,8305155750.415384,9700330129.09884,7558173985.2532,5889817716.293039,4697458760.056024,6205862319.723001,75324417.73141922,6849766278.618976,14802877802.815754,47478738795.26859,13416101645.58972,10350420813.239882,2103540900.8825,4385018276.819981,0.0,3973381191.174604,6520222777.473125,4811674169.276353,24720927583.26048,6680388441.205079,2785231424.6759996,5442783277.350888,7033070765.007299,45885876993.753975,41853932654.16935,13970605748.0,5048638219.890719,44199838600.60439,389192451.54358405,14946931582.357859,9716338019.359108,185184271859.24927,186903109299.71082,6046289011.852209,7304158564.300323,5092587302.81265,5739748700.771119,5710809648.309151,5497384944.850121,4301684035.384625,10663339036.562275,4674769799.143303,5882507572.756081,5656123938.2802,12158760030.312002,25703542249.933407,12473731844.97978,5534285971.095,59086137.94909232,16201151898.087147,6929070017.96328,45451087186.919044,4777298661.6,54014711496.944435,3928224309.6781445,6805672667.64,15848134580.949718
2018-02-12,8418831968.176449,9050260925.219398,3465002141.3139296,16907590539.165712,2994693239.37146,9606460592.816639,60595988182.5408,3265961029.9797363,19656832931.39904,17871242755.65276,33076038127.462204,5458612129.0624,4606581144.81048,31556498134.33145,93084103756.43768,97056572143.49982,6398597539.29312,19254976177.74885,6659865650.18754,6163369657.02744,9022950148.46232,7043460751.639108,4077035892.6914396,23838740438.52975,20273066632.287724,5754105889.979278,5742297477.5496,61353535707.034485,5184387999.999999,1072895656.58496,4139655497.15004,14230670894.9004,13718960167.352972,6363333378.63805,2292663863.244195,3947589837.98774,63470441437.75671,44900104916.682,4394137321.42392,3531950435.216928,4417452677.4675,147212416622.08932,25253402842.283005,5503788473.215014,8367764461.336334,9798313261.716002,7634247030.1876,5803834975.909201,4767762458.136184,6044919919.335,75905990.30183624,6952737102.092255,14721255002.800226,47810609813.02256,13502234809.724218,10228452609.036606,2116199377.1002,4385018276.819981,0.0,3988460436.681908,6469580270.463626,4842803299.761504,24753713959.3656,6590728055.35368,2748766424.7269998,5331902838.574033,7169061204.3475,46130292935.128044,41847381717.7702,13947078288.0,5108481991.893735,45326846437.432556,389466659.47092795,15045603257.840418,9524003297.16607,186248314084.29688,186944034000.6742,6066470216.83169,7291227035.416935,5119620228.470699,5724595360.1119995,5817803740.08075,5515246484.382124,4291120554.8065996,10758741012.489225,4667866522.165585,5949265001.8194,5628077042.71848,12153693880.29937,26040412698.049347,12486521426.310308,5490011683.32624,60497973.70893056,16012486353.188704,7060801387.1260805,45504811876.26528,4741981696.8,54359429832.4674,3976066409.5656004,6867213324.741,15835839674.37024
2018-02-13,8308402647.117664,9109208984.885578,3496519014.7234197,17191525315.31988,2981246031.2916603,9688443439.24128,61175854098.1632,3286042400.2032,19632958235.53094,17921941316.661705,32858923620.779373,5382581460.121889,4604146376.76354,31972766397.52916,93142659493.75565,97668571697.60814,6364647427.50536,19254976177.74885,6640248961.969021,6196066578.284881,9047245581.75354,7060204319.19451,4075204340.1790004,23807270154.12245,20139471465.02388,5752780550.098798,5809655805.731999,61466133957.720314,5168119000.0,1123717029.791616,4204499724.86229,14216732921.448,13724255026.089083,6304667121.3058,2326608866.42148,3936782982.7409997,62761111642.141846,44814859260.48,4390447869.432799,3497506992.3464646,4340774328.549999,146373713217.56845,25124753431.57703,5482385766.020341,8417511022.121722,9863635350.12744,7653265291.4212,5782339290.81324,4814631590.189624,5947204890.528001,75798291.67768495,6949795078.564448,14727085202.801332,46885607614.60195,13540133401.943401,10299600552.428143,2108008598.3711004,4354705176.989692,0.0,3994115153.747147,6447876338.888125,4845026809.081873,24625847092.55563,6579692930.9412,2809541424.642,5333509801.454856,7118803868.069599,46220340913.52902,42109419173.7362,14003544192.0,5121176125.348919,45913829685.780556,389466659.47092795,15056566777.338478,9551479686.050789,187721603318.9782,189235817254.6229,6058397734.839897,7418387069.436915,5123779140.1104,5706074610.41752,5884675047.438001,5525169561.899905,4190180629.2832503,10836797174.611275,4696476416.613947,6088670221.33398,5716892211.997259,11981444779.869951,26262812605.543365,12544088535.275078,5477713270.05714,59719029.8414336,16169038613.849113,7054214818.667939,45665985944.30399,4642822526.4,53829093931.66284,3948912785.305152,6887123537.3325,15848134580.949718
2018-02-14,8387013350.244257,9067598589.827099,3492811147.2634797,17429864725.960243,3006123366.23929,9736668643.02048,60955252934.6112,3324379561.538903,19943329281.816193,18124735560.69748,33106569854.964474,5409874520.7671995,4652841737.70234,32313349521.963654,93103622335.54367,96870786564.57408,6422562324.084481,19171621302.520504,6591207241.422721,6222632826.80655,9150033953.370241,7104853832.675582,4199749911.02492,23933151291.75165,20673852134.079243,5795373725.475365,5771766746.129399,61878994210.23503,5257598500.0,1149127716.394944,4265453298.9118056,14123813098.432,13692465550.327028,6347689043.349451,2354131841.9706297,3890467888.8264003,62838846414.26403,46154433857.94,4423652937.35288,3507241008.809856,4301785337.575,149968156379.8007,25000868813.860172,5513666645.766401,8524337420.568279,9909360812.015448,7662774422.037999,5800252361.72654,5020855771.22476,6020012166.894,77219913.5164821,6945382043.272736,14896161002.833496,47309272743.64956,13640047872.339418,10350420813.239882,2134814783.3026998,4397156293.611877,0.0,4022388739.0733423,6469580270.463626,4865038392.965184,24265196955.39931,6656938801.82856,2847742853.16,5288514840.791784,7198624343.334499,46876404756.164696,42043909809.744705,13829440988.0,5128429915.89474,46735606233.46775,390837699.107648,15151583946.321684,9506830554.113121,188376398534.39215,189808763068.11008,6092705783.305012,7401145030.925732,5146653154.12875,5711125723.97056,5970270320.855281,5533108023.914129,4073982342.924975,10832460721.16005,4672797434.292525,6029766607.45458,5810381863.869659,12037172430.008883,26694530073.03175,12892737559.817177,5581019941.517579,60173413.76414016,16377774961.39632,6957611814.61522,45427209547.2096,4530079908.0,53510892391.18011,3892019477.33088,6896173633.965,16524354442.821121
2018-02-15,8377654933.205378,9064131056.90556,3497445981.5884047,18107577658.824574,3116390472.4936504,9765603765.288,59593828610.976,3320728403.3164563,19680707627.267136,18295843204.102665,33466165756.65791,5378682451.458271,4626059289.186001,33747162428.53354,92254564144.43336,97231429158.95934,6394603408.49456,18963234114.449627,6699099026.62458,6341159166.364771,9159378350.78994,7143922156.971519,4395726029.856,24342264989.046547,20423361195.459545,5778065956.053838,5771766746.129399,61791417793.03494,5245396749.999999,1200576513.9621758,4305656720.0934,14286422788.71,13766632212.07937,6398533133.0374,2458719149.0573997,3932151473.34954,62848563260.77929,47305250216.667,4449479101.29072,3461566008.481632,4332976530.355,151405933644.6936,25072340708.696823,5526837542.501587,8579596581.38456,9879965872.2303,7781638554.747999,5959678692.854911,5100533295.715608,5970196662.011999,77607628.5634268,6886541572.716575,14797047602.814644,47309272743.64956,13726181036.47392,10462267983.260916,2138537864.5432,4447193670.728999,0.0,4193915156.718925,6543735370.013249,4836132771.800401,24465193849.64055,6666594535.68948,2837324281.746,5384932613.641224,7151323320.9553,47069364709.88107,41519834897.8127,13980016732.0,5175579554.44257,48267632511.65604,394585207.448016,15107729868.329435,9565217880.493149,187557904515.12473,190054311273.89032,6104814506.2927,7515373536.0623255,5111302405.1913,5706074610.41752,5983644582.326731,5509292637.871456,4069287462.668075,10945208510.8919,4684642227.509288,6122048935.86564,5894522550.554819,12103032380.17307,26737047702.4056,11706133077.509819,5546584384.3640995,60497973.70893056,16265378466.563206,6830271491.091181,45361546038.008644,4564038528.0,53338533223.418625,3929517339.4048324,6917893865.883,17083772692.187458
2018-02-16,8407601867.729793,9133481715.336359,3507642617.1032395,18037112093.93959,3153370294.7131,9789716367.1776,59858550007.238396,3359978354.2077723,19720498787.0473,18834515414.822697,33829154072.51826,5384530964.453695,4624841905.16253,33785004997.91515,92381434908.62227,97373500484.0202,6376629819.901041,18929892164.358288,6663135098.223961,6382030317.936571,9103311966.27174,7113225616.453282,4412210002.46796,24444543413.370274,20999490354.284855,5877895363.45704,5662309462.832999,62166745295.32104,5230483500.0,1213125001.173696,4279719029.0085006,14435094505.5356,13872565015.3824,6465021558.01395,2568811051.2539997,3986185749.5832405,63596760442.455246,47597521037.931,4490063073.19304,3444344287.0464,4318680566.997499,150707014140.9262,25253402842.283005,5582813853.62612,8719581346.00856,9870167558.968582,7889408701.7383995,6079696267.97402,5197786744.726497,6169458681.54,77650708.01308732,6862269878.61216,14832028802.821299,47492860966.23686,13932900630.396719,10675797849.395731,2156408654.4976006,4460832968.545157,0.0,4274966101.3206844,6692045569.1125,4867261902.285553,24458636574.41952,6695561737.27224,2865107138.85,5490992163.775608,7216362226.726699,47390964632.7417,42043909809.744705,13796502544.0,5248117459.900769,48707869947.91703,400617781.84958404,15465871505.266125,9486223262.44958,185961841177.55328,188253624431.50204,6124995711.272181,7571410161.223675,5165368256.5074,5717860542.041279,6071914708.0383005,5656154185.134601,4015296339.713725,11092647928.23355,4762582451.451269,6247709978.808359,5964639789.45912,12128363130.236221,26946365262.399967,11578181292.294981,5524447240.479719,60790077.65924192,16409888245.634354,6722690872.94156,45367515447.936,4497479632.8,53431342006.059425,3933396428.584896,7031925083.4525,17409587716.54368
