,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GSK,GLEN,GVC,HLMA,HL.,HSBA,HSX,IMB,INF,IHG,IAG,ITRK,ITV,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,OCDO,PSON,PSN,PRU,RB.,REL,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SPX,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2019-02-01,8011779603.293833,8277001083.715979,3433430547.11668,20305715164.860363,2899404539.995,9117991828.6492,70075406097.20436,4193315394.195676,16206903415.733562,16378362613.1208,27014201643.0,5311157624.515164,4492785679.27056,90023038397.85516,102489686036.48332,59574348388.37545,5506578595.988037,19266851748.07411,7897096989.51804,7326628724.368485,7523139405.99312,7674993363.324904,5050237150.77168,25718586224.626976,17978877750.7746,6418402931.013165,5878335834.404801,70518807467.47925,4571158843.9,1623104204.5543408,3278158721.649,17413501898.191982,11700881333.76,4791512427.00675,1843155089.48625,72863110685.61824,36657594964.49933,3760585286.50539,5225167035.72306,4261461139.6706243,128018492818.04485,3885062270.23548,24051600607.106426,8424855361.120231,7728929912.825349,10073717425.338768,7856204255.954881,4662478503.860827,5776694197.3608,47709659.1584132,6362841593.73621,15212362267.219599,41212614253.71273,15704497120.0,7304108048.852056,4393984935.203321,0.0,8075899087.142233,8850965634.108,5524567266.554784,27033458354.110085,6449424034.735649,2222714425.67244,4450577446.05945,7024263135.141772,7221899207.309879,38386953729.502625,39841450117.2256,33153528150.392315,6247765101.576525,63522290355.23521,4188151820.2679996,16646390067.251873,10881104984.0,195652845677.2684,196566335194.43732,5262341524.317912,6787682509.06728,6271200058.669524,4503248843.455999,6738043012.847159,6515486963.019684,4719566991.6664505,12513822042.24924,4433651334.285452,5686195729.154799,5132594333.8644,4701607214.04025,12027029892.481874,20203420518.732418,6000006404.016751,4618344817.583912,53908234.24972544,20960854935.180176,4953950628.172,105076745970.84691,5673967614.418117,36777683268.01952,3509741096.3034,8849476447.36432,10666125099.059761
2019-02-04,8173595724.919775,8387962137.205258,3524745189.3272305,20538255052.22891,2947001701.2296004,9245285406.4018,70466888812.8312,4196989712.1752553,16452995224.649258,16384723142.290945,26919093175.0,5383913208.412632,4574211432.5196,90320564964.798,103340797759.0729,60094503390.094505,5502731876.745293,19317036732.006577,7985717778.677219,7426103594.829571,7565266178.2152,7605119061.036804,5183914117.004641,25718586224.626976,18232793564.111282,6547241818.098907,6001194943.484,70034973453.98026,4655033318.1,1660487938.486596,3310680137.5383754,17755569117.250233,11843462828.0,4894596758.1057005,1775913549.49,72608310298.55353,36219049498.68345,3774544400.41224,5310825511.71852,4357809481.966874,127379797499.9629,3890561296.8033996,24165476798.578224,8534886122.737711,7803968067.3188,10164471636.377857,7811375700.99936,4741473133.883884,5755873870.9614,47901692.67023149,6368731750.2682495,15329155835.49,41333201937.415504,15608779680.0,7387128258.802189,4427435330.224048,0.0,8297515674.661922,8901336983.245201,5590335924.48996,27141122380.864315,6438796765.47141,2200470170.45016,4464410201.305875,7078307806.438752,7288488386.92464,38889839586.221,39834685864.23456,33340004478.05882,6198741661.37235,62662249844.487366,4211153921.52,16867542288.366001,10975801712.0,198850058987.35956,199265281495.16364,5286884119.84524,6791999000.329007,6293043319.061964,4614268845.76,6710196983.245561,6513474146.534351,4714854493.422151,12414162102.162075,4438881238.54294,5786609850.410649,5141968935.38744,4705254698.3025,12016815854.356627,20410315104.668724,6087049422.199031,4651889727.60268,54753343.74052609,20717341875.164677,5003126659.44,106312015370.7043,5691643525.9895115,37022371354.558266,3574736301.7905006,8802558342.21924,10719723717.647999
2019-02-05,8305306521.592055,8415702400.5775795,3536367052.8813004,20490501325.358578,3016721486.7,9382008138.062,70340604065.8548,4087678752.28275,16343621087.353392,16327478379.75965,26891919327.0,5376047739.883176,4573013994.97182,91903831338.88681,106685864761.80864,59596482643.767746,5479651561.288828,19291944240.04034,8018540293.18062,7318508326.779825,7642498593.95568,7602324088.945279,5176050766.04976,26026168212.593998,18527663540.889362,6649524103.17086,6119328702.214001,70772820324.56622,4660444574.5,1677391887.74292,3340599840.1566005,18001857514.97217,11898655664.48,4871689128.972599,1789177634.092,72461310075.24698,36453340911.92755,3715916122.00347,5452348211.18928,4349997454.213124,127639267472.93369,3964798155.4703197,23937724415.634624,8649918282.61053,7781898021.87955,10324073869.584528,8075543971.272961,4703771151.37288,5788050739.033199,47560299.7603323,6409962845.992531,15259079694.52776,41035279424.73806,15813888480.0,7575928243.301457,4393984935.203321,0.0,8276068908.12776,8925323339.9772,5704256635.556247,27144384927.1296,6413557000.968839,2167959335.8945203,4306002842.83875,7192573682.895225,7282434825.1414795,38954312131.954124,39767043334.32416,33663884415.584854,6391204056.248,65400799891.868645,4241233592.388,16863793945.635252,11020895392.0,201590527538.8663,203500551074.76492,5248025010.2603035,6934443211.966033,6299596297.179696,4612534158.224,6767977494.6688795,6479256266.283708,4672442009.22345,12448826429.148916,4449341047.057917,5867334928.283001,5076346724.72616,4734434572.4005,12042350949.66975,20390610858.389072,6089434162.423202,4672608642.614272,54639579.00137984,20745439535.935696,5088650192.08,107718119900.32918,5641335162.286308,36660658530.979256,3560437356.583338,8840453734.83642,10507765544.13996
2019-02-06,8568728114.936616,8322079011.695998,3594476370.6516504,20471815084.409325,3001302687.9902,9407938311.3079,71679222383.80464,4170350906.8233004,16445182786.27098,16607341663.245987,27143277421.0,5437005120.98646,4558644744.39846,92243861701.10722,108863127307.968,61599632756.7709,5477728201.667457,19559597487.68018,8084185322.18742,7572270751.42545,7737283831.45536,7744867665.613004,5244855086.904961,26499371271.0048,19698952615.313404,6745167237.739366,6166582205.706001,71353421140.76503,4691559298.8,1682593102.898712,3371820399.4104004,18280072186.47288,12119427010.4,4997681089.20465,1785124719.3525,73970512367.861,36645580020.2304,3771752577.63087,5515660997.7946205,4428117731.750625,129854741857.53035,3920805942.92696,24222414894.314125,8747445548.58966,7962872394.481399,10311556047.37224,8197221477.580799,4804309771.402225,5888366857.1394,49395286.651040494,6398182532.92845,15451789082.173922,41013999245.2611,15824143920.0,7714364860.999991,4498917927.246305,0.0,8373770844.561171,9057248302.003199,5759455330.608983,27705542884.75776,6523814919.58533,2239825391.22804,4558115962.652625,7266692089.24537,7370211470.9973,39457197988.6725,40091727477.89407,34105538875.847626,6474725472.89215,64940602776.468475,4224866712.6509995,17054959424.9034,11029914128.0,202960761814.61966,205119918855.2007,5301200633.902848,7009981809.046273,6415365577.259627,4699268535.023999,6922522958.95776,6412833322.267753,4752554479.37655,12609148941.463049,4557861560.400791,5877179449.97475,5263838755.18696,4829269163.219,12185347483.42325,20860228728.05402,6133551856.570385,4671622027.61372,55062133.74678016,21176270334.424652,5073683573.868,110385776157.46799,5631817363.747864,37820267288.92375,3552637931.9248867,8916244520.07078,10697797010.04372
2019-02-07,8564964949.317409,8242325754.500579,3556290247.5454206,20372155132.679947,2975157768.4388,9417367465.2155,71653965434.40936,4097783126.7265954,16656118622.48443,16531015313.204256,27248576082.0,5525491641.94284,4588580683.09296,91149388972.71025,109753825622.30592,60227308922.4483,5491191719.01706,19526140831.725204,8038233801.88266,7592571745.3970995,7679359519.65,7825921856.2671995,5178016603.78848,27366910211.4246,19035495167.56272,6705307438.390548,6176032906.404401,70845395426.59108,4657738946.3,1717051153.305834,3382227252.495,18001857514.97217,12147023428.64,4944229954.560749,1763017911.6825,75577714809.34605,36447333439.79309,3771752577.63087,5489591026.83948,4476291902.898749,129355761140.27887,4022537934.43348,24065835131.0404,8569895910.525091,7893131050.893369,10327203325.1376,8059533773.07456,4709157148.874453,5818334850.159599,49075230.79801,6412907924.25855,15551063615.20376,41297734971.62057,15793377600.0,7752116088.159358,4468495369.705905,0.0,8249856193.474893,9016471495.5588,5743013166.125191,27503265016.310402,6495918337.766699,2253514163.67252,4272982717.4118,7076763672.973125,7367184690.1057205,39895611299.657745,39300309877.9424,33595182610.655087,6456568643.186899,65378167246.84897,4115164383.6029997,16931264114.788715,11196760744.0,204663174096.61624,206739286635.63654,5419823178.9516,6943076194.489488,6459052098.044508,4655901346.624,6852907884.95376,6477243449.798376,4703073247.8114,12912461802.5979,4580088653.495116,5843708076.2228,5381021274.224959,4843859100.268,12072993064.0455,20896353179.566704,6110896824.440751,4722926007.642425,54395797.41749504,21513442263.676884,4489985463.6,109163647921.43889,5616860823.187451,37634091570.90514,3527939753.8397875,8761053864.5909,10322606679.92604
2019-02-08,8591307108.651865,8100156904.717439,3566251844.8774805,20035802795.593304,2920856781.6782002,9226427098.586601,71502423738.03767,4134526306.5223956,16468620101.405811,16518294254.863968,26654148157.0,5419307816.795184,4504760054.74836,90065542193.13268,107873462514.2592,60758531051.863495,5535428990.308617,19095386386.304832,8028387047.531639,7513397868.907665,7537181663.400479,7694558167.965572,5207504169.869281,27792792963.99432,18904441844.550243,6694687728.090321,6048448446.976001,71607433997.852,4640152363.0,1690394925.6323998,3371820399.4104004,17979053033.701622,12151622831.68,4883142943.53915,1749385380.286,75920715330.3947,35438078121.20313,3668455134.72018,5511936716.2296,4429419736.376249,128796902736.95718,4113271872.8041596,24307822037.917973,8542388220.120722,7813678887.312069,10411698625.070543,8104362328.030079,4633753183.852445,5646093968.1282,48435119.09194901,6477699646.11099,15358354227.5576,40574208869.40392,15697660160.0,7719376141.278672,4395506864.095547,0.0,7847133577.4444895,8699851586.6964,5696035553.31435,27477164646.18816,6479977433.870339,2231269908.45024,3885665570.5119,7146249678.926384,7179524274.82776,39070362714.27375,39726457816.37792,33575553523.532295,6431149081.599549,63824058955.4976,4111625598.795,16856297260.173758,10781898888.0,200137248761.55212,203168373068.52167,5352331041.251448,6891278299.348752,6356388774.20004,4569166969.823999,6744308369.50752,6545679210.299664,4721923240.7886,13172444254.999199,4389197148.096804,5824019032.8393,5146656236.14896,4811031741.90775,11797214034.66375,20531824623.39322,6007160624.689269,4628210967.589433,53518183.71550976,21269929203.66138,4103419096.0671997,109820706112.85239,5627738307.231388,36969178292.26724,3293957014.086229,8748422067.05184,9742767078.83508
2019-02-11,8574372863.365429,8030806246.286639,3569572377.3215003,20247580193.018227,2916164103.81,9245285406.4018,71881277978.96687,4180455281.267145,16484244978.162361,16658225896.607134,26745859894.0,5492063400.692653,4564631932.137361,91223770614.44598,108388088206.98778,60171973283.96755,5560432665.386453,19158117616.22042,8113725585.240479,7618963037.5602455,7493299609.0024805,7644248670.31814,5178016603.78848,27729699222.87288,19117403494.445522,6713281913.826799,6090976600.1188,72175938963.71332,4667208645.0,1717051153.305834,3341900696.7921753,18070270958.78382,12218314175.76,4810602117.951,1743858678.3685,76753716595.79854,35293898789.976,3634953261.3437395,5545455250.31478,4279689204.429374,129734986485.39,4118770899.37208,24170221639.88955,8554891715.759071,7909904285.427199,10342850602.90296,8094756209.11104,4736087136.382313,5613917100.0564,47944366.783968896,6482117263.510019,15340835192.317041,40716076732.58366,15728426480.0,7721881781.418012,4334661749.014745,0.0,7530198027.550739,8704648858.0428,5705431075.876518,27526102840.16736,6473335390.580189,2234692101.5613604,4097172860.40885,7155514479.720153,7315729414.94886,38515898820.96888,40186427019.76864,33968135265.988094,6253212150.488099,65136752366.639046,4200095218.995,17054959424.9034,10763861416.0,201839661043.5487,204289473839.59262,5428004044.127376,6981924615.84504,6452499119.926775,4557024157.0720005,6808354237.5912,6563794558.667652,4711320119.738925,12912461802.5979,4353895294.35876,5810236702.47085,5085721326.2492,4807384257.6455,11981066720.91825,20475995925.60088,5816381406.755509,4569014067.556313,53843225.82735617,21073245578.26425,3989672797.6559997,109886411931.99373,5584228371.055643,37256420828.63882,3239361041.477064,8788122002.174599,9891381430.3752
2019-02-12,8664688838.226421,8013468581.678939,3557950513.7674303,20002582811.68351,2824992076.6564,9382008138.062,71843392554.87396,4179536701.77225,16550650704.377708,16581899546.565407,26807001052.0,5669036442.6054125,4616121746.6919,91903831338.88681,108566227869.85535,61234417542.79795,5593129778.949777,19241759256.107872,8123572339.5915,7754979697.1703005,7591595410.854,7669403419.141855,5178016603.78848,27493097693.66748,19322174311.652523,6771723191.411277,6194934307.8012,72599293725.52495,4610390452.8,1722902520.3560998,3332794700.34315,18188854261.390682,12280406116.8,4898414696.29455,1759701890.532,76008915464.37862,35239831540.76582,3710332476.44073,5586422347.53,4374735542.099999,130772866377.27313,4176510678.33524,24507105372.99362,8724939256.440632,7927560321.7786,10405439713.964401,8277272468.572801,4745063798.8849325,5699091162.5994,48541804.3762925,6546908985.36246,15545223936.79024,40907598347.8763,15878839600.0,7734493503.45269,4404622417.144778,0.0,7720835952.29886,8898938347.571999,5732443203.242751,27509790108.84096,6580936491.88062,2279180612.00592,4231930669.5837,7368604897.976816,7385345375.4552,39392725442.93938,40314947826.5984,34095724332.286232,6431149081.599549,65234827161.72432,4167803807.622,17141171307.710608,10804445728.0,203209895319.30212,205991886121.58923,5460727504.83048,6981924615.84504,6360757426.278528,4678452284.592,6897461532.316319,6567820191.638317,4686579503.95635,12708808881.550215,4393119576.28992,5812205606.8092,5202903845.2872,4843859100.268,12067886044.982876,20833956399.681152,5891500723.816926,4688394482.623104,54785847.95171072,21288660977.50873,4064078271.0527997,110819434563.8009,5603263968.132532,37724519776.7999,3314755479.8421,8777294747.141119,10064358790.364521
2019-02-13,8549912286.840576,8020403647.522019,3559610779.9894404,19882160370.010517,2839070110.261,9360792541.7699,72399045441.57011,4149223578.4407153,16562369361.945122,16467410021.502815,26864745479.0,5590381757.310852,4529906243.25174,92445754728.6756,108526641278.107,61433625841.32865,5620056813.648984,19045201402.372364,8107161082.3398,7897086654.971849,7495054891.1784,7744867665.613004,5136734011.27536,27430003952.54604,19248456817.458004,6787672790.625659,6251638511.9916,72405760120.12535,4650974875.8,1715750849.5168858,3280760434.9201503,18261828601.456444,12257409101.6,4802966241.573299,1756754316.176,75999115449.49152,35281883845.70706,3618202324.65552,5523109560.92466,4349997454.213124,131770827811.77611,4195757271.3229594,24578277992.6635,8707434362.546942,7863115789.09599,10239578569.651583,8229241873.9776,4739677801.38336,5687734620.926999,49629994.2765962,6560161837.559549,15469308117.414478,41141680322.12286,15656638400.0,7651431532.83357,4413753990.498137,0.0,7632665912.102856,8932519246.9968,5620871372.817007,27526102840.16736,6580936491.88062,2325380219.00604,4225683618.8272505,7254339021.520344,7282434825.1414795,39663510135.0185,40754624271.016,33565738979.9709,6398466788.1301,64880249056.41599,4198768174.692,17467277125.285683,10885614352.0,203998818084.1298,207320598146.5622,5491405749.23964,6925810229.442575,6227513537.8846445,4681921659.664,6961507400.4,6463153734.401052,4642988895.196575,12708808881.550215,4393119576.28992,5762982998.3504505,5362272071.17888,4785499352.0720005,12149598349.984875,20850376604.914192,5923694716.843249,4666688952.61096,53713208.98261761,20914025500.561813,3680077609.4992,112172974438.11272,5535279692.857932,37267059441.09702,3277058260.659582,8605863209.11102,10054613586.984838
2019-02-14,8817097045.804346,7957988054.934299,3587835305.7636104,20191521470.170452,2906778748.0736003,9476299677.137999,73838691557.10109,4163002270.8641405,16648306184.106157,16550096900.714687,26902109520.0,5562852617.457755,4546670368.92066,94305295772.0685,108051602177.12677,62562472866.335945,5643137129.105448,19204120518.15852,8103878830.88946,7978290630.85845,7644253876.1316,7778407330.711292,5044339637.55552,27737585940.51306,19698952615.313404,6859392498.885409,6369772270.721601,73349236446.4484,4734849350.0,1722902520.3560998,3327591273.8008504,18435142659.11262,12386192386.72,4848781499.839499,1766333932.833,75891315285.73338,36116922472.39757,3662871489.15744,5694426512.91558,4314843329.321249,132529278501.9984,4242498997.1502795,24991079186.748775,8809963026.78141,8090878658.029049,10327203325.1376,8379737737.04256,4806105103.902748,5767230412.6338005,49928713.072758,6507150428.771191,15626979434.579521,41162960501.59982,15772866720.0,7938369089.456988,4453292101.087769,0.0,7725601900.4175625,9059646937.6764,5555102714.88183,27718593069.818882,6583593309.19668,2328802412.11716,4082893887.25125,7172499947.84206,7391398937.238359,39663510135.0185,41207829221.41568,34115353419.409023,6422070666.746925,66011881307.4,4208942181.015,17718416088.245796,10858558144.0,202504017056.0352,204953829852.0791,5524129209.942744,7120052336.220336,6161983756.707324,4709676660.24,6961507400.4,6511461330.04902,4624138902.219375,12760805372.030476,4612775555.104416,5831894650.1927,5681008522.96224,4829269163.219,12205775559.67375,20853660645.960804,6035777507.379331,4700233862.629727,54135763.72801792,20576853571.30958,3572317958.3728,111857586506.23424,5573350887.011707,37128757479.140335,3278358164.769324,8842258277.342,10154501921.62656
2019-02-15,8807689131.756325,7836624402.680399,3549649182.6573806,19863474129.061256,2855829674.076,9429153907.6,77652490915.78836,4207094086.6191006,16480338758.973223,16747273304.989151,26643957964.0,5523525274.810476,4543078056.27732,93657112894.08585,107042144087.5438,62828083931.04355,5593129778.949777,19279397994.057224,8156394854.0949,7901146853.76618,7612658796.96504,7814741967.901105,4894935969.4128,27745472658.153244,19404082638.535324,6830177824.838451,6379222971.42,73397619847.7983,4701028997.5,1694945988.893718,3291167288.0047503,18654065679.309902,12434486118.64,4795330365.1956,1784756272.5579998,76783116640.45984,35384010871.99296,3609826856.31141,5608768036.920119,4309635310.818749,131511357838.80533,4226001917.44652,24853478788.720352,8932497284.037241,8170330821.610349,10142565447.506353,8392545895.60128,4843807086.413753,5731268030.6712,49288601.366697006,6529238515.76634,15410911333.279278,40595489048.88088,15827562400.0,8648133001.98734,4374199859.604376,0.0,7658878626.75572,9210760985.088001,5576242640.646708,27591353765.472958,6389645645.124299,2366446536.3394804,4082001451.4289002,7183308882.101458,7285461606.03306,39212202314.88663,40511111163.33856,34115353419.409023,6443858862.393225,65121663936.625916,4207615136.712,17819621341.97599,11047951600.0,200967693777.16025,203708162328.66696,5450501423.36076,7124368827.482064,6201301625.413715,4680186972.128,6894676929.356159,6511461330.04902,4647701393.440875,12682810636.310085,4602315746.589439,5824019032.8393,5568513304.6857605,4931398722.562,12261952769.362625,20725583045.143093,5604139526.8042,4654849572.604336,53323158.44840192,20258413415.9047,3480807778.448,111962715816.8604,5574710572.5171995,37352168340.76267,3313455575.7323585,8905417265.0373,10276316963.87256
2019-02-18,8864136616.044445,7833156869.758859,3544668383.9913507,20440671349.493893,2944990553.5717998,9580020370.121601,78801682113.2736,4170350906.8233004,16488151197.351501,16728191717.478722,27173848000.0,5525491641.94284,4559842181.94624,95569783681.57568,107754702739.01414,63104762123.447296,5633520330.998588,19325400895.995323,8149830351.19422,7909267251.35484,7582818999.9744005,7694558167.965572,5052202988.510401,27272269599.742443,19248456817.458004,6848772140.243304,6327244117.5788,73869358010.95982,4733496535.9,1735255406.3511057,3321086990.622975,18471629829.145504,12547171493.12,4722789539.60745,1812758228.94,77204517280.6053,36585505298.88576,3573533160.1535997,5567800939.7049,4322655357.075,132768789246.27911,4250747537.00216,25109700219.5319,8789957433.760052,8164151208.88736,10333462236.243744,8283676547.8521595,4773789118.893315,5952720593.283001,48093726.182049796,6543963907.09644,15527704901.549677,41340295330.574486,15995067920.0,8539889765.574545,4325530175.661386,0.0,8214111582.5846195,9074038751.7156,5586812603.529147,27480427192.453438,6266103639.927509,2364735439.7839203,3992757869.1939,7095293274.56066,7285461606.03306,39547459552.698875,42330695217.92832,33673698959.146244,6409360885.95325,66389092057.728,4223539668.348,18153223845.012566,11259891896.0,201673572040.42712,203292939820.86288,5460727504.83048,7091995143.019104,6269015732.63028,4654166659.088,6955938194.47968,6424910221.179744,4571123296.971,12544153328.362724,4621927887.555019,5853552597.91455,5432581582.60168,4858449037.317,12205775559.67375,20906205302.70653,5570753163.665792,4670635412.613168,53420671.08195584,20904659613.638138,3520148603.4624,111331939953.10344,5512165039.264568,37767074226.63272,3408348575.743524,8925267232.59868,10427367616.2576
2019-02-19,8841557622.329195,8023871180.44356,3536367052.8813004,20096014016.4298,2926890224.6516004,9669597332.2438,77728261763.9742,4160246532.3794556,16484244978.162361,16709110129.968288,26834174900.0,5535323477.604659,4579001182.71072,92870792681.45111,106507725098.94106,62651009887.90514,5621980173.270356,19526140831.725204,8205628625.85,7921447847.737829,7535426381.224561,7700148112.14862,5010920395.99728,27366910211.4246,19600662623.054043,6862050441.2502,6360321570.023201,73627441004.21033,4717262766.7,1732654798.7732098,3319786133.9874,18471629829.145504,12521874776.4,4627341084.8862,1803547059.0775,76734116566.02432,36279124220.0281,3537239463.99579,5619940881.615179,4357809481.966874,129136209624.6882,4242498997.1502795,25000568869.371426,8807462327.653742,8123542325.2791395,10076846880.89184,8277272468.572801,4757631126.388599,5880795829.3578005,48904534.3430604,6523348359.234301,15539384258.37672,41411229262.16435,15967720080.0,8935071393.82414,4410710132.713683,0.0,8204579686.347216,9035660580.944399,5563323797.123727,27408651174.61728,6426841087.549139,2364735439.7839203,4104312346.98765,7033527935.935541,7330863319.40676,39354041915.499504,42953006493.104,33114269976.146732,6436596130.511126,65717656922.14416,4266447434.145,18149475502.281815,11350079256.0,200137248761.55212,201175305031.06226,5468908370.006255,7135160055.636384,6212223255.609936,4687125722.272,6936445973.758559,6563794558.667652,4664195137.295925,12570151573.602854,4576166225.301999,5827956841.516,5395083176.50952,4949636143.87325,12292594883.738375,20485848048.740707,5639910630.1667795,4672608642.614272,53631948.45465599,20885927839.79079,3577449370.3312,112120409782.79962,5661730444.868688,38235173174.7938,3403148959.3045564,8954139912.68796,10383514201.04904
2019-02-20,8862255033.23484,8138299766.854379,3566251844.8774805,20544483799.21199,3016721486.7,9462155946.2766,77058952604.99928,4211686984.0935755,16519400950.864601,16340199438.099934,26936076830.0,5610045428.634492,4577803745.16294,96643004512.33386,106547311690.68939,62197257652.363,5593129778.949777,19371403797.933422,8205628625.85,7949869239.29814,7649519722.65936,7733687777.246908,5152460713.185121,27035668070.53704,19518754296.17124,6750471063.310009,6322518767.229601,72804923181.26202,4745671862.8,1736555710.140054,3343201553.42775,18407777281.587963,12349397162.4,4600615517.56425,1827127653.9255,76685116491.5888,36104907528.12864,3433942021.0851,5564076658.13988,4378641555.976874,127978574360.66473,4322234882.385119,24938885932.3242,8817465124.164421,8122659523.46157,10092494158.657202,8267666349.65376,4741473133.883884,5882688586.3032,49139241.9686161,6464446793.9139,15761292038.090479,42205689295.97086,15673730800.0,9133893521.274078,4406144346.037004,0.0,8085430983.37964,9018870131.232,5449403086.05744,27571778487.881283,6456066078.0258,2361313246.6728,4161428239.61805,6948600595.326001,7406532841.6962595,39444303479.52587,41681326930.788475,32986680909.8486,6258659199.399675,66992629258.2528,4260254560.731,18314402582.43473,11562019551.999998,201133782780.28183,202213361300.5724,5562988319.527679,7113577599.3277445,5504501618.89488,4624676970.976,6916953753.03744,6527563861.931677,4771404472.35375,12444493388.275558,4483335424.731587,5735418337.61355,5418519680.31712,4876686458.62825,12231310654.986876,20196852436.639202,5532597320.079041,4573947142.5590725,54233276.36157185,21073245578.26425,3656131020.36,110950846202.08362,5754189059.242144,37548982671.23949,3352452699.024618,8921658147.587519,10247081353.73352
2019-02-21,8928110431.57098,8086286773.03128,3635983026.2019005,21125833517.63335,3125323460.2212,9598878677.9368,77349407523.045,4238325789.4455304,16660024841.673573,15576935937.682655,28141916335.0,5625776365.693404,4550262681.564,96111707071.36446,106468138507.19269,63071560740.35885,5533505630.687244,19271033830.068478,8277838157.75748,7846334170.042725,7621435207.84464,7099229112.47096,5191777467.95952,27359023493.78442,19666189284.560284,6729218286.86686,6289441314.7852,72357376718.77545,4771375330.7,1742407077.1903198,3430358948.011275,18444264451.620842,12379293282.16,4673156343.1524,1865261897.15625,75999115449.49152,37060095597.508415,3618202324.65552,5575249502.83494,4369527523.5975,126840898325.33131,4344230988.6568,25147658950.0225,8919993788.39889,8059980594.414099,10173860003.037073,8213231675.779201,4843807086.413753,6024645357.2081995,51294284.712354794,6411435385.12554,15907283998.428478,43957757406.24058,15417344800.0,9347833010.898037,4419825685.762915,0.0,8209345634.465918,9076437387.3888,5351924539.474947,27715330523.5536,6630087612.22773,2378424212.2284,4124838370.9017,6909997258.6853,7409559622.587839,39715088171.605,40788445535.9712,33075011801.901154,6225976905.930224,66690860657.9904,4211153921.52,18569289888.12559,11652206911.999998,201175305031.06226,202296405802.13318,5520038777.354856,7122210581.8512,5089479671.4385195,4621207595.903999,6908599944.15696,6432961487.121072,4771404472.35375,12522488123.995949,4576166225.301999,5759045189.67375,5357584770.41736,4935046206.82425,12226203635.92425,20338066201.643345,5604139526.8042,4674581872.6153755,54363293.2063104,21354222185.97444,3629618725.2415996,111371363444.58824,5782742454.857477,37788351451.54913,3530539562.0592723,8761053864.5909,10359151192.599838
2019-02-22,8909294603.47494,8055078976.737419,3627681695.0918508,20829968035.936768,3146105319.3518,9631880716.6134,77033695655.604,4254860220.35364,16507682293.297192,14832754024.775808,26959853947.0,5653305505.5465,4590975558.18852,95697295067.40833,106230618956.70259,62805949675.65125,5602746577.056637,19271033830.068478,8353329941.1153,7886936157.986026,7663561980.06672,6713522963.840649,5162289901.87872,27414230517.26568,19854578436.390724,6774381782.117947,6275265263.7376,73058936038.349,4771375330.7,1748908596.1350598,3392634105.5796003,18626700301.78524,12406889700.4,4657884590.396999,1842233972.5,74578113290.86143,36405281134.85184,3579116805.7163396,5578973784.39996,4424211717.87375,125783059204.75812,4410219307.47184,24749092279.8712,9067535036.931421,8077636630.765499,10092494158.657202,8184413319.02208,4797128441.400127,5992468489.1364,51208936.48488,6468864411.31293,15860566571.120323,42581639133.39716,15465203520.0,9385585073.270782,4438088832.469632,0.0,8185515893.872402,9033261945.2712,5403599913.566872,27793631633.92032,6636729655.5178795,2405801757.11736,4072184657.38305,6940879927.99786,7461014897.7446995,39586143080.13875,40125548742.84927,34851444186.51365,6218714174.048125,66743670163.036316,4247426465.802,18404362807.972683,11507907136.0,199306803745.94403,199846593006.0893,5530264858.824575,7122210581.8512,5093848323.517008,4688860409.808,6858477090.87408,6461140917.91572,4759623226.743,12448826429.148916,4421884049.706103,5654693259.7411995,5249776852.9024,4956931112.39775,12113849216.5465,20193568395.592594,5627986929.04592,4741671692.652912,54623326.89578752,21091977352.111595,3523569544.7679996,111371363444.58824,5760987486.769604,37761754920.40362,3488942630.5475283,8845867362.35316,10329915582.4608
