,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GFS,GSK,GLEN,HLMA,HL.,HSBA,IMB,INF,IHG,IAG,ITRK,ITV,JE.,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MDC,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,PSON,PSN,PRU,RB.,REL,RTO,RIO,RMG,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2018-04-26,8725788047.051712,9310325894.334898,3662446083.555734,17274425979.890446,3197746081.3764405,9799361407.93344,62928057625.8048,3107547209.3635197,20882400652.627968,19366850305.41661,35620348752.6516,5396227990.444545,4852492717.55142,32296530602.238495,105786704823.96494,86674436850.5908,6513244406.567053,20459454124.798508,6793913019.68076,6824980512.38432,8631608180.4864,8405270912.811804,4501956075.57752,24066900000.482677,21341827970.39844,6024306569.600642,5683358940.39,61298198454.8934,5004073250.000001,1409822538.2142718,4108530267.8481603,14944481397.57975,14537138843.9232,5475517351.01,2295416160.79911,3983098076.6556,69805825365.71405,45064507253.643,4460547457.26408,4559112678.009999,141760844492.70374,24214677970.65702,6045441601.449457,8271997384.237942,10128189808.193773,7702395799.607999,5318390754.15877,4419759152.639392,6194366433.981,65416144.30949963,7149852678.455392,15572464202.962143,45826444791.98294,14804568251.43786,6466488074.258766,2463935164.9629,4360758214.310913,0.0,4241037798.92925,7280684709.588,5461261206.2505,26686381114.684166,7084463881.6246395,3165844182.9614997,6239531790.5820055,7931790190.2121,47789748537.088875,36364247951.68165,14483504376.000002,5385939480.27135,45414555492.89959,5722625999.999999,403307569.284568,15392781375.279047,9355710415.247158,207839139285.6529,213362137392.54437,6568982220.820741,6842934034.12615,5585418332.117101,5480458205.0484,6165534538.3384495,6340846533.861421,4519995967.330475,11964275071.929775,5067461278.465682,6279125239.544041,7137934920.457739,13759663434.303082,24490154519.34106,11926043696.88196,5541665019.056458,61682617.507415526,19067262516.331497,7133253640.16562,47200124295.63552,5009575622.4,56162571895.20291,3668325334.6138563,7669051886.380499,13893244434.8124
2018-04-27,8824987267.663841,9362338888.157999,3699524758.155134,17608101154.786945,3207159127.0323005,9910279376.625599,64075183676.27519,3163490277.5924797,20890358884.584,19436560826.803905,35442247008.888336,5478107172.38048,4948666055.40555,32262892762.788174,106201709643.93567,88095150101.19942,6566006962.5158415,20672009056.630802,6859301980.409161,7033435799.52728,8733113087.4624,8530847669.477318,4540418678.338759,24460278555.573925,21467073439.70829,5989704414.091675,5893853715.96,62657659000.04688,5067793500.0,1422998449.7863681,4166890072.789185,15246113132.2098,14630926836.464642,5565472278.91945,2351379544.415715,4038676189.353121,71185617570.88268,44936638769.34,4508510333.14864,4614996898.407499,143697849974.57333,24915102540.05619,6065197946.552233,8430390145.409998,10291495029.222374,7762620293.5144005,5359590817.25936,4487719394.116879,6324653139.056999,65049968.987385206,7255030019.574528,15648256802.976555,45748772851.65754,14876920109.31084,6476652548.166017,2509356756.097,4345601664.395768,0.0,4290045346.8279877,7353129333.563999,5577458253.192,27183743173.459595,7038705566.279799,3181752947.7,6335074139.561034,8070736943.450998,47982708490.805244,37065198146.3907,14619963644.0,5558217005.734574,45765446928.62688,5754210000.0,410589761.23999596,15337963777.788738,9218328470.823559,210247664775.87625,215604557676.54544,6635580197.253025,6907591678.54309,5610371801.9553,5537704158.64952,6347424494.350171,6420231154.003661,4602156371.826225,12072686408.2104,5183894429.334114,6286979054.727959,7240773537.517381,14018037084.947212,24912060226.20471,11942399852.625948,5563802162.94084,62964629.2893376,19115432442.68855,7199119324.747021,48364159231.47071,5085642931.2,55831111957.20006,3660567156.253729,7699822214.931001,14120700206.532778
2018-04-30,8811885483.80941,9376209019.844158,3694889923.8302093,17713799502.11441,3269016284.1993804,9804183928.31136,64327299291.76319,3185145658.8424,21049523523.70464,19360512985.29049,35153891804.70021,5439117085.74432,4957187743.56984,32460515069.5588,106320282449.6416,87406650602.82756,6569915299.993529,20792873625.71191,6901804804.88262,7039226224.17014,8720194281.12,8583868966.736093,4476314340.40336,24546821837.694,21550570419.24819,5937795658.578722,5893853715.96,63416997322.56505,5074572250.0,1437429210.0796158,4124092882.4990997,15236972776.614948,14537138843.9232,5616316368.6074,2339452921.67775,3996992604.8299794,71000997487.0925,42708073757.201996,4512199785.13976,4651386623.317499,144856059437.95926,24819806680.273994,6083307929.56311,8452507213.277722,10291495029.222374,7767374858.822801,5433034408.00389,4533416797.868984,6311241272.358001,65437684.03432989,7269740137.213568,15741540002.9943,45656978740.363884,14814904231.134,6369908491.471308,2498187512.3755,4362275466.409901,0.0,4297584969.58164,7338640408.7688,5649500422.29573,27219269034.800694,7073697219.190559,3153470699.2759995,6424452466.025286,8026392234.970499,48227124432.17933,37353439347.9533,14629374628.0,5567284243.916851,45397298537.04416,5736444000.0,410409954.03122,15348927297.286798,9280150345.814178,210206138474.3207,216061346993.65677,6633562076.755077,6845089288.940047,6425518483.3365,5557908612.86168,6347424494.350171,6412292691.989437,4554033849.193,12107378035.8202,5154287748.348262,6273234878.1561,7231424572.330139,13992706334.884062,25085401330.57504,11958784653.126057,5590858672.13286,62234369.4135592,18938809379.37937,7225465598.57958,48680537957.620804,5047609276.8,56109538305.12245,3676083512.9739842,7748692736.746499,15337895957.901299
2018-05-01,8806270433.58608,9362338888.157999,3717137128.58985,17651624003.686493,3224640497.536041,9780071326.42176,65713935176.9472,3170708738.009119,21336019874.121796,19398536906.0472,34857055565.09478,5503450728.693983,5001013568.414761,31930719098.216263,108237209475.22064,85242795036.51599,6575777806.210061,20421944430.94575,7124127271.3591795,7110641461.432081,8685128949.6192,8620146696.439463,4533092468.289,24719908401.93415,21567269815.156174,5973735887.625843,5982261521.699399,63833408660.72018,5101687250.000001,1419861327.983488,4187640225.657106,15456341310.89135,14474621495.768623,5674982625.939651,2284406970.57945,4013974805.932,71311936575.5812,42251400598.977005,4574920468.9888,4595502402.919999,145594917199.0848,24910337747.06708,6159040585.79042,8516970722.32994,10471130772.353832,7786393120.0564,5520808455.47906,4718549869.480072,6324653139.056999,63822204.672060385,7277830701.915039,15799842003.00539,45431024004.871826,15004397192.2299,6428362335.027386,2539141406.021,4319824349.787714,0.0,4316434026.46577,7367618258.3592005,5572810371.31434,27322616995.06572,7017172241.411639,3181752947.7,6405960398.480957,8118037965.8302,48651636330.355354,36835915372.42045,14690546024.000002,5657956625.739601,45034902464.07991,5773950000.0,410050339.61366796,15330654764.79003,9266412151.37182,209458665046.3203,215521505073.43427,6633562076.755077,6858020817.823435,6539888553.428249,5608419748.39208,6400921540.2359705,6410308076.48588,4669058415.48705,12176761291.0398,5209545776.506312,6322321223.0556,7231424572.330139,14012970934.934582,25160624828.698017,11886743091.486595,5659729786.439819,62575157.35558912,18866554489.8438,7251811872.41214,48501455659.8,5129109964.8,55817853559.67994,3678669572.42736,7839193703.0715,15589941542.78064
2018-05-02,8903597970.790432,9355403822.314919,3688401155.7753143,18211203489.53777,3295238339.9549904,9948859539.64896,65575271588.4288,3269060261.1858397,21336019874.121796,19423886186.551666,34848574529.67748,5405975512.103584,4980318040.01577,32817917113.718452,108177923072.36768,85669009011.69858,6540602768.910868,20192718524.06779,7052199414.5579405,7141523726.194,8779251681.5424,8684330372.068504,4492798313.01532,24704173259.730503,22034852900.579613,6036286342.767359,6108558387.0414,63833408660.72018,4959333500.000001,1493269978.1708798,4251187568.8151107,15438060599.70165,14568409488.310064,5319073998.124001,2348627246.8608003,4097341974.9782796,70932979561.48561,43584886220.993996,4578609920.97992,4708570476.747499,145734701099.83826,24891278575.110645,6233126879.925829,8522499595.589723,10588710531.494425,7824429642.5236,5429451793.821231,4675195922.33064,6368720701.067999,62594440.35673557,7220461243.122785,15933936603.030901,45423962919.3877,15069858396.972118,6397870178.54034,2559990660.9678,4333463647.603872,0.0,4371096291.429748,7374862720.756801,5570486430.37551,27290320757.4829,6998330582.151999,3201196993.4914994,6424452466.025286,8014566979.375699,48574452348.8688,36816262563.223,14690546024.000002,5679717997.377061,46352183427.71184,5809482000.0,411668604.492652,15290455193.297134,9359144963.85775,210247664775.87625,216559662612.32367,6554855377.335105,6868797091.892926,6342340250.5425,5650512361.33408,6499891075.124701,6330923456.34364,4713659777.9276,12146406116.881226,5241114218.230841,6406749736.282741,7240773537.517381,14104161635.16192,24902248465.57997,12017706916.462984,5716302487.477679,61893581.471529275,18995007626.79593,7458191017.43386,47755279418.88,5179368722.400001,56387964653.044846,3788577099.1958404,7692582137.625,15712890608.57544
2018-05-03,8785681916.100544,9345001223.550299,3671715752.2055845,17947993879.52624,3306668466.8228207,9895811815.49184,65550060026.88,3331319482.27936,21288270482.3856,19423886186.551666,34382117581.72609,5472258659.3850565,5019274328.76681,32754846164.749107,107486248372.41649,85199080782.65111,6564052793.776997,19350834284.261456,7052199414.5579405,7077829055.12254,8672210143.2768,8603403128.884062,4487303655.478,24523219124.388527,21909607431.26976,5932468182.065039,6150657342.155399,63845656053.018845,4928151250.0,1537189683.4112,4183749571.99437,15438060599.70165,14474621495.768623,5362095920.16765,2378902519.964865,3992361095.4385204,70573456240.42053,43755377533.398,4578609920.97992,4660484054.544999,144037325162.11746,24729275613.480904,6228187793.650134,8509604199.072558,10461332459.092117,7900502687.457999,5377503888.17266,4666993824.221289,6269089691.303999,60052752.82676489,7228551807.824255,15933936603.030901,45671100911.332146,14804568251.43786,6349538212.656311,2546587568.5020003,4325893358.183662,0.0,4356017045.922443,6862317006.1266,5637880717.60158,27316157747.549156,6971413926.0668,3103976764.5339994,6395173359.0801,8076649571.2484,48458676376.63898,36423206379.274,14643491104.0,5705106264.287431,46018548947.83999,5856858000.0,410589761.23999596,15166201972.3191,9221763019.434149,211202769711.65448,217182557135.65726,6457985593.433599,6827847250.4288645,6279956575.947,5606736043.874399,6443719176.944611,6332908071.847198,4718354658.1845,11296461240.441126,5213490506.207867,6393005559.71088,7063143198.95982,14043367835.01036,24280836959.34669,12037328574.404547,5662189469.093639,62607613.35006816,19195715653.283627,7565771635.58348,47218032525.417595,5229627480.0,55406843236.5564,3679962602.1540484,7636471538.503501,15663710982.257517
2018-05-04,8843704101.7416,9383144085.687239,3689328122.6403,18149027991.10985,3348354811.8702,10064600028.71904,65613088930.752,3362900246.6021595,21367852801.94592,19436560826.803905,34874017635.929375,5474208163.716864,4962057279.66372,33667272559.83904,110292471440.78992,84980509513.3267,6566006962.5158415,19580060191.13942,7084893894.922141,7238030803.575,8773715050.2528,8631309074.80973,4487303655.478,24546821837.694,22235245651.475376,5947111888.39152,6150657342.155399,65229611382.769684,4952554750.000001,1510837860.267008,4256375107.0320907,15584306289.219248,14511100829.08863,5358184836.345501,2401838332.92249,4021693988.2511,71379954501.18811,43840623189.6,4608125536.90888,4668281852.74,142659455283.26178,24776923543.372,6229834155.742032,8596166752.954058,11072093985.73908,7940124065.027999,5418703951.273251,4656448269.509263,6353392853.412001,60569706.222691126,7207957643.1296,15893125203.023138,46165376895.221016,14918264028.0954,6405461586.794376,2583818380.907,4380482491.597746,0.0,4363556668.676095,7010828485.2774,5716894709.521801,27484098182.97982,6922963945.11344,3132259012.9579997,6885213149.004792,8070736943.450998,48715956314.92748,37517212757.93205,14798772340.000002,5755882798.1081705,46881396740.61199,5910156000.0,410499857.6356081,15272182660.800365,9348841318.025978,214109610820.54474,220546187561.6588,6429731906.462329,6983025597.02952,6265400385.208051,5631991611.6396,6513265336.596149,6350769611.3792,4704270017.4138,11257433159.3801,5247031312.78317,6428347728.038519,7123911472.67688,14139624685.250332,24463989824.341763,11860561784.393764,5701544391.55476,62640069.3445472,19324168790.235756,7594313432.23542,47528441841.64032,5222835756.0,55817853559.67994,3691599869.69424,7674481944.36,15749775328.313879
2018-05-08,8808142116.993858,9480235007.49036,3707867459.9399996,17916906130.312283,3340286487.0223207,10406998975.551361,66041685477.081604,3392676395.8207994,21471309817.374332,19335163704.786022,35094524556.77913,5460561633.394208,5005883104.50864,33150090778.29036,108770787100.89728,83253796485.66396,6648082049.547289,19709260247.74336,7147013407.614121,7274703492.97978,8908439744.9664,8575497182.958391,4520271600.7019205,24916597679.479774,22385540214.647194,6089533691.559595,6192756297.2694,65168374421.27629,5002717500.0,1539071956.4929283,4318625565.63585,15707701089.749723,14625719381.584028,5397295674.567,2343122651.7509704,4027869334.1063795,71486839812.85611,43755377533.398,4722498548.6336,4785248825.664999,141900628393.4572,24953220883.96907,6279225018.498972,8793247628.468115,11434631576.422573,7974990877.289599,5382877809.44665,4668165552.522623,6401292377.337001,61991328.06148829,7240319901.935487,16009729203.045317,46518431169.42735,14990615885.968378,6369908491.471308,2602433787.1095,4418381851.922971,0.0,4395600065.379116,7175640004.822801,5742458059.848929,27193432044.73444,6968722260.45828,3149935418.223,7019280638.701171,8129863221.425,49166196206.93234,37464805266.73885,14892882180.0,5793965198.473724,46294660241.52703,5908182000.0,415444555.876948,15403744894.777111,9383186804.13188,211825664234.9881,218677503991.65796,6484221159.906925,7039062222.190868,6142712491.836898,5707758314.935199,6636308542.13349,6364661919.904092,4689011656.578876,11313807054.246023,5322023593.561089,6502958972.285759,7217401124.54928,14053500135.03562,24189260526.849155,11998056613.7653,5777794553.82318,62461561.37491248,19259942221.759693,7697503004.74628,48394006281.10752,5222835756.0,55035608105.993225,3695478958.8743043,7701632234.257502,15485434836.85506
2018-05-09,8952261739.392609,9504507737.941137,3730114664.69964,18134520374.81,3407186347.2193255,10609544831.424,66268589531.0208,3338537942.6959996,21511100977.154495,19455572787.182262,35781488425.58026,5538541806.666529,5042404625.21274,34306391509.39511,113039408106.3104,85439509178.90796,6691073761.801855,19888473229.48431,7199324576.196839,6832701078.5748,8853073432.0704,8675958588.290802,4516608495.67704,23728594443.1042,22627681455.312904,6118808500.490162,6226435461.3606,65143879636.678925,5032544000.0,1593030451.502464,4300469181.87642,15885938023.849298,14625719381.584028,5510717105.40935,2384407115.0746946,3967659712.0174,71836646287.40588,44674812825.29099,4755703616.553679,4851530110.322499,143677880845.89426,26492249019.451603,6221602345.282543,8830098617.755383,11339914548.225985,8016197109.9623995,5416912644.181919,4665822095.919951,6527747120.499001,62099026.68563958,7219725737.240832,16277918403.09633,46984462811.37973,15166327540.802761,6395297534.632029,2629984588.2892,4445676418.6300125,0.0,4391830254.00229,7248084628.7988,5702951063.88882,27267713391.174927,7060238891.147959,3109279686.1134996,7043936728.760275,8197858441.0951,49770804061.91033,37510661821.5329,14902293164.0,5804845884.292456,47479637876.933914,5959505999.999999,414006098.20673996,15166201972.3191,9482788713.838991,218719030293.2135,226069185668.55032,6411568821.980796,7136048688.816279,6227970180.450749,5753218336.9125595,6657707360.48781,6412292691.989437,4720702098.31295,11266106066.282549,5329913052.964195,6499032064.6938,7226750089.73652,14225749235.465042,24503236866.84071,12086454331.148752,5780254236.476999,62915945.29761904,19412480321.890343,7585531340.9579,48871559075.29632,5263586100.0,55340551248.95583,3859693734.1636796,7678101983.0130005,15620678809.229342
2018-05-10,9120713246.09245,9691754515.704298,3655957315.5008397,18654722044.990265,3496274100.7480006,10763865483.51744,66205560627.148796,3344854095.5605597,21550892136.934654,19614005790.33521,36264907444.36625,5443016094.407936,5046056777.28315,35096880736.47763,111458437363.56479,85570651940.5026,6736019642.795269,18425595169.22677,7330102497.65364,6917627306.67008,8965651601.6256,8176442156.22131,4652143381.597601,23854475580.733402,22711178434.852802,6177383455.731365,6281164103.0088005,65401074874.95121,5063726250.0,1572325447.6034558,4382172908.793855,16068745135.746302,14745570810.442232,5624138536.2517,2375232789.891645,4021693988.2511,71758911515.28372,45813451233.132,4788908684.47376,4890519101.2975,146114114544.74057,26639957602.114014,6216663259.006849,8885340630.437996,11320317921.702553,8082761024.28,5744721841.89531,4730267152.493432,6602470377.822,64037601.92036299,7179272913.733472,16324560003.1052,47210417546.87179,15404055073.813976,6466488074.258766,2583818380.907,4454763960.149209,0.0,4384290631.248638,7269818015.9916,5847035402.096279,27254794896.141796,7493597054.1196785,3160541261.382,7091707903.249787,8150557418.7158985,49706484077.338196,37549967439.9278,15109334812.0,5839301389.3851,48279210164.90263,6034517999.999999,413826290.997964,15067530296.836542,9839981769.34035,218719030293.2135,223660660178.32697,6611362751.277649,7250277193.952871,6340260794.722649,5761636859.500959,6834247611.910951,6451985002.060558,4741829059.469,11344162228.4046,5349647305.5840645,6565789493.75712,7334263189.38978,14200418485.401892,25006907245.577152,12030797570.009398,5799931697.70756,62542701.36111007,19605160027.318535,7633832842.984259,49426714198.5408,5305694788.8,55711786379.519035,3797628307.2826557,7631041480.524,16057147992.80088
2018-05-11,9184350481.956833,9535715534.234999,3597558403.006784,19268186962.812412,3514764011.857725,10759042963.139519,66545916708.057594,3429671005.4560795,21590683296.714813,20101979440.046295,36375160904.791115,5470309155.053249,5113012898.574,35975669292.11725,111557248034.9864,84368509959.2184,6780965523.788682,18088007924.551952,7307216361.398701,6969741128.45582,8910285288.729599,8212719885.924682,4615512331.3488,23728594443.1042,22577583267.58896,6161401026.190317,6138027655.6212,65658270113.22349,5024409500.0,1607461211.795712,4456095328.38582,15867657312.6596,14735130726.009327,5557650111.27515,2379819952.48317,4174533798.1692796,71243918649.9743,47019068370.84599,4785219232.482639,4911313229.817499,146932848820.58234,26354070022.76741,6256175949.212401,8782207030.082222,11398704427.79628,8092270154.896799,6162096394.1752,4709176043.069385,6638874016.005,64037601.92036299,7191041007.844705,16295409003.099659,47365761427.522575,15266242011.19878,6608826979.021941,2573393753.4336,4447193670.728999,0.0,4395600065.379116,7242651282.000599,5893514220.87288,27329076242.582287,7458605401.20892,3160541261.382,7099412931.393258,8262897346.866499,49629300095.851654,37707189913.5074,14982286528.0,5832047598.839281,48595587688.91904,6227970000.0,429649325.370252,15275837167.299719,10101007463.74519,220587713863.21445,225114080732.7721,6595217787.2940645,7317090093.18371,6373532087.84025,5802045767.92528,6800811958.232326,6499615774.145901,4638541693.8172,11257433159.3801,5406867094.48079,6552045317.18526,7273494915.67272,14251079985.52819,25147542481.198368,12138816945.33441,5836826937.514859,63386557.21756512,19797839732.746727,7752391075.23078,49420744788.613434,5205177273.6,55711786379.519035,4192002373.9224963,7652761712.441999,16118622525.69828
2018-05-14,9105739778.83024,9483702540.411898,3578092098.8420997,19075442917.685856,3523168516.907601,10797623126.162878,66747609200.448,3423354852.5915194,21407643961.72608,20000582318.02841,35942628098.50893,5392328981.780929,5036317705.09539,36181701058.75046,112742976092.04561,83297510739.52884,6745790486.489489,17654562573.364532,7294138569.25302,6973601411.55106,8997025845.6,8324343669.627361,4708921509.48324,24003959431.668076,22327092328.96926,6112155684.096,6079089118.461599,65229611382.769684,4922728250.000001,1575462569.406336,4370500947.80565,15675709845.16775,14719507374.12547,6238178696.32925,2360553869.598765,4058746063.3827796,71729760975.73792,46909466812.871994,4766771972.52704,4873623871.874999,146373713217.56845,26349305229.7783,6228187793.650134,8706684899.605661,11297455190.758547,8013027399.756801,6022374441.05146,4771277643.040192,6596722434.951,62766758.15537765,7124845478.469025,16196295603.080803,47076256922.67338,15218007439.283459,6496980230.7458105,2623283042.0563,4391087285.215929,0.0,4365441574.364508,7170206658.0246,5842387520.21862,27461490816.67184,7539355369.4645195,3174682385.594,7008493599.300312,8177164243.8042,49037556237.78811,37831657705.09125,14878765704.0,5793965198.473724,48791166521.94736,6058205999.999999,427401735.260552,15085802829.333311,10063227429.0287,221002976878.7702,227481079921.43988,6546782895.343313,7202861588.047116,6334022427.263101,5743116109.806479,6800811958.232326,6446031155.549889,4626804493.17495,11326816414.599699,5327940688.113419,6499032064.6938,7296867328.64082,14306807635.667122,24915330813.079613,12073363677.602337,5777794553.82318,63321645.228607036,19733613164.270668,7752391075.23078,49396867148.90401,5186160446.4,54942799323.35241,4259239919.710272,7614751306.585501,15952641286.8753
2018-05-15,9212425733.073473,9449027211.1965,3610535939.1165743,18679592244.361435,3534934823.9774256,10860315891.075838,66709791858.1248,3355681786.185519,21654349152.363075,20197039241.938065,35891741886.005135,5538541806.666529,5113012898.574,35996692941.7737,114067039089.09503,83636296206.98164,6685211255.585324,17237788197.222782,7284330225.143761,6962020562.265339,9065310964.838402,8282484750.738857,4760204979.83156,24531086695.490345,22343791724.877243,6084206864.722324,6087508909.4844,65523548797.93801,5020342250.0,1555384989.867904,4515752017.88109,15643718600.585773,14776816280.157412,6070002091.976801,2280737240.5062304,4043307698.7445793,71418821887.2492,46190967710.59801,4781529780.49152,4994489743.8975,147491984423.59625,26163478303.203014,6231480517.833931,8682730181.740334,11199472058.14139,8070082183.4576,5934600393.57629,4720893326.082745,6598638415.908001,62465202.007754,6987305878.544001,16481975403.135143,47153928862.99877,15417836380.0755,6451220908.770094,2549566033.4943995,4366827222.706861,0.0,4384290631.248638,7237217935.2024,5865626929.60692,27031950856.820343,7574347022.375279,3128723731.905,6999247565.528147,8327936252.637899,49526388120.53625,37995431115.07,14930526116.000002,5770390379.19981,48658863193.72231,6010830000.0,426232988.403508,15363545323.284216,10073531074.86047,223494554972.10464,230263342125.6634,6613380871.775596,7138203943.630176,6321545692.344,5778473904.67776,6713879258.6679,6451985002.060558,4611546132.340025,11309470600.7948,5365436828.5023775,6518666602.6536,7264145950.485479,14180153885.35137,25042883701.20119,12034063072.206972,5812230110.97666,65658476.83109793,19821924695.925255,7824843328.27032,49050641373.11712,5148126792.0,52604018000.804306,4370440476.2054405,7565880784.77,15706743155.285698
2018-05-16,9115098195.869122,9379676552.7657,3589215701.2219195,19610152204.16597,3590404557.3066006,10995346461.6576,67037542158.2592,3352072555.9771996,21606599760.626877,20235063162.694775,35365917690.13266,5444965598.739743,5067969689.70561,36669449730.78009,113810131343.39886,83931367420.5696,6659807061.980352,16921039671.355053,7352988633.908582,7211008821.90832,9155742609.2352,7863895561.8538065,4758373427.31912,24413073128.962975,22494086288.04906,6108166930.796884,6196966192.7808,66405361043.44297,5096264249.999999,1563227794.375104,4500189403.230151,15620867711.59865,14797672261.593557,6453288306.5475,2311929946.1286,4051026881.063679,71817212594.37535,47865435957.423,4836871560.35832,5124453047.147499,147531922680.95438,25996710548.58416,6223248707.374439,8734314567.50428,11160278805.094524,8142985518.1863985,5950722157.39826,4722065054.38408,6688689520.887001,62529821.182244785,6977008796.196672,16400352603.11962,46384270545.22894,15383383114.4217,6850318110.480886,2535418324.7805004,4369861726.904836,0.0,4429528367.77055,7472662963.124401,5865626929.60692,26886617787.69765,7577038687.983799,3197661712.4385,7011575610.5577,8227421580.0821,49307700172.99103,38126449843.053,14935231608.0,5795778646.11018,50045171980.77599,5900286000.0,429289710.95269996,15348927297.286798,10011709199.86985,222331818528.54858,228145500746.32907,6609344630.779701,7164067001.396951,6381849911.119648,5768371677.57168,6774063435.289425,6426185000.514329,4636194253.68875,11357171588.758276,5349647305.5840645,6550081863.389279,6894861825.5895,14083897035.1114,24902248465.57997,12043888223.555813,5831907572.207219,64976900.94703807,19797839732.746727,7813865714.17342,48865589665.36896,5188877136.0,51909277970.750336,4435091962.539841,7565880784.77,15848134580.949718
2018-05-17,9137558396.762432,9490637606.254978,3605901104.79165,19514816439.90983,3635788884.5759254,11072506787.70432,67377898239.168,3415234084.6228,21765764399.74752,20380821525.59549,35450728044.30564,5456662624.730592,5088665218.1046,36782977438.92492,115410864220.42879,83384939247.25859,6810278054.871342,17058575215.481829,7339910841.7629,7442625807.622721,9128059452.787199,8031331237.407825,4714416167.020559,24751378686.34145,22828074206.208664,6157412272.891202,6272744311.986,66405361043.44297,5081351000.0,1582991661.7332482,4542986593.520236,16493771670.906824,14813295366.666908,6574531905.03415,2333030894.049615,4106604993.7612,72409940231.80695,48449977599.951,4847939916.331679,5045175432.164999,145754670228.51733,26277833334.941654,6290749553.142259,8802469124.837723,11235399206.767681,8089100444.6912,6067157118.334709,4831035786.408328,6788320530.651,63391410.17545519,7010842066.766465,16505296203.139582,46765569161.371796,15497078891.079239,6857909518.734921,2498187512.3755,4507835841.464305,0.0,4420103839.3284855,7479907425.521999,5916753630.261181,27907178895.314766,7797755267.882441,3247155647.1805,7096330920.13587,8271766288.5626,49423476145.22085,38670177564.18245,15029341448.000002,5893704818.47875,50131456760.05319,5477849999.999999,431627204.66678804,15341618284.288094,10114745658.18755,226733606493.43954,233004078028.33136,6633562076.755077,7209327352.4888115,6392247190.218899,5807096881.478319,6834247611.910951,6400384998.968101,4760608580.4966,11513283913.002375,5361481494.6887245,6634510376.61642,6932257686.338459,14281476885.603971,24706013253.08525,12024237920.85813,5873722177.322161,65658476.83109793,19878122943.34181,7919250809.503659,48955130814.27936,5341011753.599999,51983524996.86297,4477761943.520544,7551400630.158001,16278456311.231518
2018-05-18,9255474451.452322,9535715534.234999,3573457264.5171747,19274404512.6552,3642512488.615825,11077329308.082241,66066897038.6304,3402601778.8936796,21885137879.088,20545591848.874557,35196296981.7867,5423521051.089856,5095969522.2454195,36539103102.910095,115865393308.96817,83057082343.27199,6771194680.0944605,16941878390.162142,7421647042.6734,7458066940.00368,9085611946.2336,8073190156.296331,4732731692.144959,25034611246.007153,23270608197.77013,6182697548.910959,6209595879.315,66111423628.27465,5040678500.0,1575462569.406336,4524830209.760805,16630877004.829575,14948768913.356436,6727064174.098001,2338535489.1594453,4129762540.7185,72303054920.13896,46318836194.90099,4833182108.3672,5068568826.749999,146353744088.88937,26416012331.625843,6303920449.877442,8848506614.303438,11147214387.412237,8149324938.597599,6076113653.79136,4880248375.064441,6667613730.36,63305251.27613414,7042468819.6904,16534447203.14513,46624347451.689255,15600438688.040638,6929100058.36166,2473615176.1882,4422933608.219933,0.0,4463456670.161984,7519751968.7088,5914429689.32235,28488511171.805523,7762763614.97168,3270134974.025,7011575610.5577,8316110997.043099,49757940064.995895,38978071574.9425,15241088588.0,5944481352.299491,49930125608.406395,5385072000.0,432706047.919444,15663214856.231245,9963625519.32159,225570870049.8834,232879499123.66464,6649707040.738661,7224414136.186095,6352737529.641749,5795310949.854559,6780750566.02515,6386492690.44321,4762956020.62505,11469919378.490124,5471997551.004825,6675742906.332,6936932168.93208,14357469135.79342,24539213322.464737,12079894681.997486,5925375513.052381,66047948.7648464,19733613164.270668,7855580647.741641,49402836558.83136,5354595201.6,51225144658.71245,4402766219.372641,7527870378.9135,16290751217.810999
