,III,ABF,ADM,AAL,ANTO,AHT,AZN,AUTO,AV.,BA.,BARC,BDEV,BKG,BHP,BP,BATS,BLND,BT-A,BNZL,BRBY,CCL,CNA,CCH,CPG,CRH,CRDA,DCC,DGE,DLG,EVR,EZJ,EXPN,FERG,FLTR,FRES,GSK,GLEN,GVC,HLMA,HL.,HSBA,HSX,IMB,INF,IHG,IAG,ITRK,ITV,JMAT,KGF,LAND,LGEN,LLOY,LSE,MCRO,MKS,MNG,MRO,MNDI,MRW,NG.,NXT,NMC,OCDO,PSON,PSN,PRU,RB.,REL,RTO,RIO,RMV,RR.,RBS,RDSA,RDSB,RSA,SGE,SBRY,SDR,SMT,SGRO,SVT,SN.,SMDS,SMIN,SKG,SPX,SSE,STAN,SLA,STJ,TW.,TSCO,TUI,ULVR,UU.,VOD,WG.,WTB,WPP
2019-02-01,8186766804.587005,8374092005.519098,3509802793.3291407,20608847518.037216,2961079734.8342,9273572868.1246,70479517287.52884,4187803917.2263055,16413933032.757875,16422886317.311806,26939473561.0,5385879575.544995,4556249869.3029,91404411744.37558,103222037983.82784,59983832113.132996,5491191719.01706,19237577174.1135,7989000030.12756,7436254091.815394,7589840128.67808,7585554256.396135,5179982441.527201,25742246377.54752,18429373548.630005,6564513386.4033985,5953941439.992001,70192219508.36742,4648269247.6,1650085508.1750119,3309379280.9028,17828543457.31599,11873358947.76,4871689128.9726,1787703846.914,72686710417.65038,36789759351.45753,3710332476.440729,5295928385.45844,4344789435.710625,127539471329.4834,3904308863.2231994,24284097831.361347,8537386821.865381,7708625471.021239,10220801836.333153,7809774681.179519,4730701138.88074,5763444898.742999,48115063.2389185,6368731750.26825,15259079694.527761,41269361398.98462,15656638400.0,7404751261.115547,4424391472.439594,0.0,8333260285.5521965,8889343804.8792,5516346184.312887,27196585667.374077,6457394486.683829,2207314556.6724,4423804371.388949,7106102208.820056,7297568729.59938,39005890168.54063,39733222069.36896,33398891739.42719,6180584831.6671,63824058955.497604,4211153921.52,16867542288.366003,10998348552.0,197978091720.9711,198019613971.7515,5274612822.081574,6763941807.127776,6266831406.591035,4596921970.4,6748485273.94776,6501397247.622359,4710141995.17785,12409829061.288721,4444111142.800427,5780703137.3956,5184154642.24112,4690664761.2535,12057672006.857628,20420167227.808544,6087049422.199031,4674581872.615376,54525814.2622336,20792268970.55406,4966779158.068,106837661923.8351,5684845098.462052,36926623842.43442,3551338027.815144,8826017394.79178,10683179204.9742
2019-02-04,8331648680.926513,8398364735.969878,3541347851.5473304,20347240144.747604,2955716674.4134,9259429137.2632,70315347116.45952,4128096250.0581303,16374870840.866499,16308396792.249214,26902109520.0,5383913208.412632,4551460119.11178,91117511126.25209,102944931841.58937,59330871579.06015,5489268359.395688,19300308404.029087,8008693538.829601,7340839420.148639,7635477465.252001,7647043642.409665,5189811630.2208,26089261953.71544,18478518544.75968,6616316161.826308,6048448446.976,70736532773.5538,4646916433.5,1661788242.275544,3310680137.5383754,17965370344.939293,11841163126.48,4902232634.4834,1789177634.092,72520110164.5696,36255094331.49024,3704748830.8779902,5400208269.279,4349997454.213124,127759022845.07408,3959299128.9024,23776399811.049576,8622410592.206161,7803085265.501229,10305297136.266096,7941058306.406399,4710952481.374975,5789943495.9786,47709659.1584132,6398182532.92845,15305797121.83592,41006905852.10211,15810470000.0,7512995332.741722,4416797848.28259,0.0,8257005115.652946,8925323339.9772,5622045813.137277,27101971825.680958,6416213818.2849,2171381529.00564,4429158986.3230505,7174044081.30769,7270327701.57516,39044573695.9805,39692636551.42272,33624626241.33927,6345811981.984875,64382330865.98304,4233713674.6710005,16830058861.058521,10980311080.0,200386382266.23456,201881183294.32913,5258251091.730025,6936601457.596896,6303964949.258184,4614268845.76,6787469715.39,6511461330.04902,4659482639.051624,12461825551.76898,4471568140.15224,5814174511.14755,5062284822.4416,4749024509.4495,12067886044.982874,20403747022.575504,6104934973.88032,4669648797.612617,54737091.63493377,20745439535.9357,5088650192.079999,107849531538.61188,5635896420.26434,36729809511.957596,3535739178.4982405,8847671904.85874,10512638145.8298
2019-02-05,8546149121.221369,8353286807.989859,3577873708.4315505,20451052594.465702,2998621157.7798004,9452726792.369,72095962048.82675,4177699542.78246,16492057416.540638,16594620604.905693,27262163006.0,5372115005.618448,4562237057.0418005,92180106008.1909,108269328431.74274,61544297118.290146,5483498280.531573,19567961651.668926,8126854591.041841,7625053335.7517395,7775900039.3256,7856666549.273964,5256650113.337281,26688652494.36912,18863487681.10884,6729218286.86686,6209110358.8488,71740488351.56422,4679383971.9,1672190672.5871277,3378324682.588275,18280072186.47288,12147023428.64,4974773460.071549,1780703357.8185,74607513335.52275,36489385744.73433,3768960754.8494997,5519385279.35964,4429419736.376249,130433559489.54208,3953800102.33448,24369504974.9652,8744944849.46199,7979645629.015229,10380404069.539824,8181211279.3824,4802514438.9017,5894045127.975599,49352612.537303105,6409962845.992531,15457628760.58744,41170053894.758804,15906187440.0,7726934822.365681,4500439856.138533,0.0,8383302740.798576,9086031930.081598,5752408688.687359,27643554505.717438,6550383092.745929,2250091970.5614,4613893201.5495,7286765824.2985325,7364157909.214139,39650615625.87187,40314947826.5984,34134982506.53181,6471094106.951099,64925514346.45536,4247868813.903,17148667993.172102,11138138960.0,204289473839.59262,206531675381.7345,5288929336.139185,7040197247.878368,6397890968.945675,4704472597.632,6905815341.196799,6453089651.974393,4726635739.0329,12726141045.043634,4576166225.301999,5910650823.726699,5320086364.325199,4862096521.57925,12221096616.861624,20847092563.867584,6170515330.04505,4712073242.636353,54753343.74052609,21138806786.72996,5178449901.351999,111055975512.70976,5661730444.868688,37517066833.86487,3578636014.1197267,8914439977.565199,10744086726.0972
2019-02-06,8578136028.984636,8252728353.265199,3562931312.4334607,20436518851.50517,2998621157.7798004,9476299677.137999,71856021029.5716,4135444886.01729,16683462156.808401,16626423250.756416,27442189749.000004,5523525274.810476,4586185807.9974,91701938311.31844,109654859142.93504,60503987114.85205,5520042113.337641,19442499191.837753,8067774064.93572,7586481447.205605,7714465163.1684,7725302860.972335,5201606656.653121,26751746235.490555,19248456817.458,6726559696.160192,6209110358.8488,70760724474.22874,4669914273.2,1716401001.4113598,3434261517.9179997,18102197232.56259,12172320145.36,4997681089.20465,1784756272.5579998,75852115226.18497,36681624853.037186,3810838096.5700502,5511936716.2296,4504936004.662499,129854741857.53036,4039035014.13724,24061090289.729073,8662421778.24888,7969934809.02196,10446122636.154335,8117170486.5887985,4770198453.892268,5863761016.8492,49331275.480434395,6452666480.849819,15586101685.684877,41326108544.256516,15895932000.0,7762180826.992397,4485236587.520396,0.0,8309430544.95868,9088430565.754799,5772374174.131966,27532627932.697914,6503888789.714879,2279180612.00592,4321174251.818701,7163235147.048292,7388372156.34678,39921400317.951004,39618229768.52127,33673698959.14625,6489250936.65635,64857616411.39633,4173996681.036,17047462739.441904,11264401264.0,204164907087.2514,206697764384.85614,5444365774.478929,7072570932.341327,6391337990.827945,4695799159.952,6889803874.17588,6473217816.827712,4743129482.88795,12665478472.816666,4611468079.040044,5879148354.313101,5404457778.032559,4887628911.415,12098528159.358625,20994874410.964943,6143090817.4670725,4756470917.661193,54720839.52934144,21513442263.67688,5062993132.288,109597306327.77179,5639975476.780817,37873460351.21478,3548738219.59566,8889176382.48708,10641762090.61056
2019-02-07,8544267538.411765,8117494569.325139,3551309448.8793907,20233046450.057693,2934934815.2828,9235856252.4942,71376138991.06128,4118910455.1091805,16429557909.514431,16486491609.013245,26565833150.999996,5437005120.98646,4499970304.55724,90479954197.08882,108328708319.36523,60581457008.7251,5539275709.551361,19141389288.24293,8038233801.882659,7493096874.936014,7586329564.326241,7772817386.528245,5191777467.95952,27729699222.87288,18781579354.226044,6660143813.4710865,6053173797.3252,71728392501.22676,4644210805.3,1692345381.315822,3386129822.4017253,17974492137.447514,12133225219.52,4871689128.9726,1752701401.4364998,75773715107.08812,35720429311.52294,3668455134.72018,5519385279.35964,4439835773.381249,128038452046.73491,4110522359.5202003,24345780768.408573,8519881927.971691,7837514536.38646,10389792436.199041,8049927654.15552,4637343848.853493,5678270836.2,48328433.807605505,6477699646.11099,15346674870.730558,40574208869.40392,15694241680.000002,7696742276.2933235,4392463006.311095,0.0,7861431421.800598,8683061136.984001,5681942269.471099,27565253395.35072,6479977433.87034,2226136618.7835603,3899052107.8471503,7107646342.285685,7197684960.177238,39160624278.300125,39645286780.48544,33487222631.47974,6445674545.36375,64382330865.98304,4121799605.118,16920019086.596474,10822483199.999998,201050738278.721,203583595576.32574,5368692771.603,6848113386.731472,6354204448.160796,4595187282.863999,6731777656.186799,6553730476.240993,4724279489.910749,13389096298.66695,4356510246.487504,5808267798.1325,5085721326.2492,4825621678.95675,11986173739.980873,20538392705.486435,5983313222.447549,4649916497.601577,53388166.87077121,21335490412.127094,4082038212.9072003,109676153310.74141,5645414218.802783,37070245110.6202,3292657109.9764867,8748422067.05184,9750075981.36984
2019-02-08,8512280630.648496,7975325719.542,3552969715.101401,20085632771.457993,2920856781.6782002,9092061655.403301,71931791877.75745,4163002270.86414,16324089991.407703,16543736371.544546,26484311607.0,5535323477.604659,4546670368.92066,90479954197.08882,107675529555.51744,59519012749.8947,5531582271.065873,19066111812.344227,8054645059.13436,7588511546.60277,7424843604.141601,7613503977.311375,5150494875.446401,27587738305.34964,18888060179.173683,6657498578.607112,6057899147.6744,72139651412.70091,4644210805.3,1682593102.898712,3334095556.978725,18042905581.259163,12101029398.24,4867871190.78375,1735752848.8895001,76675316476.70169,35089644737.40422,3615410501.87415,5500763871.53454,4253649111.9168744,128118288961.49513,4105023332.9522796,24080069654.974377,8502377034.078,7803085265.501229,10248966936.310802,8085150090.192,4691203823.869213,5591204016.711599,47709659.1584132,6462974254.7808895,15253240016.114239,40347220288.31635,15642964480.0,7648925892.694228,4334661749.014744,0.0,7470623676.066952,8651878873.232399,5678418948.510285,27477164646.188164,6446767217.41959,2217581136.00576,4035594788.6667,7152426212.788897,7261247358.900418,38116169037.42349,40030849200.97472,33781658938.321598,6411176568.923776,64352154005.95681,4156302756.996,16897529030.211985,10781898888.0,200469426767.79535,202877717313.05887,5409597097.48188,6923651983.811711,6376047708.553236,4494575405.776,6721335395.0862,6537627944.358336,4677154507.467751,13129113846.26565,4298981299.655136,5766920807.027149,5034161017.87248,4749024509.4495,11960638644.66775,20295373668.03744,5828305107.8763685,4555201457.548584,53453175.293140486,20998318482.874866,3905859735.6688,109768141457.53932,5578789629.033675,36884069392.601585,3247810418.190387,8739399354.52394,9779311591.508879
2019-02-11,8664688838.226421,8016936114.600478,3534706786.659291,19855169133.08381,2816947486.0252004,9287716598.986,71742364757.29285,4167595168.338615,16425651690.32529,16556457429.884832,26637164502.0,5645440037.017045,4600555058.57076,91648808567.2215,107734909443.13994,60891336584.21729,5606593296.299381,19191574272.1754,8120290088.14116,7748889398.978805,7595105975.20584,7644248670.31814,5181948279.26592,27540417999.50856,19289410980.899403,6766420014.182512,6152406154.658401,72696060528.22475,4609037638.7,1709249330.5721457,3348404979.97005,18243585016.440002,12328699848.72,4860235314.40605,1743858678.3685,75950115375.056,34825315963.48781,3657287843.5947003,5582698065.96498,4377339551.35125,129834782628.84032,4143516518.9277196,24450167277.257725,8682427371.27024,7920497907.23804,10383533525.092897,8242050032.53632,4739677801.38336,5678270836.2,48669826.7175047,6515985663.569249,15393392298.038721,40943065313.671234,15858328720.0,7739504783.73137,4418319777.174817,0.0,7613602119.628043,8831776548.7224,5724222121.000854,27535890478.9632,6576951265.906529,2267202936.117,4191771057.57795,7285221690.832905,7400479279.913099,38941417622.8075,40321712079.58944,34115353419.40902,6440227496.452175,64684099466.24544,4173554332.935,17137422964.979858,10723277104.0,201549005288.0859,204289473839.59262,5450501423.360761,6988399352.737632,6419734229.338116,4610799470.688,6887715421.955761,6563794558.667652,4696004500.44495,12734807126.790344,4374814911.388712,5820081224.1626005,5231027649.856319,4825621678.95675,11991280759.043499,20600789485.371986,5902232054.825701,4659782647.607096,54509562.156641275,21073245578.26425,4097432448.7824006,110530328959.57896,5597825226.110564,37527705446.323074,3292657109.9764867,8764662949.602058,10052177286.13992
2019-02-12,8561201783.6982,7999598449.99278,3536367052.8813004,19753432932.36007,2810243660.4992003,9346648810.9085,72285389169.29137,4141874942.481555,16327996210.59684,16378362613.1208,26844365093.0,5507794337.751564,4520326742.8695,91956961082.98375,107913049106.00758,60824933818.04039,5639290409.862705,19053565566.36111,8084185322.187421,7858514766.425715,7549468638.63192,7733687777.246908,5136734011.27536,27532531281.868378,19354937642.405643,6758445538.74626,6256363862.340801,72260609916.07565,4633388292.5,1721602216.567152,3292468144.6403255,18325681149.01398,12229812683.36,4833509747.0841,1747911593.1079998,75793315136.86234,35047592432.462975,3607035033.53004,5538006687.18474,4351299458.838749,130453518718.23215,4184759218.1871204,24469146642.50303,8709935061.674612,7871943807.271689,10211413469.673939,8206827596.49984,4737882468.882835,5678270836.2,49373949.5941718,6557216759.29353,15428430368.519838,41113306749.486916,15653219920.0,7618691168.346192,4406144346.037005,0.0,7642197808.34026,8860560176.8008,5627918014.738631,27578303580.411835,6587578535.170771,2309980350.006,4233715541.2284,7272868623.107881,7249140235.334099,39199307805.74,40592282199.23103,33899433461.058334,6391204056.247999,64797262691.34384,4169130851.925,17122429594.056866,10836011304.0,202628583808.37643,205493619112.22437,5481179667.76992,6906386018.764801,6201301625.413715,4671513534.448,6929484466.358159,6461140917.91572,4652413891.685175,12721808004.17028,4393119576.28992,5778734233.05725,5310711762.80216,4803736773.383249,12175133445.298,20633629895.838066,5902232054.825701,4661755877.6082,53404418.97636352,20932757274.409157,3792113437.2575994,111870727670.0625,5533920007.35244,37139396091.59853,3237411185.312452,8595035954.07754,9983960862.482159
2019-02-13,8756886395.897017,7989195851.228158,3606098234.2057204,20156225237.2663,2893371097.0216002,9462155946.2766,72247503745.19844,4160246532.379455,16632681307.349607,16454688963.162527,26837571631.000004,5551054414.663571,4558644744.39846,94135280590.9583,109100646858.45813,62263660418.5399,5635443690.619961,19191574272.1754,8090749825.0880995,7966110034.47546,7619679925.66872,7728097833.06386,5295966868.11168,27737585940.513058,19502372630.79468,6808925048.395306,6383948321.7692,73155702841.0488,4728085279.499999,1733955102.5621579,3335396413.6143,18444264451.620842,12383892685.2,4894596758.1057005,1780334911.024,75803115151.74944,35852593698.481155,3657287843.5947003,5567800939.7049,4312239320.07,131511357838.80536,4245248510.4342403,24915161725.767574,8764950442.48335,8043207359.88027,10295908769.60688,8315696944.24896,4798923773.900652,5712340461.217199,49779353.674677104,6523348359.234301,15580262007.27136,41042372817.89705,15854910240.0,7638819393.192203,4438088832.469632,0.0,7658878626.75572,9011674224.2124,5549230513.280475,27496739923.77984,6587578535.170771,2337357894.8949604,4126623242.5464,7172499947.84206,7364157909.214139,39650615625.87187,40916966342.800964,33879804373.935547,6382125641.395376,65702568492.13104,4204076351.904,17647197576.361588,10935217400.000002,203832729081.00818,206780808886.4169,5577304833.585288,7068254441.079599,6159799430.668079,4690595097.344,6955938194.47968,6489320348.710367,4633563898.707974,12643813268.44989,4589240985.94572,5824019032.8393,5681008522.96224,4821974194.6945,12195561521.548498,20735435168.282913,5996429293.680494,4696287402.627521,54103259.516833276,20530024136.69122,3552647545.865599,111975856980.68867,5544797491.396376,37064925804.3911,3282257877.09855,8844062819.84758,10137447815.71212
2019-02-14,8798281217.708305,7836624402.680399,3564591578.6554704,19973515325.762444,2906778748.0736,9457441369.3228,77652490915.78836,4207094086.6191006,16480338758.973223,16728191717.478718,26657544888.000004,5547121680.398844,4539485743.63398,94145906539.77768,107061937383.41798,62496070100.15904,5616210094.406241,19158117616.22042,8139983596.843201,7941748841.70948,7616169361.316881,7795177163.260436,4841858350.46736,27698152352.312157,19346746809.71736,6854088673.314766,6369772270.721601,73470194949.82315,4710498696.2,1691045077.5268738,3296370714.54705,18626700301.78524,12441385223.2,4780058612.4402,1795809676.393,76734116566.02432,35696399422.98509,3581908628.4977098,5601319473.790079,4318749343.198124,131910542412.60654,4217753377.59464,24991079186.748775,8884984000.611511,8172096425.245489,10167601091.930927,8389343855.9616,4838421088.91218,5727482516.780399,49629994.2765962,6515985663.569249,15434270046.933361,40716076732.58365,15830980880.0,8575135352.594569,4387897219.634415,0.0,7673176471.11183,9102822379.794,5565672677.764269,27718593069.818882,6410900183.65278,2356179957.00612,4082893887.2512507,7175588214.773316,7273354482.466741,39121940750.86025,40571989440.25792,34193869767.90018,6418439300.805875,65596949482.0392,4186824775.965,17782137914.668514,10894633088.0,201549005288.0859,204289473839.59262,5462772721.124424,7152426020.683296,6199117299.374472,4673248221.984,6947584385.5992,6523538228.961012,4626495151.341525,12656812391.069954,4608853126.9113,5827956841.516,5516952996.309039,4887628911.415,12231310654.986876,20686174552.583794,5927271827.179507,4647943267.600472,53355662.65958656,20408267606.683468,3460282130.614401,111713033704.12326,5571991201.506216,37139396091.59853,3327754520.9395204,8874740042.44244,10222718345.28432
2019-02-15,8909294603.47494,7857429600.20964,3559610779.9894404,20255885188.995674,2926890224.6516004,9584734947.0754,78814310587.97124,4172188065.813091,16535025827.621157,16759994363.329441,27088929725.0,5541222579.001752,4575408870.06738,95251005216.99402,107576563076.14656,63281836166.5857,5639290409.862705,19337947141.97844,8166241608.445919,7929568245.326489,7614414079.14096,7688968223.782524,5036476286.600641,27500984411.307663,19363128475.09392,6851430730.949974,6421751124.5628,74135466718.38426,4737554978.2,1735905558.2455797,3326290417.165275,18489873414.16194,12586266418.96,4726607477.796299,1786230059.736,77469117682.55711,36483378272.59987,3576324982.9349694,5586422347.53,4335675403.331249,132908503847.10953,4278242669.8417597,25161893473.956474,8809963026.78141,8190635263.41446,10386662980.645967,8306090825.329921,4779175116.394888,5858082746.013,48115063.2389185,6541018828.83042,15556903293.617277,41453789621.11827,16015578800.0,8456827377.348733,4342271393.475878,0.0,8102111801.7951,9090829201.428001,5583289282.568334,27477164646.188164,6275402500.533719,2373290922.56172,4041841839.42315,7107646342.285685,7279408044.2499,39521670534.405624,40700510247.08768,33762029851.198803,6400282471.100625,66358915197.70176,4239906548.085,18205700643.24304,11160685800.0,201299871783.40347,202919239563.83926,5481179667.76992,7111419353.69688,6251541124.316328,4680186972.128,6944799782.639041,6441012753.0624,4582904542.581751,12574484614.476212,4621927887.555019,5873241641.298051,5484141890.9784,4873038974.366,12241524693.112123,20948897836.312435,5574330274.00205,4682474792.619793,53355662.65958656,20998318482.874866,3459426895.288,111673610212.63846,5554315289.934819,37554301977.46859,3400549151.0850725,8959553540.2047,10307988874.85652
2019-02-18,8850965536.377216,8037741312.129719,3538027319.1033106,20160377735.25502,2943649788.4666004,9518730869.7222,77740890238.67184,4172188065.813091,16503776074.108051,16690028542.457853,26854555286.0,5525491641.942841,4570619119.876261,95612287476.85323,106487931803.0669,62374331695.501396,5639290409.862705,19488502093.77585,8189217368.5983,7935658543.517984,7526649970.344959,7683378279.599475,5040407962.07808,27295929752.66298,19502372630.79468,6856733908.1787405,6350870869.3248,73639536854.5478,4719968394.9,1739806469.612424,3336697270.249875,18526360584.19482,12542572090.08,4661702528.58585,1805389293.05,76979116938.20192,36423303551.255226,3517696704.5261993,5631113726.310239,4387755588.35625,132469400815.92822,4234250457.2983994,25052762123.796,8817465124.164423,8172979227.063059,10167601091.930927,8296484706.41088,4777379783.894364,5892152371.0302,49075230.79801,6523348359.234301,15591941364.098398,41368668903.210434,15964301600.0,8801645221.190907,4412232061.60591,0.0,8187898867.931754,9042856487.963999,5559800476.162914,27480427192.453438,6453409260.70974,2357891053.5616803,4131977857.4804997,7033527935.935541,7324809757.6236,39534565043.55225,42587736831.587845,33222229955.322075,6425702032.687975,65898718082.301605,4250522902.509,18216945671.435284,11363607360.0,200510949018.57574,201382916284.96426,5475044018.888087,7122210581.8512,6242803820.159351,4678452284.592,6919738355.997601,6583922723.520973,4668907635.540225,12565818532.7295,4530404563.04898,5835832458.869399,5399770477.271039,4927751238.299749,12277273826.5505,20640197977.931282,5643487740.503038,4675568487.615929,53501931.60991743,20914025500.561813,3532121898.032,111883868833.89076,5645414218.802783,37804309370.236435,3397949342.865588,8943312657.654478,10366460095.134598
2019-02-19,8882952444.140484,8176442628.991319,3574553175.9875307,20291181421.89983,2983202359.07,9476299677.137999,76945296332.72052,4231895732.981265,16421745471.136152,16270233617.228352,27004011450.0,5592348124.443215,4598160183.475201,95410394449.28485,106250412252.57675,62175123396.9707,5610440015.542126,19404860453.888397,8172806111.346601,7955959537.489635,7675848955.298161,7758842526.070623,5176050766.049761,27067214941.09776,19584280957.677483,6739850704.667904,6317793416.880401,73058936038.349,4737554978.2,1741756925.2958457,3305476710.9960747,18407777281.587963,12321800744.16,4615887270.319651,1811284441.762,76959516908.42772,36375243774.17952,3433942021.0851,5582698065.96498,4374735542.1,127160245984.37227,4300238776.11344,24967354980.19215,8842472115.441122,8128839136.184561,10073717425.338768,8248454111.81568,4750449796.386504,5875117558.521601,48904534.3430604,6489479959.17507,15726253967.60936,41404135869.00536,15735263440.0,9121323142.301702,4410710132.713683,0.0,8047303398.430016,9026066038.2516,5637313537.300799,27578303580.411835,6457394486.683829,2349335570.78388,4161428239.6180506,6964041929.982281,7358104347.430979,39225096824.03325,41600155894.896,32908164561.357437,6247765101.576526,66449445777.78048,4243445332.8929996,18269422469.665756,11534963344.0,200220293263.1129,201175305031.06226,5493450965.533584,7122210581.8512,6288674666.983476,4628146346.048,6919738355.997601,6511461330.04902,4750198230.2544,12461825551.76898,4501640089.632796,5753138476.6587,5437268883.363199,4905866332.72625,12267059788.42525,20203420518.732418,5509942287.949407,4574933757.559624,53989494.77768704,21223099769.04302,3646723431.7695994,110622317106.37686,5752829373.736652,37634091570.90514,3334254041.4882298,8950530827.6768,10300679972.32176
2019-02-20,8943163094.047813,8075884174.266659,3626021428.86984,20970114843.056202,3135379198.5102,9556447485.3526,77576720067.60252,4240162948.4353204,16613150211.403915,16041254567.103167,27323304164.0,5615944530.031585,4587383245.54518,96887401335.17976,106765037945.30533,63093694995.75115,5518118753.716269,19183210108.186657,8254862397.605099,7907237151.957675,7637232747.42792,7669403419.141854,5211435845.34672,27303816470.303158,19764479276.819645,6753129005.6748,6327244117.5788,72925881684.63676,4767316888.4,1745657836.66269,3434261517.9179997,18398655489.079742,12404589998.88,4696063972.2855,1892895406.74375,77126117161.50848,37300394482.88698,3623785970.21826,5590146629.095019,4386453583.730624,128417677391.84601,4357978555.0766,25750253796.560776,8939999381.420252,8024668521.7113,10170730547.484001,8318898983.88864,4845602418.914275,6062500496.1161995,51550329.3947792,6399655072.061461,15860566571.12032,43361912380.8857,15410507839.999998,9362909030.009754,4436566903.577407,0.0,8206962660.406565,9045255123.6372,5337831255.631695,27656604690.77856,6650013742.09818,2380135308.78396,4161428239.6180506,6889923523.632136,7388372156.34678,39611932098.432,40754624271.016,33075011801.901154,6260474882.3702,67128425128.37088,4228847845.56,18524309775.356617,11634169440.0,201632049789.64667,202670106059.15683,5538445724.000353,7150267775.052433,5122244562.02718,4621207595.903999,6925307561.91792,6406794872.811756,4769048223.2316,12461825551.76898,4569628844.980141,5757076285.335401,5334148266.60976,4938693691.086499,12159812388.110125,20255965175.478146,5598177676.243771,4674581872.615376,54314536.889533445,21298026864.432404,3605672136.1024,111331939953.10344,5794979624.406904,37868141044.98568,3527939753.8397884,8909026350.04846,10337224484.99556
2019-02-21,8896123523.807713,8055078976.737418,3604437967.9837103,20656601244.907543,3114597339.379601,9617736985.752,76983181756.81343,4259453117.8281155,16484244978.162361,14781869791.414656,27306320509.0,5661170974.075954,4581396057.80628,94964104598.87054,106666071465.93445,62872352441.828156,5585436340.464289,19312854650.012203,8297531666.459519,7862574965.220045,7672338390.94632,6772217377.762652,5191777467.95952,27359023493.78442,19821815105.637604,6734534819.938323,6251638511.9916,73204086242.3987,4752435933.3,1727453583.6174176,3382227252.495,18590213131.75236,12347097460.88,4642612837.6416,1824548526.3639998,75362114481.82977,36104907528.12864,3590284096.8418202,5571525221.26992,4407285657.740624,124365953967.76387,4385473687.9162,24682664501.51265,9020021753.505692,8095292667.1169,10083105791.997984,8155594962.264959,4786356446.396984,5969755405.7916,50995565.916193,6474754567.84497,15802169786.985123,42794440928.166756,15413926320.0,9335221288.86336,4424391472.439594,0.0,8102111801.7951,8994883774.5,5398902152.285787,27894770568.143997,6622117160.27955,2383557501.89508,4032025045.3773,6820437517.678877,7445880993.286799,39457197988.6725,40375826103.51776,34655153315.28574,6213267125.13655,66268384617.62304,4233271326.57,18396866122.511185,11507907136.0,200137248761.55212,200884649275.59943,5522083993.6488,7100628125.542561,5098216975.595496,4668044159.375999,6827846458.31232,6461140917.91572,4759623226.743,12396829938.668655,4404886860.869267,5635004216.3577,5245089552.14088,4935046206.82425,12149598349.984875,20127887574.660435,5580292124.562481,4717992932.639665,54363293.20631041,21176270334.424652,3517582897.4832,111844445342.40598,5778663398.341,37554301977.46859,3485042918.2183027,8854890074.881062,10312861476.546362
2019-02-22,8965742087.76306,8020403647.522019,3627681695.0918508,21354220907.013172,3170909473.7980003,9697884793.966599,77778775662.76477,4285173343.685176,16628775088.160467,14972685666.518976,26518278917.0,5655271872.6788645,4588580683.09296,97089294362.74817,106309792140.19931,63558514358.989456,5587359700.08566,19074475976.332973,8333636432.41326,7943778941.106645,7637232747.42792,6850476596.325325,5191777467.95952,27224949293.901363,19576090124.9892,6745167237.739366,6228011760.245601,73046840188.01154,4795725984.5,1788567861.697974,3375722969.3171253,18754405396.900322,12383892685.2,4642612837.6416,1830075228.2814999,75273914347.84583,37108155374.58413,3506529413.40072,5605043755.3551,4452855819.6375,124445790882.52411,4382724174.63224,24711133549.3806,9050030143.037731,8116479910.738581,10092494158.657202,8245252072.176,4809695768.903796,6026538114.1536,49843364.845283195,6445303785.184771,15878085606.360878,42560358953.9202,15417344800.0,9390595935.942774,4386375290.742188,0.0,8292749726.543219,9062045573.3496,5393029950.684432,28110098621.65248,6632744429.54379,2369868729.4506,3996327612.4833,6971762597.310421,7470095240.419439,39586143080.13875,39767043334.32416,34733669663.77691,6218714174.048125,67369840008.5808,4229290193.661,18400614465.241932,11548491448.000002,199182236993.6028,200510949018.57574,5491405749.23964,7163217248.837615,5102585627.673984,4707941972.7039995,6858477090.874081,6543666393.814332,4785541967.08665,12422828183.908787,4359125198.616247,5701946963.8616,5263838755.186959,4949636143.87325,12072993064.045498,20003094014.88933,5618447968.149232,4718979547.640217,54460805.83986432,20867196065.943447,3562910369.7824006,110122952880.9026,5797698995.417889,37713881164.3417,3460344740.1332045,8831431022.30852,10293371069.786999
